  Iteration information for myTAO_ solve.
  0 TAO,  Function value: 0.0295501,  Residual: 0.000704547 
 93 TAO,  Function value: 0.0206579,  Residual: 3.8368e-06 
 94 TAO,  Function value: 0.0206576,  Residual: 3.47249e-06 
 95 TAO,  Function value: 0.0206568,  Residual: 3.52338e-06 
 96 TAO,  Function value: 0.0206566,  Residual: 3.8943e-06 
 97 TAO,  Function value: 0.0206561,  Residual: 3.43455e-06 
 98 TAO,  Function value: 0.0206554,  Residual: 2.79458e-06 
 99 TAO,  Function value: 0.0206549,  Residual: 3.31429e-06 
100 TAO,  Function value: 0.0206547,  Residual: 3.70026e-06 
101 TAO,  Function value: 0.0206545,  Residual: 3.33763e-06 
102 TAO,  Function value: 0.0206538,  Residual: 2.83126e-06 
103 TAO,  Function value: 0.0206531,  Residual: 2.93634e-06 
104 TAO,  Function value: 0.020653,  Residual: 2.90118e-06 
105 TAO,  Function value: 0.0206528,  Residual: 2.62985e-06 
106 TAO,  Function value: 0.0206523,  Residual: 2.18159e-06 
107 TAO,  Function value: 0.0206518,  Residual: 2.27481e-06 
108 TAO,  Function value: 0.0206517,  Residual: 2.97305e-06 
109 TAO,  Function value: 0.0206517,  Residual: 2.65583e-06 
110 TAO,  Function value: 0.0206514,  Residual: 2.16296e-06 
111 TAO,  Function value: 0.0206509,  Residual: 2.28259e-06 
112 TAO,  Function value: 0.0206507,  Residual: 2.06382e-06 
113 TAO,  Function value: 0.0206506,  Residual: 1.70201e-06 
114 TAO,  Function value: 0.0206503,  Residual: 1.3436e-06 
115 TAO,  Function value: 0.0206502,  Residual: 2.095e-06 
116 TAO,  Function value: 0.02065,  Residual: 1.38824e-06 
117 TAO,  Function value: 0.0206499,  Residual: 9.66868e-07 
118 TAO,  Function value: 0.0206498,  Residual: 9.21939e-07 
119 TAO,  Function value: 0.0206498,  Residual: 1.33143e-06 
120 TAO,  Function value: 0.0206497,  Residual: 9.44173e-07 
121 TAO,  Function value: 0.0206497,  Residual: 9.01892e-07 
122 TAO,  Function value: 0.0206496,  Residual: 8.89638e-07 
123 TAO,  Function value: 0.0206496,  Residual: 7.43541e-07 
124 TAO,  Function value: 0.0206496,  Residual: 7.04749e-07 
125 TAO,  Function value: 0.0206495,  Residual: 6.67631e-07 
126 TAO,  Function value: 0.0206495,  Residual: 6.08076e-07 
127 TAO,  Function value: 0.0206495,  Residual: 5.43526e-07 
128 TAO,  Function value: 0.0206495,  Residual: 3.05683e-07 
129 TAO,  Function value: 0.0206495,  Residual: 4.16398e-07 
130 TAO,  Function value: 0.0206495,  Residual: 3.14538e-07 
131 TAO,  Function value: 0.0206494,  Residual: 1.96451e-07 
132 TAO,  Function value: 0.0206494,  Residual: 2.16748e-07 
133 TAO,  Function value: 0.0206494,  Residual: 3.2469e-07 
134 TAO,  Function value: 0.0206494,  Residual: 3.37939e-07 
135 TAO,  Function value: 0.0206494,  Residual: 3.01002e-07 
136 TAO,  Function value: 0.0206494,  Residual: 2.34189e-07 
137 TAO,  Function value: 0.0206494,  Residual: 2.52315e-07 
138 TAO,  Function value: 0.0206494,  Residual: 2.59956e-07 
139 TAO,  Function value: 0.0206494,  Residual: 2.5377e-07 
140 TAO,  Function value: 0.0206494,  Residual: 2.67515e-07 
141 TAO,  Function value: 0.0206494,  Residual: 1.94692e-07 
142 TAO,  Function value: 0.0206494,  Residual: 1.70958e-07 
143 TAO,  Function value: 0.0206494,  Residual: 4.19287e-07 
144 TAO,  Function value: 0.0206494,  Residual: 4.98015e-07 
145 TAO,  Function value: 0.0206494,  Residual: 3.00561e-07 
146 TAO,  Function value: 0.0206494,  Residual: 1.8946e-07 
147 TAO,  Function value: 0.0206493,  Residual: 1.95653e-07 
148 TAO,  Function value: 0.0206493,  Residual: 1.23964e-07 
149 TAO,  Function value: 0.0206493,  Residual: 9.39309e-08 
150 TAO,  Function value: 0.0206493,  Residual: 7.70179e-08 
151 TAO,  Function value: 0.0206493,  Residual: 1.10845e-07 
152 TAO,  Function value: 0.0206493,  Residual: 5.07329e-08 
153 TAO,  Function value: 0.0206493,  Residual: 3.75197e-08 
Tao Object: (myTAO_) 8 MPI processes
  type: blmvm
  Gradient steps: 0
  TaoLineSearch Object: (myTAO_) 8 MPI processes
    type: more-thuente
    maximum function evaluations=30
    tolerances: ftol=0.0001, rtol=1e-10, gtol=0.9
    total number of function evaluations=0
    total number of gradient evaluations=0
    total number of function/gradient evaluations=1
    using variable bounds
    Termination reason: 1
  Active Set subset type: subvec
  convergence tolerances: gatol=5e-08,   steptol=0.,   gttol=5e-08
  Residual in Function/Gradient:=3.75197e-08
  Objective value=0.0206493
  total number of iterations=153,                          (max: 2000)
  total number of function/gradient evaluations=167,      (max: 4000)
  Solution converged:    ||g(X)|| <= gatol

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.008532; hmin = 0.004531; num_cells = 2703.000000; num_vertices = 1455.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01477153; compliance = 0.0054794130

perimeter_penalization = 0.0003984020
Norm of u_opt: 0.008846131804006865
Norm of alpha_opt: 0.2391941817189026

 vol_alpha = 0.0684926619

 vol_ratio_percentage = 22.83089
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.00387155771879 0.004260126756643057
min/max u_opt_y: -0.00629051159205 0.0

Execution time (in seconds): 328.7541456222534

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.008540; hmin = 0.004377; num_cells = 2668.000000; num_vertices = 1431.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01477153; compliance = 0.0054794130

perimeter_penalization = 0.0003984020
Norm of u_opt: 0.008846131804006865
Norm of alpha_opt: 0.2391941817189026

 vol_alpha = 0.0684926619

 vol_ratio_percentage = 22.83089
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.00087822802032 0.004260126756643057
min/max u_opt_y: -0.019011849334 0.0

Execution time (in seconds): 328.75422167778015

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.008541; hmin = 0.004368; num_cells = 2546.000000; num_vertices = 1366.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01477153; compliance = 0.0054794130

perimeter_penalization = 0.0003984020
Norm of u_opt: 0.008846131804006865
Norm of alpha_opt: 0.2391941817189026

 vol_alpha = 0.0684926619

 vol_ratio_percentage = 22.83089
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.00510422538804 0.004260126756643057
min/max u_opt_y: -0.0174366131102 0.0

Execution time (in seconds): 328.7546012401581

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.008540; hmin = 0.004326; num_cells = 2541.000000; num_vertices = 1374.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01477153; compliance = 0.0054794130

perimeter_penalization = 0.0003984020
Norm of u_opt: 0.008846131804006865
Norm of alpha_opt: 0.2391941817189026

 vol_alpha = 0.0684926619

 vol_ratio_percentage = 22.83089
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.00416804835765 0.004260126756643057
min/max u_opt_y: -0.0221078218309 0.0

Execution time (in seconds): 328.7550039291382

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.008542; hmin = 0.004370; num_cells = 2690.000000; num_vertices = 1431.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01477153; compliance = 0.0054794130

perimeter_penalization = 0.0003984020
Norm of u_opt: 0.008846131804006865
Norm of alpha_opt: 0.2391941817189026

 vol_alpha = 0.0684926619

 vol_ratio_percentage = 22.83089
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.00144336358573 0.004260126756643057
min/max u_opt_y: -0.0220934391237 0.0

Execution time (in seconds): 328.757741689682

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.008542; hmin = 0.004389; num_cells = 2728.000000; num_vertices = 1460.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01477153; compliance = 0.0054794130

perimeter_penalization = 0.0003984020
Norm of u_opt: 0.008846131804006865
Norm of alpha_opt: 0.2391941817189026

 vol_alpha = 0.0684926619

 vol_ratio_percentage = 22.83089
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.000177809890475 0.004260126756643057
min/max u_opt_y: -0.00570864346917 0.0

Execution time (in seconds): 328.75782442092896

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.008538; hmin = 0.004404; num_cells = 2749.000000; num_vertices = 1474.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01477153; compliance = 0.0054794130

perimeter_penalization = 0.0003984020
Norm of u_opt: 0.008846131804006865
Norm of alpha_opt: 0.2391941817189026

 vol_alpha = 0.0684926619

 vol_ratio_percentage = 22.83089
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.000785699936723 0.004260126756643057
min/max u_opt_y: -0.0234542331177 0.0

Execution time (in seconds): 328.7580795288086

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.008541; hmin = 0.004508; num_cells = 2603.000000; num_vertices = 1396.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01477153; compliance = 0.0054794130

perimeter_penalization = 0.0003984020
Norm of u_opt: 0.008846131804006865
Norm of alpha_opt: 0.2391941817189026

 vol_alpha = 0.0684926619

 vol_ratio_percentage = 22.83089
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.00155739663293 0.004260126756643057
min/max u_opt_y: -0.0233149298659 0.0

Execution time (in seconds): 328.75788831710815
