  Iteration information for myTAO_ solve.
  0 TAO,  Function value: 0.0306829,  Residual: 0.0012419 
 40 TAO,  Function value: 0.0208817,  Residual: 1.30921e-05 
 41 TAO,  Function value: 0.0208783,  Residual: 1.37346e-05 
 42 TAO,  Function value: 0.0208696,  Residual: 1.14609e-05 
 43 TAO,  Function value: 0.0208578,  Residual: 1.447e-05 
 44 TAO,  Function value: 0.0208512,  Residual: 1.97075e-05 
 45 TAO,  Function value: 0.0208482,  Residual: 1.86785e-05 
 46 TAO,  Function value: 0.0208461,  Residual: 1.97649e-05 
 47 TAO,  Function value: 0.0208403,  Residual: 2.06443e-05 
 48 TAO,  Function value: 0.020832,  Residual: 2.08351e-05 
 49 TAO,  Function value: 0.0208264,  Residual: 3.87682e-05 
 50 TAO,  Function value: 0.0208226,  Residual: 1.91622e-05 
 51 TAO,  Function value: 0.0208201,  Residual: 1.80049e-05 
 52 TAO,  Function value: 0.0208053,  Residual: 1.31581e-05 
 53 TAO,  Function value: 0.0207889,  Residual: 1.5639e-05 
 54 TAO,  Function value: 0.0207707,  Residual: 1.36254e-05 
 55 TAO,  Function value: 0.0207616,  Residual: 1.32926e-05 
 56 TAO,  Function value: 0.0207508,  Residual: 9.96694e-06 
 57 TAO,  Function value: 0.0207432,  Residual: 1.12441e-05 
 58 TAO,  Function value: 0.0207403,  Residual: 1.27201e-05 
 59 TAO,  Function value: 0.0207334,  Residual: 8.86157e-06 
 60 TAO,  Function value: 0.0207264,  Residual: 8.95573e-06 
 61 TAO,  Function value: 0.0207207,  Residual: 1.51636e-05 
 62 TAO,  Function value: 0.0207152,  Residual: 1.4451e-05 
 63 TAO,  Function value: 0.0207146,  Residual: 1.6835e-05 
 64 TAO,  Function value: 0.0207135,  Residual: 1.31936e-05 
 65 TAO,  Function value: 0.020713,  Residual: 1.3827e-05 
 66 TAO,  Function value: 0.0207085,  Residual: 1.15883e-05 
 67 TAO,  Function value: 0.0206998,  Residual: 6.9384e-06 
 68 TAO,  Function value: 0.0206951,  Residual: 5.76128e-06 
 69 TAO,  Function value: 0.0206918,  Residual: 6.0123e-06 
 70 TAO,  Function value: 0.0206882,  Residual: 6.7699e-06 
 71 TAO,  Function value: 0.0206838,  Residual: 9.4793e-06 
 72 TAO,  Function value: 0.0206773,  Residual: 9.41518e-06 
 73 TAO,  Function value: 0.0206762,  Residual: 1.24502e-05 
 74 TAO,  Function value: 0.0206757,  Residual: 1.16195e-05 
 75 TAO,  Function value: 0.0206756,  Residual: 1.15793e-05 
 76 TAO,  Function value: 0.0206669,  Residual: 0.000204443 
 77 TAO,  Function value: 0.0206645,  Residual: 1.80964e-05 
 78 TAO,  Function value: 0.0206641,  Residual: 0.000204308 
 79 TAO,  Function value: 0.0206634,  Residual: 0.000204061 
 80 TAO,  Function value: 0.0206612,  Residual: 0.00019346 
 81 TAO,  Function value: 0.0206586,  Residual: 1.94651e-05 
 82 TAO,  Function value: 0.0206564,  Residual: 1.87263e-05 
 83 TAO,  Function value: 0.0206559,  Residual: 2.10417e-05 
 84 TAO,  Function value: 0.0206517,  Residual: 1.58178e-05 
 85 TAO,  Function value: 0.0206487,  Residual: 1.02547e-05 
 86 TAO,  Function value: 0.0206464,  Residual: 9.04516e-06 
 87 TAO,  Function value: 0.020646,  Residual: 7.96189e-06 
 88 TAO,  Function value: 0.020644,  Residual: 5.79983e-06 
 89 TAO,  Function value: 0.0206428,  Residual: 5.3819e-06 
 90 TAO,  Function value: 0.020642,  Residual: 6.38561e-06 
 91 TAO,  Function value: 0.0206416,  Residual: 6.40249e-06 
 92 TAO,  Function value: 0.0206413,  Residual: 5.91567e-06 
 93 TAO,  Function value: 0.020641,  Residual: 5.89141e-06 
 94 TAO,  Function value: 0.0206405,  Residual: 6.00962e-06 
 95 TAO,  Function value: 0.0206399,  Residual: 5.98213e-06 
 96 TAO,  Function value: 0.0206395,  Residual: 5.89366e-06 
 97 TAO,  Function value: 0.0206391,  Residual: 5.76712e-06 
 98 TAO,  Function value: 0.0206386,  Residual: 5.68355e-06 
 99 TAO,  Function value: 0.020638,  Residual: 5.63924e-06 
100 TAO,  Function value: 0.0206378,  Residual: 6.12691e-06 
101 TAO,  Function value: 0.0206375,  Residual: 5.83942e-06 
102 TAO,  Function value: 0.0206372,  Residual: 5.26604e-06 
103 TAO,  Function value: 0.0206367,  Residual: 4.77316e-06 
104 TAO,  Function value: 0.0206364,  Residual: 4.55545e-06 
105 TAO,  Function value: 0.0206361,  Residual: 4.81419e-06 
106 TAO,  Function value: 0.0206358,  Residual: 4.15273e-06 
107 TAO,  Function value: 0.0206357,  Residual: 4.02596e-06 
108 TAO,  Function value: 0.0206354,  Residual: 3.93916e-06 
109 TAO,  Function value: 0.0206352,  Residual: 4.52305e-06 
110 TAO,  Function value: 0.020635,  Residual: 4.25527e-06 
111 TAO,  Function value: 0.0206349,  Residual: 4.23236e-06 
112 TAO,  Function value: 0.0206347,  Residual: 4.49363e-06 
113 TAO,  Function value: 0.0206346,  Residual: 4.92757e-06 
114 TAO,  Function value: 0.0206344,  Residual: 5.04113e-06 
115 TAO,  Function value: 0.0206343,  Residual: 5.0162e-06 
116 TAO,  Function value: 0.020634,  Residual: 4.91264e-06 
117 TAO,  Function value: 0.020634,  Residual: 5.42975e-06 
118 TAO,  Function value: 0.0206338,  Residual: 5.02044e-06 
119 TAO,  Function value: 0.0206336,  Residual: 4.9034e-06 
120 TAO,  Function value: 0.0206334,  Residual: 4.7899e-06 
121 TAO,  Function value: 0.0206332,  Residual: 4.69481e-06 
122 TAO,  Function value: 0.020633,  Residual: 4.64368e-06 
123 TAO,  Function value: 0.0206328,  Residual: 4.33198e-06 
124 TAO,  Function value: 0.0206326,  Residual: 4.16138e-06 
125 TAO,  Function value: 0.0206324,  Residual: 3.94867e-06 
126 TAO,  Function value: 0.0206323,  Residual: 4.54765e-06 
127 TAO,  Function value: 0.0206319,  Residual: 3.73971e-06 
128 TAO,  Function value: 0.0206318,  Residual: 3.65467e-06 
129 TAO,  Function value: 0.0206316,  Residual: 3.68765e-06 
130 TAO,  Function value: 0.0206315,  Residual: 3.95118e-06 
131 TAO,  Function value: 0.0206313,  Residual: 3.9317e-06 
132 TAO,  Function value: 0.0206312,  Residual: 3.85435e-06 
133 TAO,  Function value: 0.020631,  Residual: 3.86614e-06 
134 TAO,  Function value: 0.0206309,  Residual: 4.13573e-06 
135 TAO,  Function value: 0.0206307,  Residual: 3.93523e-06 
136 TAO,  Function value: 0.0206305,  Residual: 3.91799e-06 
137 TAO,  Function value: 0.0206304,  Residual: 3.94791e-06 
138 TAO,  Function value: 0.0206302,  Residual: 4.47075e-06 
139 TAO,  Function value: 0.02063,  Residual: 4.08697e-06 
140 TAO,  Function value: 0.02063,  Residual: 3.98128e-06 
141 TAO,  Function value: 0.0206298,  Residual: 3.93162e-06 
142 TAO,  Function value: 0.0206297,  Residual: 4.36523e-06 
143 TAO,  Function value: 0.0206296,  Residual: 4.11629e-06 
144 TAO,  Function value: 0.0206295,  Residual: 4.16529e-06 
145 TAO,  Function value: 0.0206294,  Residual: 4.30146e-06 
146 TAO,  Function value: 0.0206293,  Residual: 4.52383e-06 
147 TAO,  Function value: 0.0206292,  Residual: 4.75015e-06 
148 TAO,  Function value: 0.020629,  Residual: 4.69636e-06 
149 TAO,  Function value: 0.0206288,  Residual: 4.68449e-06 
150 TAO,  Function value: 0.0206286,  Residual: 4.77648e-06 
151 TAO,  Function value: 0.0206284,  Residual: 4.50398e-06 
152 TAO,  Function value: 0.0206281,  Residual: 4.29549e-06 
153 TAO,  Function value: 0.020628,  Residual: 4.20676e-06 
154 TAO,  Function value: 0.0206277,  Residual: 4.42585e-06 
155 TAO,  Function value: 0.0206275,  Residual: 4.27079e-06 
156 TAO,  Function value: 0.0206274,  Residual: 4.07977e-06 
157 TAO,  Function value: 0.0206272,  Residual: 3.9543e-06 
158 TAO,  Function value: 0.020627,  Residual: 4.3572e-06 
159 TAO,  Function value: 0.0206268,  Residual: 4.2982e-06 
160 TAO,  Function value: 0.0206265,  Residual: 4.55731e-06 
161 TAO,  Function value: 0.0206263,  Residual: 4.92694e-06 
162 TAO,  Function value: 0.0206259,  Residual: 6.1758e-06 
163 TAO,  Function value: 0.0206255,  Residual: 6.47533e-06 
164 TAO,  Function value: 0.020625,  Residual: 6.57882e-06 
165 TAO,  Function value: 0.0206244,  Residual: 7.64331e-06 
166 TAO,  Function value: 0.0206241,  Residual: 7.89994e-06 
167 TAO,  Function value: 0.0206238,  Residual: 7.63825e-06 
168 TAO,  Function value: 0.0206232,  Residual: 7.45547e-06 
169 TAO,  Function value: 0.0206228,  Residual: 7.46389e-06 
170 TAO,  Function value: 0.0206219,  Residual: 7.87351e-06 
171 TAO,  Function value: 0.0206211,  Residual: 8.62593e-06 
172 TAO,  Function value: 0.0206203,  Residual: 8.56543e-06 
173 TAO,  Function value: 0.0206196,  Residual: 8.40065e-06 
174 TAO,  Function value: 0.0206188,  Residual: 8.61812e-06 
175 TAO,  Function value: 0.0206181,  Residual: 8.91561e-06 
176 TAO,  Function value: 0.0206175,  Residual: 8.48711e-06 
177 TAO,  Function value: 0.0206165,  Residual: 8.2758e-06 
178 TAO,  Function value: 0.0206158,  Residual: 8.37669e-06 
179 TAO,  Function value: 0.0206152,  Residual: 8.96999e-06 
180 TAO,  Function value: 0.0206146,  Residual: 8.52112e-06 
181 TAO,  Function value: 0.0206142,  Residual: 8.14457e-06 
182 TAO,  Function value: 0.0206136,  Residual: 7.69335e-06 
183 TAO,  Function value: 0.0206132,  Residual: 7.96247e-06 
184 TAO,  Function value: 0.0206125,  Residual: 7.15119e-06 
185 TAO,  Function value: 0.0206121,  Residual: 7.00012e-06 
186 TAO,  Function value: 0.0206116,  Residual: 6.95331e-06 
187 TAO,  Function value: 0.0206114,  Residual: 7.61003e-06 
188 TAO,  Function value: 0.0206109,  Residual: 6.78758e-06 
189 TAO,  Function value: 0.0206107,  Residual: 6.58872e-06 
190 TAO,  Function value: 0.0206103,  Residual: 6.42937e-06 
191 TAO,  Function value: 0.0206099,  Residual: 6.33447e-06 
192 TAO,  Function value: 0.0206095,  Residual: 6.19492e-06 
193 TAO,  Function value: 0.0206091,  Residual: 5.93934e-06 
194 TAO,  Function value: 0.0206087,  Residual: 5.7832e-06 
195 TAO,  Function value: 0.0206085,  Residual: 5.86672e-06 
196 TAO,  Function value: 0.0206083,  Residual: 5.61904e-06 
197 TAO,  Function value: 0.0206079,  Residual: 5.54363e-06 
198 TAO,  Function value: 0.0206076,  Residual: 5.40451e-06 
199 TAO,  Function value: 0.0206073,  Residual: 5.87776e-06 
200 TAO,  Function value: 0.020607,  Residual: 5.41105e-06 
201 TAO,  Function value: 0.0206069,  Residual: 5.03332e-06 
202 TAO,  Function value: 0.0206066,  Residual: 4.8215e-06 
203 TAO,  Function value: 0.0206064,  Residual: 4.89837e-06 
204 TAO,  Function value: 0.0206061,  Residual: 4.62221e-06 
205 TAO,  Function value: 0.020606,  Residual: 4.55355e-06 
206 TAO,  Function value: 0.0206058,  Residual: 4.57211e-06 
207 TAO,  Function value: 0.0206057,  Residual: 4.73584e-06 
208 TAO,  Function value: 0.0206055,  Residual: 4.49223e-06 
209 TAO,  Function value: 0.0206054,  Residual: 4.33791e-06 
210 TAO,  Function value: 0.0206052,  Residual: 4.25866e-06 
211 TAO,  Function value: 0.020605,  Residual: 4.44109e-06 
212 TAO,  Function value: 0.0206047,  Residual: 4.15048e-06 
213 TAO,  Function value: 0.0206046,  Residual: 4.01644e-06 
214 TAO,  Function value: 0.0206045,  Residual: 3.92834e-06 
215 TAO,  Function value: 0.0206044,  Residual: 4.12329e-06 
216 TAO,  Function value: 0.0206042,  Residual: 3.84122e-06 
217 TAO,  Function value: 0.0206041,  Residual: 3.75626e-06 
218 TAO,  Function value: 0.020604,  Residual: 3.74418e-06 
219 TAO,  Function value: 0.0206039,  Residual: 3.95132e-06 
220 TAO,  Function value: 0.0206037,  Residual: 3.79939e-06 
221 TAO,  Function value: 0.0206037,  Residual: 3.70733e-06 
222 TAO,  Function value: 0.0206035,  Residual: 3.62771e-06 
223 TAO,  Function value: 0.0206035,  Residual: 3.88475e-06 
224 TAO,  Function value: 0.0206034,  Residual: 3.58905e-06 
225 TAO,  Function value: 0.0206033,  Residual: 3.50799e-06 
226 TAO,  Function value: 0.0206032,  Residual: 3.50623e-06 
227 TAO,  Function value: 0.020603,  Residual: 3.4799e-06 
228 TAO,  Function value: 0.0206029,  Residual: 3.95021e-06 
229 TAO,  Function value: 0.0206028,  Residual: 3.51715e-06 
230 TAO,  Function value: 0.0206027,  Residual: 3.4001e-06 
231 TAO,  Function value: 0.0206026,  Residual: 3.35533e-06 
232 TAO,  Function value: 0.0206025,  Residual: 3.58816e-06 
233 TAO,  Function value: 0.0206024,  Residual: 3.44923e-06 
234 TAO,  Function value: 0.0206023,  Residual: 3.43782e-06 
235 TAO,  Function value: 0.0206022,  Residual: 3.48483e-06 
236 TAO,  Function value: 0.020602,  Residual: 3.66929e-06 
237 TAO,  Function value: 0.0206019,  Residual: 3.57251e-06 
238 TAO,  Function value: 0.0206018,  Residual: 3.5016e-06 
239 TAO,  Function value: 0.0206016,  Residual: 3.50295e-06 
240 TAO,  Function value: 0.0206015,  Residual: 3.67008e-06 
241 TAO,  Function value: 0.0206014,  Residual: 3.50709e-06 
242 TAO,  Function value: 0.0206012,  Residual: 3.45149e-06 
243 TAO,  Function value: 0.0206011,  Residual: 3.46828e-06 
244 TAO,  Function value: 0.020601,  Residual: 3.63722e-06 
245 TAO,  Function value: 0.0206009,  Residual: 3.51495e-06 
246 TAO,  Function value: 0.0206008,  Residual: 3.39736e-06 
247 TAO,  Function value: 0.0206007,  Residual: 3.34814e-06 
248 TAO,  Function value: 0.0206005,  Residual: 3.40819e-06 
249 TAO,  Function value: 0.0206004,  Residual: 3.22797e-06 
250 TAO,  Function value: 0.0206003,  Residual: 3.1636e-06 
251 TAO,  Function value: 0.0206002,  Residual: 3.19413e-06 
252 TAO,  Function value: 0.0206002,  Residual: 3.22913e-06 
253 TAO,  Function value: 0.0206001,  Residual: 3.18814e-06 
254 TAO,  Function value: 0.0206,  Residual: 3.14301e-06 
255 TAO,  Function value: 0.0206,  Residual: 3.17774e-06 
256 TAO,  Function value: 0.0205999,  Residual: 3.13758e-06 
257 TAO,  Function value: 0.0205998,  Residual: 3.10476e-06 
258 TAO,  Function value: 0.0205998,  Residual: 3.11774e-06 
259 TAO,  Function value: 0.0205997,  Residual: 3.02503e-06 
260 TAO,  Function value: 0.0205996,  Residual: 3.04643e-06 
261 TAO,  Function value: 0.0205996,  Residual: 2.98667e-06 
262 TAO,  Function value: 0.0205995,  Residual: 2.98014e-06 
263 TAO,  Function value: 0.0205994,  Residual: 2.9778e-06 
264 TAO,  Function value: 0.0205993,  Residual: 2.92056e-06 
265 TAO,  Function value: 0.0205993,  Residual: 2.8611e-06 
266 TAO,  Function value: 0.0205992,  Residual: 2.89131e-06 
267 TAO,  Function value: 0.0205992,  Residual: 2.76623e-06 
268 TAO,  Function value: 0.0205991,  Residual: 2.70206e-06 
269 TAO,  Function value: 0.020599,  Residual: 2.73283e-06 
270 TAO,  Function value: 0.0205989,  Residual: 2.74133e-06 
271 TAO,  Function value: 0.0205989,  Residual: 2.64668e-06 
272 TAO,  Function value: 0.0205988,  Residual: 2.57689e-06 
273 TAO,  Function value: 0.0205988,  Residual: 2.62586e-06 
274 TAO,  Function value: 0.0205987,  Residual: 2.54403e-06 
275 TAO,  Function value: 0.0205986,  Residual: 2.50679e-06 
276 TAO,  Function value: 0.0205985,  Residual: 2.63597e-06 
277 TAO,  Function value: 0.0205985,  Residual: 2.47608e-06 
278 TAO,  Function value: 0.0205984,  Residual: 2.38433e-06 
279 TAO,  Function value: 0.0205983,  Residual: 2.3885e-06 
280 TAO,  Function value: 0.0205982,  Residual: 2.63101e-06 
281 TAO,  Function value: 0.0205981,  Residual: 2.53465e-06 
282 TAO,  Function value: 0.0205981,  Residual: 2.41692e-06 
283 TAO,  Function value: 0.020598,  Residual: 2.32409e-06 
284 TAO,  Function value: 0.020598,  Residual: 2.67351e-06 
285 TAO,  Function value: 0.0205979,  Residual: 2.40315e-06 
286 TAO,  Function value: 0.0205979,  Residual: 2.38994e-06 
287 TAO,  Function value: 0.0205978,  Residual: 2.44643e-06 
288 TAO,  Function value: 0.0205978,  Residual: 2.56057e-06 
289 TAO,  Function value: 0.0205977,  Residual: 2.51425e-06 
290 TAO,  Function value: 0.0205977,  Residual: 2.44941e-06 
291 TAO,  Function value: 0.0205976,  Residual: 2.38674e-06 
292 TAO,  Function value: 0.0205976,  Residual: 2.67068e-06 
293 TAO,  Function value: 0.0205975,  Residual: 2.2784e-06 
294 TAO,  Function value: 0.0205974,  Residual: 2.16698e-06 
295 TAO,  Function value: 0.0205974,  Residual: 2.10193e-06 
296 TAO,  Function value: 0.0205973,  Residual: 1.98061e-06 
297 TAO,  Function value: 0.0205972,  Residual: 1.98489e-06 
298 TAO,  Function value: 0.0205972,  Residual: 1.84062e-06 
299 TAO,  Function value: 0.0205971,  Residual: 1.75913e-06 
300 TAO,  Function value: 0.0205971,  Residual: 1.70717e-06 
301 TAO,  Function value: 0.020597,  Residual: 1.75643e-06 
302 TAO,  Function value: 0.020597,  Residual: 1.57851e-06 
303 TAO,  Function value: 0.0205969,  Residual: 1.43922e-06 
304 TAO,  Function value: 0.0205969,  Residual: 1.396e-06 
305 TAO,  Function value: 0.0205969,  Residual: 1.50023e-06 
306 TAO,  Function value: 0.0205969,  Residual: 1.37974e-06 
307 TAO,  Function value: 0.0205969,  Residual: 1.41719e-06 
308 TAO,  Function value: 0.0205968,  Residual: 1.26603e-06 
309 TAO,  Function value: 0.0205968,  Residual: 1.23198e-06 
310 TAO,  Function value: 0.0205968,  Residual: 1.23303e-06 
311 TAO,  Function value: 0.0205968,  Residual: 1.26162e-06 
312 TAO,  Function value: 0.0205968,  Residual: 1.29347e-06 
313 TAO,  Function value: 0.0205968,  Residual: 1.36282e-06 
314 TAO,  Function value: 0.0205967,  Residual: 1.46986e-06 
315 TAO,  Function value: 0.0205967,  Residual: 1.56754e-06 
316 TAO,  Function value: 0.0205967,  Residual: 1.62215e-06 
317 TAO,  Function value: 0.0205967,  Residual: 1.69612e-06 
318 TAO,  Function value: 0.0205966,  Residual: 1.73124e-06 
319 TAO,  Function value: 0.0205966,  Residual: 1.82092e-06 
320 TAO,  Function value: 0.0205966,  Residual: 2.19201e-06 
321 TAO,  Function value: 0.0205965,  Residual: 2.32559e-06 
322 TAO,  Function value: 0.0205965,  Residual: 2.41775e-06 
323 TAO,  Function value: 0.0205964,  Residual: 2.63392e-06 
324 TAO,  Function value: 0.0205963,  Residual: 3.09286e-06 
325 TAO,  Function value: 0.0205962,  Residual: 3.33595e-06 
326 TAO,  Function value: 0.0205962,  Residual: 3.46141e-06 
327 TAO,  Function value: 0.0205961,  Residual: 3.41303e-06 
328 TAO,  Function value: 0.0205959,  Residual: 3.22876e-06 
329 TAO,  Function value: 0.0205958,  Residual: 2.97759e-06 
330 TAO,  Function value: 0.0205957,  Residual: 2.90364e-06 
331 TAO,  Function value: 0.0205956,  Residual: 2.4414e-06 
332 TAO,  Function value: 0.0205956,  Residual: 2.22989e-06 
333 TAO,  Function value: 0.0205955,  Residual: 1.91795e-06 
334 TAO,  Function value: 0.0205955,  Residual: 1.85289e-06 
335 TAO,  Function value: 0.0205954,  Residual: 1.65195e-06 
336 TAO,  Function value: 0.0205954,  Residual: 1.58461e-06 
337 TAO,  Function value: 0.0205954,  Residual: 1.51601e-06 
338 TAO,  Function value: 0.0205953,  Residual: 1.4518e-06 
339 TAO,  Function value: 0.0205953,  Residual: 1.59688e-06 
340 TAO,  Function value: 0.0205953,  Residual: 1.39703e-06 
341 TAO,  Function value: 0.0205953,  Residual: 1.35925e-06 
342 TAO,  Function value: 0.0205953,  Residual: 1.34556e-06 
343 TAO,  Function value: 0.0205952,  Residual: 1.39341e-06 
344 TAO,  Function value: 0.0205952,  Residual: 1.55284e-06 
345 TAO,  Function value: 0.0205952,  Residual: 1.50258e-06 
346 TAO,  Function value: 0.0205952,  Residual: 1.46426e-06 
347 TAO,  Function value: 0.0205951,  Residual: 1.46496e-06 
348 TAO,  Function value: 0.0205951,  Residual: 1.48553e-06 
349 TAO,  Function value: 0.0205951,  Residual: 1.46956e-06 
350 TAO,  Function value: 0.020595,  Residual: 1.59567e-06 
351 TAO,  Function value: 0.020595,  Residual: 1.83795e-06 
352 TAO,  Function value: 0.020595,  Residual: 1.54368e-06 
353 TAO,  Function value: 0.020595,  Residual: 1.45073e-06 
354 TAO,  Function value: 0.0205949,  Residual: 1.38255e-06 
355 TAO,  Function value: 0.0205949,  Residual: 1.3531e-06 
356 TAO,  Function value: 0.0205949,  Residual: 1.5543e-06 
357 TAO,  Function value: 0.0205948,  Residual: 1.32325e-06 
358 TAO,  Function value: 0.0205948,  Residual: 1.26512e-06 
359 TAO,  Function value: 0.0205948,  Residual: 1.26828e-06 
360 TAO,  Function value: 0.0205948,  Residual: 1.44103e-06 
361 TAO,  Function value: 0.0205948,  Residual: 1.35239e-06 
362 TAO,  Function value: 0.0205947,  Residual: 1.33852e-06 
363 TAO,  Function value: 0.0205947,  Residual: 1.37936e-06 
364 TAO,  Function value: 0.0205947,  Residual: 1.52666e-06 
365 TAO,  Function value: 0.0205947,  Residual: 1.69658e-06 
366 TAO,  Function value: 0.0205947,  Residual: 1.50747e-06 
367 TAO,  Function value: 0.0205946,  Residual: 1.45463e-06 
368 TAO,  Function value: 0.0205946,  Residual: 1.47334e-06 
369 TAO,  Function value: 0.0205946,  Residual: 1.62036e-06 
370 TAO,  Function value: 0.0205945,  Residual: 1.68105e-06 
371 TAO,  Function value: 0.0205945,  Residual: 1.71189e-06 
372 TAO,  Function value: 0.0205945,  Residual: 1.85675e-06 
373 TAO,  Function value: 0.0205944,  Residual: 1.92053e-06 
374 TAO,  Function value: 0.0205944,  Residual: 1.88457e-06 
375 TAO,  Function value: 0.0205943,  Residual: 1.89359e-06 
376 TAO,  Function value: 0.0205943,  Residual: 1.96224e-06 
377 TAO,  Function value: 0.0205943,  Residual: 1.90979e-06 
378 TAO,  Function value: 0.0205942,  Residual: 1.91397e-06 
379 TAO,  Function value: 0.0205942,  Residual: 2.01959e-06 
380 TAO,  Function value: 0.0205941,  Residual: 2.1526e-06 
381 TAO,  Function value: 0.020594,  Residual: 2.12487e-06 
382 TAO,  Function value: 0.020594,  Residual: 2.02833e-06 
383 TAO,  Function value: 0.0205939,  Residual: 1.98357e-06 
384 TAO,  Function value: 0.0205939,  Residual: 2.0125e-06 
385 TAO,  Function value: 0.0205938,  Residual: 2.01535e-06 
386 TAO,  Function value: 0.0205938,  Residual: 1.9992e-06 
387 TAO,  Function value: 0.0205938,  Residual: 2.03435e-06 
388 TAO,  Function value: 0.0205937,  Residual: 2.05334e-06 
389 TAO,  Function value: 0.0205937,  Residual: 2.14622e-06 
390 TAO,  Function value: 0.0205936,  Residual: 2.12059e-06 
391 TAO,  Function value: 0.0205935,  Residual: 1.95029e-06 
392 TAO,  Function value: 0.0205935,  Residual: 1.80301e-06 
393 TAO,  Function value: 0.0205934,  Residual: 1.77482e-06 
394 TAO,  Function value: 0.0205934,  Residual: 1.66166e-06 
395 TAO,  Function value: 0.0205933,  Residual: 1.55349e-06 
396 TAO,  Function value: 0.0205933,  Residual: 1.52e-06 
397 TAO,  Function value: 0.0205933,  Residual: 1.44873e-06 
398 TAO,  Function value: 0.0205932,  Residual: 1.40511e-06 
399 TAO,  Function value: 0.0205932,  Residual: 1.43283e-06 
400 TAO,  Function value: 0.0205932,  Residual: 1.40285e-06 
401 TAO,  Function value: 0.0205931,  Residual: 1.43485e-06 
402 TAO,  Function value: 0.0205931,  Residual: 1.49443e-06 
403 TAO,  Function value: 0.0205931,  Residual: 1.54756e-06 
404 TAO,  Function value: 0.020593,  Residual: 1.70301e-06 
405 TAO,  Function value: 0.020593,  Residual: 1.83071e-06 
406 TAO,  Function value: 0.020593,  Residual: 1.81801e-06 
407 TAO,  Function value: 0.020593,  Residual: 1.81275e-06 
408 TAO,  Function value: 0.0205929,  Residual: 1.95614e-06 
409 TAO,  Function value: 0.0205929,  Residual: 1.84286e-06 
410 TAO,  Function value: 0.0205929,  Residual: 1.70532e-06 
411 TAO,  Function value: 0.0205928,  Residual: 1.65015e-06 
412 TAO,  Function value: 0.0205928,  Residual: 1.70286e-06 
413 TAO,  Function value: 0.0205927,  Residual: 1.79548e-06 
414 TAO,  Function value: 0.0205927,  Residual: 1.77386e-06 
415 TAO,  Function value: 0.0205927,  Residual: 1.74207e-06 
416 TAO,  Function value: 0.0205926,  Residual: 1.73431e-06 
417 TAO,  Function value: 0.0205926,  Residual: 1.61509e-06 
418 TAO,  Function value: 0.0205925,  Residual: 1.54222e-06 
419 TAO,  Function value: 0.0205924,  Residual: 1.55106e-06 
420 TAO,  Function value: 0.0205924,  Residual: 1.52228e-06 
