  Iteration information for myTAO_ solve.
  0 TAO,  Function value: 0.0293301,  Residual: 0.000684122 
    tolerances: ftol=0.0001, rtol=1e-10, gtol=0.9
    total number of function evaluations=0
    total number of gradient evaluations=0
    total number of function/gradient evaluations=1
    using variable bounds
    Termination reason: 1
  Active Set subset type: subvec
  convergence tolerances: gatol=5e-08,   steptol=0.,   gttol=5e-08
  Residual in Function/Gradient:=2.36157e-08
  Objective value=0.0207667
  total number of iterations=143,                          (max: 1000)
  total number of function/gradient evaluations=153,      (max: 4000)
  Solution converged:    ||g(X)|| <= gatol

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.011049; hmin = 0.005902; num_cells = 1567.000000; num_vertices = 856.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01468507; compliance = 0.0057114348

perimeter_penalization = 0.0003702255
Norm of u_opt: 0.008799720710799246
Norm of alpha_opt: 0.2433588843740286

 vol_alpha = 0.0713929348

 vol_ratio_percentage = 23.79764
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.00307053349949 0.00417237192677816
min/max u_opt_y: -0.0051579812123 0.0

Execution time (in seconds): 180.67466235160828

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.011049; hmin = 0.006040; num_cells = 1582.000000; num_vertices = 870.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01468507; compliance = 0.0057114348

perimeter_penalization = 0.0003702255
Norm of u_opt: 0.008799720710799246
Norm of alpha_opt: 0.2433588843740286

 vol_alpha = 0.0713929348

 vol_ratio_percentage = 23.79764
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.00353349971332 0.00417237192677816
min/max u_opt_y: -0.0218223103082 0.0

Execution time (in seconds): 180.674702167511

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.011053; hmin = 0.005698; num_cells = 1697.000000; num_vertices = 927.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01468507; compliance = 0.0057114348

perimeter_penalization = 0.0003702255
Norm of u_opt: 0.008799720710799246
Norm of alpha_opt: 0.2433588843740286

 vol_alpha = 0.0713929348

 vol_ratio_percentage = 23.79764
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: 3.90509233823e-05 0.00417237192677816
min/max u_opt_y: -0.0235557084424 0.0

Execution time (in seconds): 180.6753535270691

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.011054; hmin = 0.005723; num_cells = 1563.000000; num_vertices = 850.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01468507; compliance = 0.0057114348

perimeter_penalization = 0.0003702255
Norm of u_opt: 0.008799720710799246
Norm of alpha_opt: 0.2433588843740286

 vol_alpha = 0.0713929348

 vol_ratio_percentage = 23.79764
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.00022458340547 0.00417237192677816
min/max u_opt_y: -0.00588337422156 0.0

Execution time (in seconds): 180.67471551895142

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.011046; hmin = 0.005697; num_cells = 1640.000000; num_vertices = 891.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01468507; compliance = 0.0057114348

perimeter_penalization = 0.0003702255
Norm of u_opt: 0.008799720710799246
Norm of alpha_opt: 0.2433588843740286

 vol_alpha = 0.0713929348

 vol_ratio_percentage = 23.79764
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -5.19354312798e-05 0.00417237192677816
min/max u_opt_y: -0.0234041548774 0.0

Execution time (in seconds): 180.6763505935669

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.011053; hmin = 0.005656; num_cells = 1649.000000; num_vertices = 898.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01468507; compliance = 0.0057114348

perimeter_penalization = 0.0003702255
Norm of u_opt: 0.008799720710799246
Norm of alpha_opt: 0.2433588843740286

 vol_alpha = 0.0713929348

 vol_ratio_percentage = 23.79764
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.000655110774381 0.00417237192677816
min/max u_opt_y: -0.0221912604569 0.0

Execution time (in seconds): 180.67596817016602

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.011053; hmin = 0.005751; num_cells = 1674.000000; num_vertices = 917.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01468507; compliance = 0.0057114348

perimeter_penalization = 0.0003702255
Norm of u_opt: 0.008799720710799246
Norm of alpha_opt: 0.2433588843740286

 vol_alpha = 0.0713929348

 vol_ratio_percentage = 23.79764
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.00114329333845 0.00417237192677816
min/max u_opt_y: -0.0187146473838 0.0

Execution time (in seconds): 180.6767704486847

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.011054; hmin = 0.005709; num_cells = 1677.000000; num_vertices = 918.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01468507; compliance = 0.0057114348

perimeter_penalization = 0.0003702255
Norm of u_opt: 0.008799720710799246
Norm of alpha_opt: 0.2433588843740286

 vol_alpha = 0.0713929348

 vol_ratio_percentage = 23.79764
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.00483636517566 0.00417237192677816
min/max u_opt_y: -0.0176458550314 0.0

Execution time (in seconds): 180.67719650268555
