  Iteration information for myTAO_ solve.
  0 TAO,  Function value: 0.0295994,  Residual: 0.00045274 
 34 TAO,  Function value: 0.0208713,  Residual: 1.11309e-05 
 35 TAO,  Function value: 0.0208618,  Residual: 1.214e-05 
 36 TAO,  Function value: 0.0208524,  Residual: 1.40187e-05 
 37 TAO,  Function value: 0.0208464,  Residual: 1.45659e-05 
 38 TAO,  Function value: 0.0208379,  Residual: 1.42618e-05 
 39 TAO,  Function value: 0.0208184,  Residual: 1.62923e-05 
 40 TAO,  Function value: 0.0207978,  Residual: 2.21006e-05 
 41 TAO,  Function value: 0.0207947,  Residual: 2.1011e-05 
 42 TAO,  Function value: 0.0207921,  Residual: 1.97768e-05 
 43 TAO,  Function value: 0.0207817,  Residual: 1.76999e-05 
 44 TAO,  Function value: 0.0207649,  Residual: 1.55295e-05 
 45 TAO,  Function value: 0.0207473,  Residual: 1.20401e-05 
 46 TAO,  Function value: 0.0207306,  Residual: 7.34955e-06 
 47 TAO,  Function value: 0.0207218,  Residual: 6.01712e-06 
 48 TAO,  Function value: 0.0207162,  Residual: 6.01825e-06 
 49 TAO,  Function value: 0.0207118,  Residual: 5.2196e-06 
 50 TAO,  Function value: 0.0207079,  Residual: 4.84617e-06 
 51 TAO,  Function value: 0.0207034,  Residual: 5.71667e-06 
 52 TAO,  Function value: 0.0206987,  Residual: 6.63396e-06 
 53 TAO,  Function value: 0.0206969,  Residual: 7.83805e-06 
 54 TAO,  Function value: 0.0206967,  Residual: 7.6332e-06 
 55 TAO,  Function value: 0.0206956,  Residual: 7.45361e-06 
 56 TAO,  Function value: 0.0206921,  Residual: 6.61485e-06 
 57 TAO,  Function value: 0.0206868,  Residual: 6.43056e-06 
 58 TAO,  Function value: 0.0206821,  Residual: 5.81083e-06 
 59 TAO,  Function value: 0.0206778,  Residual: 5.98295e-06 
 60 TAO,  Function value: 0.0206759,  Residual: 7.01631e-06 
 61 TAO,  Function value: 0.0206758,  Residual: 7.00373e-06 
 62 TAO,  Function value: 0.0206757,  Residual: 6.99295e-06 
 63 TAO,  Function value: 0.0206723,  Residual: 5.60035e-06 
 64 TAO,  Function value: 0.0206673,  Residual: 5.23013e-06 
 65 TAO,  Function value: 0.0206637,  Residual: 5.70741e-06 
 66 TAO,  Function value: 0.0206604,  Residual: 5.18715e-06 
 67 TAO,  Function value: 0.0206567,  Residual: 6.11405e-06 
 68 TAO,  Function value: 0.0206559,  Residual: 6.27643e-06 
 69 TAO,  Function value: 0.0206558,  Residual: 7.04468e-06 
 70 TAO,  Function value: 0.0206549,  Residual: 7.11115e-06 
 71 TAO,  Function value: 0.0206524,  Residual: 6.42088e-06 
 72 TAO,  Function value: 0.0206478,  Residual: 5.41622e-06 
 73 TAO,  Function value: 0.0206444,  Residual: 7.14385e-06 
 74 TAO,  Function value: 0.0206436,  Residual: 6.44571e-06 
 75 TAO,  Function value: 0.0206409,  Residual: 5.67844e-06 
 76 TAO,  Function value: 0.0206367,  Residual: 7.47998e-06 
 77 TAO,  Function value: 0.0206362,  Residual: 7.20091e-06 
 78 TAO,  Function value: 0.0206361,  Residual: 7.15381e-06 
 79 TAO,  Function value: 0.0206333,  Residual: 5.91029e-06 
 80 TAO,  Function value: 0.0206289,  Residual: 4.7016e-06 
 81 TAO,  Function value: 0.0206267,  Residual: 6.13636e-06 
 82 TAO,  Function value: 0.0206242,  Residual: 4.84319e-06 
 83 TAO,  Function value: 0.0206217,  Residual: 3.63468e-06 
 84 TAO,  Function value: 0.0206203,  Residual: 6.47844e-06 
 85 TAO,  Function value: 0.0206201,  Residual: 6.88225e-06 
 86 TAO,  Function value: 0.0206197,  Residual: 6.23353e-06 
 87 TAO,  Function value: 0.020617,  Residual: 4.45086e-06 
 88 TAO,  Function value: 0.0206142,  Residual: 4.75501e-06 
 89 TAO,  Function value: 0.0206131,  Residual: 5.4241e-06 
 90 TAO,  Function value: 0.0206108,  Residual: 4.17808e-06 
 91 TAO,  Function value: 0.0206086,  Residual: 3.85015e-06 
 92 TAO,  Function value: 0.0206083,  Residual: 6.60575e-06 
 93 TAO,  Function value: 0.0206069,  Residual: 5.39881e-06 
 94 TAO,  Function value: 0.0206049,  Residual: 0.000146443 
 95 TAO,  Function value: 0.0206046,  Residual: 4.99921e-06 
 96 TAO,  Function value: 0.0206045,  Residual: 4.0301e-06 
 97 TAO,  Function value: 0.0206044,  Residual: 9.05134e-06 
 98 TAO,  Function value: 0.0206044,  Residual: 9.06965e-06 
 99 TAO,  Function value: 0.0206044,  Residual: 9.06548e-06 
100 TAO,  Function value: 0.0206034,  Residual: 0.000146142 
101 TAO,  Function value: 0.0206034,  Residual: 2.65607e-06 
102 TAO,  Function value: 0.0206034,  Residual: 3.93443e-05 
103 TAO,  Function value: 0.0206033,  Residual: 0.000129575 
104 TAO,  Function value: 0.0206029,  Residual: 8.15262e-05 
105 TAO,  Function value: 0.0206028,  Residual: 2.79493e-06 
106 TAO,  Function value: 0.0206028,  Residual: 0.00012165 
107 TAO,  Function value: 0.0206028,  Residual: 0.000121596 
108 TAO,  Function value: 0.0206026,  Residual: 0.000121572 
109 TAO,  Function value: 0.0206024,  Residual: 1.97841e-06 
110 TAO,  Function value: 0.0206024,  Residual: 8.13858e-05 
111 TAO,  Function value: 0.0206024,  Residual: 8.13844e-05 
112 TAO,  Function value: 0.0206023,  Residual: 8.13641e-05 
113 TAO,  Function value: 0.0206023,  Residual: 8.13629e-05 
114 TAO,  Function value: 0.0206023,  Residual: 8.13626e-05 
115 TAO,  Function value: 0.020602,  Residual: 5.00629e-05 
116 TAO,  Function value: 0.0206018,  Residual: 4.55318e-05 
117 TAO,  Function value: 0.0206016,  Residual: 3.47128e-05 
118 TAO,  Function value: 0.0206011,  Residual: 2.91227e-05 
119 TAO,  Function value: 0.0206011,  Residual: 3.02317e-05 
120 TAO,  Function value: 0.0206011,  Residual: 2.70056e-05 
121 TAO,  Function value: 0.0206011,  Residual: 2.62445e-05 
122 TAO,  Function value: 0.020601,  Residual: 2.48751e-05 
123 TAO,  Function value: 0.0206009,  Residual: 8.93647e-06 
124 TAO,  Function value: 0.0206008,  Residual: 1.41911e-05 
125 TAO,  Function value: 0.0206007,  Residual: 2.11047e-05 
126 TAO,  Function value: 0.0206005,  Residual: 1.77169e-05 
127 TAO,  Function value: 0.0206002,  Residual: 1.43376e-05 
128 TAO,  Function value: 0.0206002,  Residual: 1.42051e-05 
129 TAO,  Function value: 0.0205999,  Residual: 1.38392e-05 
130 TAO,  Function value: 0.0205995,  Residual: 4.41253e-06 
131 TAO,  Function value: 0.0205995,  Residual: 7.28373e-06 
132 TAO,  Function value: 0.0205993,  Residual: 3.84465e-06 
133 TAO,  Function value: 0.0205986,  Residual: 6.1765e-06 
134 TAO,  Function value: 0.0205981,  Residual: 6.02819e-06 
135 TAO,  Function value: 0.020597,  Residual: 3.41334e-06 
136 TAO,  Function value: 0.0205963,  Residual: 1.8511e-06 
137 TAO,  Function value: 0.0205961,  Residual: 5.33137e-06 
138 TAO,  Function value: 0.0205958,  Residual: 4.44005e-06 
139 TAO,  Function value: 0.0205943,  Residual: 2.55104e-06 
140 TAO,  Function value: 0.0205935,  Residual: 3.19106e-06 
141 TAO,  Function value: 0.0205925,  Residual: 4.00042e-06 
142 TAO,  Function value: 0.0205923,  Residual: 4.05719e-06 
143 TAO,  Function value: 0.020591,  Residual: 3.7542e-06 
144 TAO,  Function value: 0.0205898,  Residual: 5.11324e-06 
145 TAO,  Function value: 0.0205897,  Residual: 5.00131e-06 
146 TAO,  Function value: 0.0205897,  Residual: 4.93833e-06 
147 TAO,  Function value: 0.0205887,  Residual: 3.98171e-06 
148 TAO,  Function value: 0.0205872,  Residual: 3.57485e-06 
149 TAO,  Function value: 0.0205858,  Residual: 3.75412e-06 
150 TAO,  Function value: 0.0205846,  Residual: 3.49889e-06 
151 TAO,  Function value: 0.0205833,  Residual: 3.39994e-06 
152 TAO,  Function value: 0.020583,  Residual: 5.20398e-06 
153 TAO,  Function value: 0.020583,  Residual: 5.08366e-06 
154 TAO,  Function value: 0.0205829,  Residual: 4.90224e-06 
155 TAO,  Function value: 0.0205818,  Residual: 3.8703e-06 
156 TAO,  Function value: 0.0205804,  Residual: 3.48061e-06 
157 TAO,  Function value: 0.0205791,  Residual: 3.44789e-06 
158 TAO,  Function value: 0.020578,  Residual: 3.46422e-06 
159 TAO,  Function value: 0.0205769,  Residual: 3.76881e-06 
160 TAO,  Function value: 0.0205764,  Residual: 5.74458e-06 
161 TAO,  Function value: 0.0205763,  Residual: 5.74672e-06 
162 TAO,  Function value: 0.0205763,  Residual: 5.7517e-06 
163 TAO,  Function value: 0.0205753,  Residual: 5.04296e-06 
164 TAO,  Function value: 0.0205742,  Residual: 5.40457e-06 
165 TAO,  Function value: 0.0205723,  Residual: 5.44908e-06 
166 TAO,  Function value: 0.0205709,  Residual: 5.6126e-06 
167 TAO,  Function value: 0.0205698,  Residual: 5.80598e-06 
168 TAO,  Function value: 0.0205696,  Residual: 5.96242e-06 
169 TAO,  Function value: 0.0205695,  Residual: 5.85358e-06 
170 TAO,  Function value: 0.0205672,  Residual: 0.000147063 
171 TAO,  Function value: 0.0205672,  Residual: 0.000147063 
172 TAO,  Function value: 0.0205669,  Residual: 0.000140586 
173 TAO,  Function value: 0.0205668,  Residual: 1.73279e-05 
174 TAO,  Function value: 0.0205667,  Residual: 5.2723e-05 
175 TAO,  Function value: 0.0205667,  Residual: 6.70171e-06 
176 TAO,  Function value: 0.0205667,  Residual: 4.64186e-05 
177 TAO,  Function value: 0.0205667,  Residual: 1.16165e-05 
178 TAO,  Function value: 0.0205666,  Residual: 0.000139886 
179 TAO,  Function value: 0.0205666,  Residual: 0.00013957 
180 TAO,  Function value: 0.0205666,  Residual: 2.70485e-06 
181 TAO,  Function value: 0.0205666,  Residual: 4.62715e-05 
182 TAO,  Function value: 0.0205666,  Residual: 4.25878e-05 
183 TAO,  Function value: 0.0205662,  Residual: 4.62271e-05 
184 TAO,  Function value: 0.0205662,  Residual: 4.28783e-06 
185 TAO,  Function value: 0.0205662,  Residual: 0.000139572 
186 TAO,  Function value: 0.0205662,  Residual: 1.81213e-06 
187 TAO,  Function value: 0.0205662,  Residual: 1.8105e-06 
188 TAO,  Function value: 0.0205654,  Residual: 0.000146907 

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.005000; hmin = 0.005000; num_cells = 6053.000000; num_vertices = 3150.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.005000; hmin = 0.005000; num_cells = 6147.000000; num_vertices = 3206.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.005000; hmin = 0.005000; num_cells = 6034.000000; num_vertices = 3137.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.005000; hmin = 0.005000; num_cells = 6235.000000; num_vertices = 3223.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.005000; hmin = 0.005000; num_cells = 6228.000000; num_vertices = 3251.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.005000; hmin = 0.005000; num_cells = 6150.000000; num_vertices = 3211.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.005000; hmin = 0.005000; num_cells = 6008.000000; num_vertices = 3139.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.005000; hmin = 0.005000; num_cells = 6101.000000; num_vertices = 3168.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.
Traceback (most recent call last):
  File "AS_phase_field_opt.py", line 806, in <module>
    main()
  File "AS_phase_field_opt.py", line 138, in main
    iter = solver_TAO_alpha.solve(problem_alpha, alpha.vector(), lb_alpha.vector(), ub_alpha.vector())
  File "AS_phase_field_opt.py", line 311, in f
    self.solve_pde()
  File "AS_phase_field_opt.py", line 469, in solve_pde
    self.solver_pde.solve()
RuntimeError: 

*** -------------------------------------------------------------------------
*** DOLFIN encountered an error. If you are not able to resolve this issue
*** using the information listed below, you can ask for help at
***
***     fenics-support@googlegroups.com
***
*** Remember to include the error message listed below and, if possible,
*** include a *minimal* running example to reproduce the error.
***
*** -------------------------------------------------------------------------
*** Error:   Unable to solve nonlinear system with PETScSNESSolver.
*** Reason:  Solver did not converge.
*** Where:   This error was encountered inside PETScSNESSolver.cpp.
*** Process: 1
*** 
*** DOLFIN version: 2018.1.0
*** Git changeset:  948dc42cc4e06ed9227d0201ad50f94ac94cbf9f
*** -------------------------------------------------------------------------

Traceback (most recent call last):
  File "AS_phase_field_opt.py", line 806, in <module>
    main()
  File "AS_phase_field_opt.py", line 138, in main
    iter = solver_TAO_alpha.solve(problem_alpha, alpha.vector(), lb_alpha.vector(), ub_alpha.vector())
  File "AS_phase_field_opt.py", line 311, in f
    self.solve_pde()
  File "AS_phase_field_opt.py", line 469, in solve_pde
    self.solver_pde.solve()
RuntimeError: 

*** -------------------------------------------------------------------------
*** DOLFIN encountered an error. If you are not able to resolve this issue
*** using the information listed below, you can ask for help at
***
***     fenics-support@googlegroups.com
***
*** Remember to include the error message listed below and, if possible,
*** include a *minimal* running example to reproduce the error.
***
*** -------------------------------------------------------------------------
*** Error:   Unable to solve nonlinear system with PETScSNESSolver.
*** Reason:  Solver did not converge.
*** Where:   This error was encountered inside PETScSNESSolver.cpp.
*** Process: 5
*** 
*** DOLFIN version: 2018.1.0
*** Git changeset:  948dc42cc4e06ed9227d0201ad50f94ac94cbf9f
*** -------------------------------------------------------------------------

Traceback (most recent call last):
  File "AS_phase_field_opt.py", line 806, in <module>
    main()
  File "AS_phase_field_opt.py", line 138, in main
    iter = solver_TAO_alpha.solve(problem_alpha, alpha.vector(), lb_alpha.vector(), ub_alpha.vector())
  File "AS_phase_field_opt.py", line 311, in f
    self.solve_pde()
  File "AS_phase_field_opt.py", line 469, in solve_pde
    self.solver_pde.solve()
RuntimeError: 

*** -------------------------------------------------------------------------
*** DOLFIN encountered an error. If you are not able to resolve this issue
*** using the information listed below, you can ask for help at
***
***     fenics-support@googlegroups.com
***
*** Remember to include the error message listed below and, if possible,
*** include a *minimal* running example to reproduce the error.
***
*** -------------------------------------------------------------------------
*** Error:   Unable to solve nonlinear system with PETScSNESSolver.
*** Reason:  Solver did not converge.
*** Where:   This error was encountered inside PETScSNESSolver.cpp.
*** Process: 6
*** 
*** DOLFIN version: 2018.1.0
*** Git changeset:  948dc42cc4e06ed9227d0201ad50f94ac94cbf9f
*** -------------------------------------------------------------------------

Traceback (most recent call last):
  File "AS_phase_field_opt.py", line 806, in <module>
    main()
  File "AS_phase_field_opt.py", line 138, in main
    iter = solver_TAO_alpha.solve(problem_alpha, alpha.vector(), lb_alpha.vector(), ub_alpha.vector())
  File "AS_phase_field_opt.py", line 311, in f
    self.solve_pde()
  File "AS_phase_field_opt.py", line 469, in solve_pde
    self.solver_pde.solve()
RuntimeError: 

*** -------------------------------------------------------------------------
*** DOLFIN encountered an error. If you are not able to resolve this issue
*** using the information listed below, you can ask for help at
***
***     fenics-support@googlegroups.com
***
*** Remember to include the error message listed below and, if possible,
*** include a *minimal* running example to reproduce the error.
***
*** -------------------------------------------------------------------------
*** Error:   Unable to solve nonlinear system with PETScSNESSolver.
*** Reason:  Solver did not converge.
*** Where:   This error was encountered inside PETScSNESSolver.cpp.
*** Process: 0
*** 
*** DOLFIN version: 2018.1.0
*** Git changeset:  948dc42cc4e06ed9227d0201ad50f94ac94cbf9f
*** -------------------------------------------------------------------------

Traceback (most recent call last):
  File "AS_phase_field_opt.py", line 806, in <module>
    main()
  File "AS_phase_field_opt.py", line 138, in main
    iter = solver_TAO_alpha.solve(problem_alpha, alpha.vector(), lb_alpha.vector(), ub_alpha.vector())
  File "AS_phase_field_opt.py", line 311, in f
    self.solve_pde()
  File "AS_phase_field_opt.py", line 469, in solve_pde
    self.solver_pde.solve()
RuntimeError: 

*** -------------------------------------------------------------------------
*** DOLFIN encountered an error. If you are not able to resolve this issue
*** using the information listed below, you can ask for help at
***
***     fenics-support@googlegroups.com
***
*** Remember to include the error message listed below and, if possible,
*** include a *minimal* running example to reproduce the error.
***
*** -------------------------------------------------------------------------
*** Error:   Unable to solve nonlinear system with PETScSNESSolver.
*** Reason:  Solver did not converge.
*** Where:   This error was encountered inside PETScSNESSolver.cpp.
*** Process: 7
*** 
*** DOLFIN version: 2018.1.0
*** Git changeset:  948dc42cc4e06ed9227d0201ad50f94ac94cbf9f
*** -------------------------------------------------------------------------

Traceback (most recent call last):
  File "AS_phase_field_opt.py", line 806, in <module>
    main()
  File "AS_phase_field_opt.py", line 138, in main
    iter = solver_TAO_alpha.solve(problem_alpha, alpha.vector(), lb_alpha.vector(), ub_alpha.vector())
  File "AS_phase_field_opt.py", line 311, in f
    self.solve_pde()
  File "AS_phase_field_opt.py", line 469, in solve_pde
    self.solver_pde.solve()
RuntimeError: 

*** -------------------------------------------------------------------------
*** DOLFIN encountered an error. If you are not able to resolve this issue
*** using the information listed below, you can ask for help at
***
***     fenics-support@googlegroups.com
***
*** Remember to include the error message listed below and, if possible,
*** include a *minimal* running example to reproduce the error.
***
*** -------------------------------------------------------------------------
*** Error:   Unable to solve nonlinear system with PETScSNESSolver.
*** Reason:  Solver did not converge.
*** Where:   This error was encountered inside PETScSNESSolver.cpp.
*** Process: 3
*** 
*** DOLFIN version: 2018.1.0
*** Git changeset:  948dc42cc4e06ed9227d0201ad50f94ac94cbf9f
*** -------------------------------------------------------------------------

Traceback (most recent call last):
  File "AS_phase_field_opt.py", line 806, in <module>
    main()
  File "AS_phase_field_opt.py", line 138, in main
    iter = solver_TAO_alpha.solve(problem_alpha, alpha.vector(), lb_alpha.vector(), ub_alpha.vector())
  File "AS_phase_field_opt.py", line 311, in f
    self.solve_pde()
  File "AS_phase_field_opt.py", line 469, in solve_pde
    self.solver_pde.solve()
RuntimeError: 

*** -------------------------------------------------------------------------
*** DOLFIN encountered an error. If you are not able to resolve this issue
*** using the information listed below, you can ask for help at
***
***     fenics-support@googlegroups.com
***
*** Remember to include the error message listed below and, if possible,
*** include a *minimal* running example to reproduce the error.
***
*** -------------------------------------------------------------------------
*** Error:   Unable to solve nonlinear system with PETScSNESSolver.
*** Reason:  Solver did not converge.
*** Where:   This error was encountered inside PETScSNESSolver.cpp.
*** Process: 2
*** 
*** DOLFIN version: 2018.1.0
*** Git changeset:  948dc42cc4e06ed9227d0201ad50f94ac94cbf9f
*** -------------------------------------------------------------------------

Traceback (most recent call last):
  File "AS_phase_field_opt.py", line 806, in <module>
    main()
  File "AS_phase_field_opt.py", line 138, in main
    iter = solver_TAO_alpha.solve(problem_alpha, alpha.vector(), lb_alpha.vector(), ub_alpha.vector())
  File "AS_phase_field_opt.py", line 311, in f
    self.solve_pde()
  File "AS_phase_field_opt.py", line 469, in solve_pde
    self.solver_pde.solve()
RuntimeError: 

*** -------------------------------------------------------------------------
*** DOLFIN encountered an error. If you are not able to resolve this issue
*** using the information listed below, you can ask for help at
***
***     fenics-support@googlegroups.com
***
*** Remember to include the error message listed below and, if possible,
*** include a *minimal* running example to reproduce the error.
***
*** -------------------------------------------------------------------------
*** Error:   Unable to solve nonlinear system with PETScSNESSolver.
*** Reason:  Solver did not converge.
*** Where:   This error was encountered inside PETScSNESSolver.cpp.
*** Process: 4
*** 
*** DOLFIN version: 2018.1.0
*** Git changeset:  948dc42cc4e06ed9227d0201ad50f94ac94cbf9f
*** -------------------------------------------------------------------------

  Iteration information for myTAO_ solve.
  0 TAO,  Function value: 0.0295994,  Residual: 0.00045274 
  1 TAO,  Function value: 0.0292525,  Residual: 0.000318566 
  2 TAO,  Function value: 0.0285542,  Residual: 0.000201776 
  3 TAO,  Function value: 0.0276557,  Residual: 0.000136348 
  4 TAO,  Function value: 0.0263086,  Residual: 0.000109189 
  5 TAO,  Function value: 0.0245807,  Residual: 0.000160148 
  6 TAO,  Function value: 0.0241538,  Residual: 0.000230757 
  7 TAO,  Function value: 0.0234682,  Residual: 0.000103473 
  8 TAO,  Function value: 0.0231096,  Residual: 7.8809e-05 
  9 TAO,  Function value: 0.0228143,  Residual: 8.47448e-05 
 10 TAO,  Function value: 0.022576,  Residual: 5.60789e-05 
 11 TAO,  Function value: 0.0224499,  Residual: 5.44837e-05 
 12 TAO,  Function value: 0.0222972,  Residual: 6.56029e-05 
 13 TAO,  Function value: 0.0220746,  Residual: 5.34656e-05 
 14 TAO,  Function value: 0.0218815,  Residual: 6.69708e-05 
 15 TAO,  Function value: 0.021769,  Residual: 5.8963e-05 
 16 TAO,  Function value: 0.021735,  Residual: 5.79862e-05 
 17 TAO,  Function value: 0.0217058,  Residual: 5.72798e-05 
 18 TAO,  Function value: 0.0216577,  Residual: 5.74182e-05 
 19 TAO,  Function value: 0.0215331,  Residual: 5.03126e-05 
 20 TAO,  Function value: 0.0213402,  Residual: 4.40706e-05 
 21 TAO,  Function value: 0.021241,  Residual: 3.76088e-05 
 22 TAO,  Function value: 0.0211771,  Residual: 3.42366e-05 
 23 TAO,  Function value: 0.0211262,  Residual: 3.2401e-05 
 24 TAO,  Function value: 0.0210852,  Residual: 2.67374e-05 
 25 TAO,  Function value: 0.021038,  Residual: 2.63589e-05 
 26 TAO,  Function value: 0.0210091,  Residual: 2.07497e-05 
 27 TAO,  Function value: 0.0209774,  Residual: 1.43428e-05 
 28 TAO,  Function value: 0.0209538,  Residual: 1.215e-05 
 29 TAO,  Function value: 0.0209361,  Residual: 1.29631e-05 
 30 TAO,  Function value: 0.0209225,  Residual: 1.01666e-05 
 31 TAO,  Function value: 0.0209108,  Residual: 9.87385e-06 
 32 TAO,  Function value: 0.0208969,  Residual: 1.16452e-05 
 33 TAO,  Function value: 0.0208846,  Residual: 1.26578e-05 
 34 TAO,  Function value: 0.0208713,  Residual: 1.11309e-05 
 35 TAO,  Function value: 0.0208618,  Residual: 1.214e-05 
 36 TAO,  Function value: 0.0208524,  Residual: 1.40187e-05 
 37 TAO,  Function value: 0.0208464,  Residual: 1.45659e-05 
 38 TAO,  Function value: 0.0208379,  Residual: 1.42618e-05 
 39 TAO,  Function value: 0.0208184,  Residual: 1.62923e-05 
 40 TAO,  Function value: 0.0207978,  Residual: 2.21006e-05 
 41 TAO,  Function value: 0.0207947,  Residual: 2.1011e-05 
 42 TAO,  Function value: 0.0207921,  Residual: 1.97768e-05 
 43 TAO,  Function value: 0.0207817,  Residual: 1.76999e-05 
 44 TAO,  Function value: 0.0207649,  Residual: 1.55295e-05 
 45 TAO,  Function value: 0.0207473,  Residual: 1.20401e-05 
 46 TAO,  Function value: 0.0207306,  Residual: 7.34955e-06 
 47 TAO,  Function value: 0.0207218,  Residual: 6.01712e-06 
 48 TAO,  Function value: 0.0207162,  Residual: 6.01825e-06 
 49 TAO,  Function value: 0.0207118,  Residual: 5.2196e-06 
