  Iteration information for myTAO_ solve.
  0 TAO,  Function value: 0.0306567,  Residual: 0.00137291 
 49 TAO,  Function value: 0.0208445,  Residual: 7.45897e-06 
 50 TAO,  Function value: 0.0208401,  Residual: 8.20656e-06 
 51 TAO,  Function value: 0.0208371,  Residual: 9.6815e-06 
 52 TAO,  Function value: 0.0208342,  Residual: 1.07699e-05 
 53 TAO,  Function value: 0.020831,  Residual: 1.0468e-05 
 54 TAO,  Function value: 0.0208281,  Residual: 1.02931e-05 
 55 TAO,  Function value: 0.0208271,  Residual: 1.01044e-05 
 56 TAO,  Function value: 0.0208263,  Residual: 1.03767e-05 
 57 TAO,  Function value: 0.0208239,  Residual: 9.55583e-06 
 58 TAO,  Function value: 0.0208199,  Residual: 7.36063e-06 
 59 TAO,  Function value: 0.0208162,  Residual: 7.20471e-06 
 60 TAO,  Function value: 0.0208126,  Residual: 7.7277e-06 
 61 TAO,  Function value: 0.0208102,  Residual: 9.68597e-06 
 62 TAO,  Function value: 0.0208059,  Residual: 9.09048e-06 
 63 TAO,  Function value: 0.020801,  Residual: 1.15664e-05 
 64 TAO,  Function value: 0.0207962,  Residual: 1.36612e-05 
 65 TAO,  Function value: 0.0207904,  Residual: 1.44419e-05 
 66 TAO,  Function value: 0.0207854,  Residual: 1.48088e-05 
 67 TAO,  Function value: 0.0207792,  Residual: 1.85997e-05 
 68 TAO,  Function value: 0.0207752,  Residual: 1.98623e-05 
 69 TAO,  Function value: 0.0207736,  Residual: 1.85723e-05 
 70 TAO,  Function value: 0.0207698,  Residual: 1.86609e-05 
 71 TAO,  Function value: 0.0207627,  Residual: 1.56892e-05 
 72 TAO,  Function value: 0.0207543,  Residual: 1.32756e-05 
 73 TAO,  Function value: 0.0207451,  Residual: 1.00499e-05 
 74 TAO,  Function value: 0.0207394,  Residual: 7.77656e-06 
 75 TAO,  Function value: 0.0207346,  Residual: 8.13843e-06 
 76 TAO,  Function value: 0.02073,  Residual: 9.70467e-06 
 77 TAO,  Function value: 0.0207239,  Residual: 8.33129e-06 
 78 TAO,  Function value: 0.020719,  Residual: 1.14118e-05 
 79 TAO,  Function value: 0.0207168,  Residual: 1.55421e-05 
 80 TAO,  Function value: 0.0207168,  Residual: 1.53111e-05 
 81 TAO,  Function value: 0.0207163,  Residual: 1.47603e-05 
 82 TAO,  Function value: 0.0207108,  Residual: 0.000236192 
 83 TAO,  Function value: 0.02071,  Residual: 2.29362e-05 
 84 TAO,  Function value: 0.0207091,  Residual: 2.75439e-05 
 85 TAO,  Function value: 0.0207091,  Residual: 1.9214e-05 
 86 TAO,  Function value: 0.0207088,  Residual: 0.000234301 
 87 TAO,  Function value: 0.0207072,  Residual: 0.000234937 
 88 TAO,  Function value: 0.0207056,  Residual: 0.000234113 
 89 TAO,  Function value: 0.0207052,  Residual: 0.000234041 
 90 TAO,  Function value: 0.0207024,  Residual: 0.000226964 
 91 TAO,  Function value: 0.0207005,  Residual: 7.25784e-05 
 92 TAO,  Function value: 0.0207003,  Residual: 7.50647e-05 
 93 TAO,  Function value: 0.0207,  Residual: 3.79509e-05 
 94 TAO,  Function value: 0.0207,  Residual: 0.000223544 
 95 TAO,  Function value: 0.0206999,  Residual: 0.000223839 
 96 TAO,  Function value: 0.0206999,  Residual: 4.40959e-05 
 97 TAO,  Function value: 0.0206999,  Residual: 2.28737e-05 
 98 TAO,  Function value: 0.0206997,  Residual: 5.91466e-05 
 99 TAO,  Function value: 0.0206986,  Residual: 2.01447e-05 
100 TAO,  Function value: 0.0206986,  Residual: 1.87474e-05 
101 TAO,  Function value: 0.020697,  Residual: 0.000234392 
102 TAO,  Function value: 0.0206867,  Residual: 0.000236259 
103 TAO,  Function value: 0.0206861,  Residual: 2.81267e-05 
104 TAO,  Function value: 0.020686,  Residual: 6.17368e-05 
105 TAO,  Function value: 0.0206784,  Residual: 6.34519e-05 
106 TAO,  Function value: 0.020644,  Residual: 0.000233379 
107 TAO,  Function value: 0.0206439,  Residual: 8.35422e-05 
108 TAO,  Function value: 0.0206394,  Residual: 8.25589e-05 
109 TAO,  Function value: 0.0206391,  Residual: 6.48794e-05 
110 TAO,  Function value: 0.020638,  Residual: 5.80587e-05 
111 TAO,  Function value: 0.0206378,  Residual: 6.56674e-05 
112 TAO,  Function value: 0.0206374,  Residual: 6.45116e-05 
113 TAO,  Function value: 0.0206333,  Residual: 0.000228235 
114 TAO,  Function value: 0.0206328,  Residual: 1.04354e-05 
115 TAO,  Function value: 0.0206326,  Residual: 6.45373e-05 
116 TAO,  Function value: 0.0206292,  Residual: 5.63187e-05 
117 TAO,  Function value: 0.0206291,  Residual: 6.45969e-05 
118 TAO,  Function value: 0.0206284,  Residual: 6.41348e-05 
119 TAO,  Function value: 0.0206277,  Residual: 7.24436e-05 
120 TAO,  Function value: 0.0206276,  Residual: 5.00687e-05 
121 TAO,  Function value: 0.0206275,  Residual: 6.66014e-05 
122 TAO,  Function value: 0.0206274,  Residual: 5.56364e-05 
123 TAO,  Function value: 0.0206274,  Residual: 5.89839e-05 
124 TAO,  Function value: 0.0206274,  Residual: 5.94029e-05 
125 TAO,  Function value: 0.0206273,  Residual: 6.10218e-05 
126 TAO,  Function value: 0.020627,  Residual: 3.09111e-05 
127 TAO,  Function value: 0.0206268,  Residual: 4.68722e-05 
128 TAO,  Function value: 0.0206256,  Residual: 2.91177e-05 
129 TAO,  Function value: 0.0206248,  Residual: 1.89089e-05 
130 TAO,  Function value: 0.0206244,  Residual: 3.10687e-05 
131 TAO,  Function value: 0.020624,  Residual: 3.12572e-05 
132 TAO,  Function value: 0.0206232,  Residual: 1.73622e-05 
133 TAO,  Function value: 0.0206218,  Residual: 3.39378e-06 
134 TAO,  Function value: 0.0206211,  Residual: 1.8795e-06 
135 TAO,  Function value: 0.0206206,  Residual: 4.0063e-06 
136 TAO,  Function value: 0.0206197,  Residual: 2.23263e-06 
137 TAO,  Function value: 0.0206191,  Residual: 2.75184e-06 
138 TAO,  Function value: 0.0206191,  Residual: 3.4877e-06 
139 TAO,  Function value: 0.020619,  Residual: 3.50422e-06 
140 TAO,  Function value: 0.0206189,  Residual: 3.08897e-06 
141 TAO,  Function value: 0.0206185,  Residual: 2.93164e-06 
142 TAO,  Function value: 0.0206176,  Residual: 4.24939e-06 
143 TAO,  Function value: 0.0206168,  Residual: 3.39663e-06 
144 TAO,  Function value: 0.020616,  Residual: 2.17262e-06 
145 TAO,  Function value: 0.0206157,  Residual: 2.0032e-06 
146 TAO,  Function value: 0.0206156,  Residual: 1.92409e-06 
147 TAO,  Function value: 0.0206154,  Residual: 1.7729e-06 
148 TAO,  Function value: 0.0206151,  Residual: 1.84734e-06 
149 TAO,  Function value: 0.0206149,  Residual: 1.85851e-06 
150 TAO,  Function value: 0.0206146,  Residual: 1.47093e-06 
151 TAO,  Function value: 0.0206145,  Residual: 1.97086e-06 
152 TAO,  Function value: 0.0206144,  Residual: 1.58446e-06 
153 TAO,  Function value: 0.0206144,  Residual: 1.35627e-06 
154 TAO,  Function value: 0.0206143,  Residual: 1.30448e-06 
155 TAO,  Function value: 0.0206142,  Residual: 1.12201e-06 
156 TAO,  Function value: 0.0206141,  Residual: 1.21429e-06 
157 TAO,  Function value: 0.0206141,  Residual: 7.05068e-07 
158 TAO,  Function value: 0.020614,  Residual: 4.36445e-07 
159 TAO,  Function value: 0.020614,  Residual: 3.58949e-07 
160 TAO,  Function value: 0.020614,  Residual: 3.18539e-07 
161 TAO,  Function value: 0.020614,  Residual: 3.50825e-07 
162 TAO,  Function value: 0.020614,  Residual: 5.94599e-07 
163 TAO,  Function value: 0.020614,  Residual: 7.40362e-07 
164 TAO,  Function value: 0.020614,  Residual: 6.62207e-07 
165 TAO,  Function value: 0.0206139,  Residual: 6.80182e-07 
166 TAO,  Function value: 0.0206139,  Residual: 5.16347e-07 
167 TAO,  Function value: 0.0206139,  Residual: 0.000236709 
168 TAO,  Function value: 0.0206139,  Residual: 7.96714e-07 
169 TAO,  Function value: 0.0206139,  Residual: 6.5575e-07 
170 TAO,  Function value: 0.0206139,  Residual: 6.57845e-07 
171 TAO,  Function value: 0.0206139,  Residual: 6.54323e-07 
172 TAO,  Function value: 0.0206139,  Residual: 5.68013e-07 
173 TAO,  Function value: 0.0206139,  Residual: 1.1373e-06 
174 TAO,  Function value: 0.0206139,  Residual: 4.73982e-07 
175 TAO,  Function value: 0.0206139,  Residual: 3.48434e-07 
176 TAO,  Function value: 0.0206138,  Residual: 3.09748e-07 
177 TAO,  Function value: 0.0206138,  Residual: 5.44185e-07 
178 TAO,  Function value: 0.0206138,  Residual: 4.06818e-07 
179 TAO,  Function value: 0.0206138,  Residual: 3.32074e-07 
180 TAO,  Function value: 0.0206138,  Residual: 3.59504e-07 
181 TAO,  Function value: 0.0206138,  Residual: 3.86939e-07 
182 TAO,  Function value: 0.0206138,  Residual: 6.72891e-07 
183 TAO,  Function value: 0.0206138,  Residual: 6.77569e-07 
184 TAO,  Function value: 0.0206138,  Residual: 4.19965e-07 
185 TAO,  Function value: 0.0206138,  Residual: 3.60152e-07 
186 TAO,  Function value: 0.0206138,  Residual: 4.80442e-07 
187 TAO,  Function value: 0.0206137,  Residual: 5.47241e-07 
188 TAO,  Function value: 0.0206137,  Residual: 7.05971e-07 
189 TAO,  Function value: 0.0206137,  Residual: 7.34047e-07 
190 TAO,  Function value: 0.0206137,  Residual: 1.02456e-06 
191 TAO,  Function value: 0.0206137,  Residual: 9.89405e-07 
192 TAO,  Function value: 0.0206136,  Residual: 1.02156e-06 
193 TAO,  Function value: 0.0206136,  Residual: 1.02633e-06 
194 TAO,  Function value: 0.0206136,  Residual: 8.1202e-07 
195 TAO,  Function value: 0.0206136,  Residual: 9.17165e-07 
196 TAO,  Function value: 0.0206135,  Residual: 7.28319e-07 
197 TAO,  Function value: 0.0206135,  Residual: 6.79524e-07 
198 TAO,  Function value: 0.0206135,  Residual: 6.71832e-07 
199 TAO,  Function value: 0.0206134,  Residual: 8.60228e-07 
200 TAO,  Function value: 0.0206134,  Residual: 1.06797e-06 
201 TAO,  Function value: 0.0206133,  Residual: 1.82924e-06 
202 TAO,  Function value: 0.0206132,  Residual: 2.4436e-06 
203 TAO,  Function value: 0.0206132,  Residual: 2.45371e-06 
204 TAO,  Function value: 0.0206132,  Residual: 2.57958e-06 
205 TAO,  Function value: 0.0206132,  Residual: 2.45078e-06 
206 TAO,  Function value: 0.0206131,  Residual: 2.26156e-06 
207 TAO,  Function value: 0.0206128,  Residual: 2.26265e-06 
208 TAO,  Function value: 0.0206128,  Residual: 2.46647e-06 
209 TAO,  Function value: 0.0206127,  Residual: 2.24446e-06 
210 TAO,  Function value: 0.0206126,  Residual: 1.98272e-06 
211 TAO,  Function value: 0.0206125,  Residual: 1.62922e-06 
212 TAO,  Function value: 0.0206124,  Residual: 1.55714e-06 
213 TAO,  Function value: 0.0206123,  Residual: 1.04528e-06 
214 TAO,  Function value: 0.0206122,  Residual: 8.96238e-07 
215 TAO,  Function value: 0.0206121,  Residual: 9.40023e-07 
216 TAO,  Function value: 0.0206121,  Residual: 7.39788e-07 
217 TAO,  Function value: 0.0206121,  Residual: 5.91412e-07 
218 TAO,  Function value: 0.020612,  Residual: 6.55525e-07 
219 TAO,  Function value: 0.020612,  Residual: 9.27017e-07 
220 TAO,  Function value: 0.020612,  Residual: 8.63705e-07 
221 TAO,  Function value: 0.0206119,  Residual: 5.07451e-07 
222 TAO,  Function value: 0.0206119,  Residual: 3.96496e-07 
223 TAO,  Function value: 0.0206119,  Residual: 4.35617e-07 
224 TAO,  Function value: 0.0206119,  Residual: 5.29767e-07 
225 TAO,  Function value: 0.0206119,  Residual: 5.3467e-07 
226 TAO,  Function value: 0.0206119,  Residual: 4.4799e-07 
227 TAO,  Function value: 0.0206119,  Residual: 3.48763e-07 
228 TAO,  Function value: 0.0206119,  Residual: 3.18093e-07 
229 TAO,  Function value: 0.0206119,  Residual: 3.13078e-07 
230 TAO,  Function value: 0.0206119,  Residual: 2.48609e-07 
231 TAO,  Function value: 0.0206119,  Residual: 2.69721e-07 
232 TAO,  Function value: 0.0206119,  Residual: 2.54314e-07 
233 TAO,  Function value: 0.0206119,  Residual: 1.31655e-07 
234 TAO,  Function value: 0.0206119,  Residual: 1.03405e-07 
235 TAO,  Function value: 0.0206119,  Residual: 1.03484e-07 
236 TAO,  Function value: 0.0206119,  Residual: 1.70007e-07 
237 TAO,  Function value: 0.0206119,  Residual: 1.0295e-07 
238 TAO,  Function value: 0.0206119,  Residual: 7.08853e-08 
239 TAO,  Function value: 0.0206119,  Residual: 7.00044e-08 
240 TAO,  Function value: 0.0206119,  Residual: 9.50902e-08 
241 TAO,  Function value: 0.0206119,  Residual: 6.34267e-08 
242 TAO,  Function value: 0.0206119,  Residual: 3.68818e-08 
Tao Object: (myTAO_) 8 MPI processes
  type: blmvm
  Gradient steps: 8
  TaoLineSearch Object: (myTAO_) 8 MPI processes
    type: more-thuente
    maximum function evaluations=30
    tolerances: ftol=0.0001, rtol=1e-10, gtol=0.9
    total number of function evaluations=0
    total number of gradient evaluations=0
    total number of function/gradient evaluations=1
    using variable bounds
    Termination reason: 1
  Active Set subset type: subvec
  convergence tolerances: gatol=5e-08,   steptol=0.,   gttol=5e-08
  Residual in Function/Gradient:=3.68818e-08
  Objective value=0.0206119
  total number of iterations=242,                          (max: 2000)
  total number of function/gradient evaluations=290,      (max: 4000)
  Solution converged:    ||g(X)|| <= gatol

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.009396; hmin = 0.004827; num_cells = 2123.000000; num_vertices = 1145.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01477588; compliance = 0.0054670523

perimeter_penalization = 0.0003689251
Norm of u_opt: 0.008869609488293491
Norm of alpha_opt: 0.23942039449082184

 vol_alpha = 0.0683381535

 vol_ratio_percentage = 22.77938
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.00311980570974 0.004095187767224183
min/max u_opt_y: -0.00516934962454 0.0

Execution time (in seconds): 451.185152053833

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.009382; hmin = 0.004916; num_cells = 2151.000000; num_vertices = 1167.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01477588; compliance = 0.0054670523

perimeter_penalization = 0.0003689251
Norm of u_opt: 0.008869609488293491
Norm of alpha_opt: 0.23942039449082184

 vol_alpha = 0.0683381535

 vol_ratio_percentage = 22.77938
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -6.79730333036e-08 0.004095187767224183
min/max u_opt_y: -0.0242415033295 0.0

Execution time (in seconds): 451.18532061576843

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.009393; hmin = 0.004830; num_cells = 2294.000000; num_vertices = 1230.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01477588; compliance = 0.0054670523

perimeter_penalization = 0.0003689251
Norm of u_opt: 0.008869609488293491
Norm of alpha_opt: 0.23942039449082184

 vol_alpha = 0.0683381535

 vol_ratio_percentage = 22.77938
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.000191171832554 0.004095187767224183
min/max u_opt_y: -0.00611805614093 0.0

Execution time (in seconds): 451.18571186065674

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.009375; hmin = 0.004920; num_cells = 2153.000000; num_vertices = 1157.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01477588; compliance = 0.0054670523

perimeter_penalization = 0.0003689251
Norm of u_opt: 0.008869609488293491
Norm of alpha_opt: 0.23942039449082184

 vol_alpha = 0.0683381535

 vol_ratio_percentage = 22.77938
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.000284690893703 0.004095187767224183
min/max u_opt_y: -0.0220709558508 0.0

Execution time (in seconds): 451.1858129501343

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.009396; hmin = 0.004791; num_cells = 2212.000000; num_vertices = 1194.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01477588; compliance = 0.0054670523

perimeter_penalization = 0.0003689251
Norm of u_opt: 0.008869609488293491
Norm of alpha_opt: 0.23942039449082184

 vol_alpha = 0.0683381535

 vol_ratio_percentage = 22.77938
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.000912501638864 0.004095187767224183
min/max u_opt_y: -0.0241407051513 0.0

Execution time (in seconds): 451.1861174106598

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.009388; hmin = 0.004907; num_cells = 2211.000000; num_vertices = 1198.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01477588; compliance = 0.0054670523

perimeter_penalization = 0.0003689251
Norm of u_opt: 0.008869609488293491
Norm of alpha_opt: 0.23942039449082184

 vol_alpha = 0.0683381535

 vol_ratio_percentage = 22.77938
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.00501639611125 0.004095187767224183
min/max u_opt_y: -0.022143726741 0.0

Execution time (in seconds): 451.18551111221313

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.009384; hmin = 0.005138; num_cells = 2250.000000; num_vertices = 1208.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01477588; compliance = 0.0054670523

perimeter_penalization = 0.0003689251
Norm of u_opt: 0.008869609488293491
Norm of alpha_opt: 0.23942039449082184

 vol_alpha = 0.0683381535

 vol_ratio_percentage = 22.77938
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.00537801088832 0.004095187767224183
min/max u_opt_y: -0.0168290545465 0.0

Execution time (in seconds): 451.1856791973114

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.009395; hmin = 0.004897; num_cells = 2279.000000; num_vertices = 1231.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01477588; compliance = 0.0054670523

perimeter_penalization = 0.0003689251
Norm of u_opt: 0.008869609488293491
Norm of alpha_opt: 0.23942039449082184

 vol_alpha = 0.0683381535

 vol_ratio_percentage = 22.77938
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.0017041021188 0.004095187767224183
min/max u_opt_y: -0.0197125889299 0.0

Execution time (in seconds): 451.1860065460205
