  Iteration information for myTAO_ solve.
  0 TAO,  Function value: 0.030697,  Residual: 0.00106883 
104 TAO,  Function value: 0.0206625,  Residual: 2.11564e-06 
105 TAO,  Function value: 0.0206619,  Residual: 1.79787e-06 
106 TAO,  Function value: 0.0206614,  Residual: 1.94029e-06 
107 TAO,  Function value: 0.0206612,  Residual: 2.3897e-06 
108 TAO,  Function value: 0.0206608,  Residual: 1.93259e-06 
109 TAO,  Function value: 0.0206605,  Residual: 2.53756e-06 
110 TAO,  Function value: 0.0206604,  Residual: 2.73959e-06 
111 TAO,  Function value: 0.0206604,  Residual: 2.85685e-06 
112 TAO,  Function value: 0.0206603,  Residual: 2.68227e-06 
113 TAO,  Function value: 0.0206599,  Residual: 2.28332e-06 
114 TAO,  Function value: 0.0206593,  Residual: 2.14132e-06 
115 TAO,  Function value: 0.0206588,  Residual: 1.90351e-06 
116 TAO,  Function value: 0.0206584,  Residual: 1.66506e-06 
117 TAO,  Function value: 0.020658,  Residual: 1.7217e-06 
118 TAO,  Function value: 0.0206579,  Residual: 2.51127e-06 
119 TAO,  Function value: 0.0206578,  Residual: 2.35579e-06 
120 TAO,  Function value: 0.0206575,  Residual: 1.82981e-06 
121 TAO,  Function value: 0.0206572,  Residual: 1.78782e-06 
122 TAO,  Function value: 0.020657,  Residual: 2.20586e-06 
123 TAO,  Function value: 0.0206568,  Residual: 2.42398e-06 
124 TAO,  Function value: 0.0206564,  Residual: 2.00042e-06 
125 TAO,  Function value: 0.0206559,  Residual: 2.67151e-06 
126 TAO,  Function value: 0.0206558,  Residual: 2.5617e-06 
127 TAO,  Function value: 0.0206557,  Residual: 2.4056e-06 
128 TAO,  Function value: 0.0206554,  Residual: 2.12555e-06 
129 TAO,  Function value: 0.020655,  Residual: 2.03074e-06 
130 TAO,  Function value: 0.0206547,  Residual: 3.12958e-06 
131 TAO,  Function value: 0.0206546,  Residual: 3.1523e-06 
132 TAO,  Function value: 0.0206545,  Residual: 3.12828e-06 
133 TAO,  Function value: 0.0206543,  Residual: 3.47923e-06 
134 TAO,  Function value: 0.020654,  Residual: 3.83622e-06 
135 TAO,  Function value: 0.0206539,  Residual: 3.81272e-06 
136 TAO,  Function value: 0.0206531,  Residual: 3.20596e-06 
137 TAO,  Function value: 0.0206525,  Residual: 2.8776e-06 
138 TAO,  Function value: 0.0206522,  Residual: 3.20938e-06 
139 TAO,  Function value: 0.0206519,  Residual: 2.92488e-06 
140 TAO,  Function value: 0.0206514,  Residual: 2.22165e-06 
141 TAO,  Function value: 0.0206509,  Residual: 1.77654e-06 
142 TAO,  Function value: 0.0206504,  Residual: 1.82966e-06 
143 TAO,  Function value: 0.0206502,  Residual: 2.06461e-06 
144 TAO,  Function value: 0.0206498,  Residual: 1.55526e-06 
145 TAO,  Function value: 0.0206495,  Residual: 2.94132e-06 
146 TAO,  Function value: 0.0206491,  Residual: 2.3218e-06 
147 TAO,  Function value: 0.0206489,  Residual: 2.43683e-06 
148 TAO,  Function value: 0.0206487,  Residual: 2.99313e-06 
149 TAO,  Function value: 0.0206482,  Residual: 3.26949e-06 
150 TAO,  Function value: 0.0206482,  Residual: 3.44487e-06 
151 TAO,  Function value: 0.0206478,  Residual: 3.87016e-06 
152 TAO,  Function value: 0.0206477,  Residual: 4.18942e-06 
153 TAO,  Function value: 0.0206474,  Residual: 4.3795e-06 
154 TAO,  Function value: 0.0206468,  Residual: 4.94181e-06 
155 TAO,  Function value: 0.0206463,  Residual: 5.31408e-06 
156 TAO,  Function value: 0.0206457,  Residual: 5.50005e-06 
157 TAO,  Function value: 0.0206447,  Residual: 6.25534e-06 
158 TAO,  Function value: 0.0206433,  Residual: 7.09406e-06 
159 TAO,  Function value: 0.0206421,  Residual: 8.29978e-06 
160 TAO,  Function value: 0.0206416,  Residual: 9.11932e-06 
161 TAO,  Function value: 0.0206409,  Residual: 8.24269e-06 
162 TAO,  Function value: 0.02064,  Residual: 7.41477e-06 
163 TAO,  Function value: 0.0206383,  Residual: 5.94971e-06 
164 TAO,  Function value: 0.0206365,  Residual: 4.34453e-06 
165 TAO,  Function value: 0.0206349,  Residual: 2.44516e-06 
166 TAO,  Function value: 0.0206339,  Residual: 2.08124e-06 
167 TAO,  Function value: 0.0206333,  Residual: 2.53122e-06 
168 TAO,  Function value: 0.0206326,  Residual: 2.19644e-06 
169 TAO,  Function value: 0.0206319,  Residual: 1.86553e-06 
170 TAO,  Function value: 0.0206313,  Residual: 2.38161e-06 
171 TAO,  Function value: 0.0206307,  Residual: 2.17886e-06 
172 TAO,  Function value: 0.0206302,  Residual: 1.70871e-06 
173 TAO,  Function value: 0.0206301,  Residual: 1.61515e-06 
174 TAO,  Function value: 0.0206299,  Residual: 1.56397e-06 
175 TAO,  Function value: 0.0206299,  Residual: 1.66739e-06 
176 TAO,  Function value: 0.0206296,  Residual: 1.47733e-06 
177 TAO,  Function value: 0.0206293,  Residual: 1.72475e-06 
178 TAO,  Function value: 0.0206292,  Residual: 1.82078e-06 
179 TAO,  Function value: 0.0206291,  Residual: 1.52327e-06 
180 TAO,  Function value: 0.0206289,  Residual: 0.000175974 
181 TAO,  Function value: 0.0206289,  Residual: 1.82471e-06 
182 TAO,  Function value: 0.0206289,  Residual: 1.56145e-06 
183 TAO,  Function value: 0.0206289,  Residual: 3.01143e-06 
184 TAO,  Function value: 0.0206289,  Residual: 2.87026e-06 
185 TAO,  Function value: 0.0206289,  Residual: 1.44456e-06 
186 TAO,  Function value: 0.0206289,  Residual: 0.000175958 
187 TAO,  Function value: 0.0206288,  Residual: 0.000175975 
188 TAO,  Function value: 0.0206288,  Residual: 0.000175969 
189 TAO,  Function value: 0.0206288,  Residual: 0.000175957 
190 TAO,  Function value: 0.0206287,  Residual: 1.03293e-06 
191 TAO,  Function value: 0.0206287,  Residual: 2.796e-06 
192 TAO,  Function value: 0.0206286,  Residual: 2.2454e-06 
193 TAO,  Function value: 0.0206286,  Residual: 8.05685e-07 
194 TAO,  Function value: 0.0206286,  Residual: 0.000175971 
195 TAO,  Function value: 0.0206285,  Residual: 0.000175999 
196 TAO,  Function value: 0.0206285,  Residual: 0.00017599 
197 TAO,  Function value: 0.0206285,  Residual: 0.000166995 
198 TAO,  Function value: 0.0206285,  Residual: 1.20695e-05 
199 TAO,  Function value: 0.0206283,  Residual: 0.000170494 
200 TAO,  Function value: 0.0206283,  Residual: 0.000162144 
201 TAO,  Function value: 0.0206283,  Residual: 0.000161401 
202 TAO,  Function value: 0.0206283,  Residual: 0.000160971 
203 TAO,  Function value: 0.0206283,  Residual: 0.00016091 
204 TAO,  Function value: 0.0206283,  Residual: 9.52056e-06 
205 TAO,  Function value: 0.0206283,  Residual: 2.36868e-05 
206 TAO,  Function value: 0.0206283,  Residual: 2.14152e-05 
207 TAO,  Function value: 0.0206283,  Residual: 7.90539e-05 
208 TAO,  Function value: 0.0206282,  Residual: 2.99084e-05 
209 TAO,  Function value: 0.0206282,  Residual: 3.11111e-05 
210 TAO,  Function value: 0.0206282,  Residual: 3.06786e-05 
211 TAO,  Function value: 0.0206282,  Residual: 2.13853e-06 
212 TAO,  Function value: 0.0206282,  Residual: 0.000173651 
213 TAO,  Function value: 0.0206282,  Residual: 0.000173571 
214 TAO,  Function value: 0.0206282,  Residual: 1.91462e-06 
215 TAO,  Function value: 0.0206282,  Residual: 2.98187e-05 
216 TAO,  Function value: 0.0206282,  Residual: 0.000154175 
217 TAO,  Function value: 0.0206282,  Residual: 9.51112e-05 
218 TAO,  Function value: 0.0206282,  Residual: 0.000175844 
219 TAO,  Function value: 0.0206282,  Residual: 0.000175356 
220 TAO,  Function value: 0.0206281,  Residual: 4.35764e-05 
221 TAO,  Function value: 0.0206281,  Residual: 2.61493e-05 
222 TAO,  Function value: 0.0206281,  Residual: 1.40585e-05 
223 TAO,  Function value: 0.0206281,  Residual: 1.26269e-06 
224 TAO,  Function value: 0.0206281,  Residual: 0.000175529 
225 TAO,  Function value: 0.0206281,  Residual: 0.000176085 
226 TAO,  Function value: 0.0206281,  Residual: 0.00017554 
227 TAO,  Function value: 0.0206281,  Residual: 0.00017554 
228 TAO,  Function value: 0.0206281,  Residual: 7.9146e-07 
229 TAO,  Function value: 0.0206281,  Residual: 1.38841e-05 
230 TAO,  Function value: 0.020628,  Residual: 4.99005e-07 
231 TAO,  Function value: 0.020628,  Residual: 3.06604e-05 
232 TAO,  Function value: 0.020628,  Residual: 4.48502e-05 
233 TAO,  Function value: 0.020628,  Residual: 0.000151418 
234 TAO,  Function value: 0.020628,  Residual: 4.18974e-05 
235 TAO,  Function value: 0.020628,  Residual: 4.6807e-05 
236 TAO,  Function value: 0.020628,  Residual: 9.31198e-07 
237 TAO,  Function value: 0.020628,  Residual: 0.000170112 
238 TAO,  Function value: 0.020628,  Residual: 0.000170112 
239 TAO,  Function value: 0.020628,  Residual: 8.05167e-05 
240 TAO,  Function value: 0.020628,  Residual: 5.74561e-07 
241 TAO,  Function value: 0.020628,  Residual: 0.000156639 
242 TAO,  Function value: 0.020628,  Residual: 0.000156656 
243 TAO,  Function value: 0.020628,  Residual: 5.35239e-07 
244 TAO,  Function value: 0.020628,  Residual: 8.04481e-05 
245 TAO,  Function value: 0.020628,  Residual: 7.98412e-05 
246 TAO,  Function value: 0.020628,  Residual: 8.04656e-05 
247 TAO,  Function value: 0.020628,  Residual: 6.91748e-07 
248 TAO,  Function value: 0.020628,  Residual: 0.000156651 
249 TAO,  Function value: 0.020628,  Residual: 0.000156635 
250 TAO,  Function value: 0.020628,  Residual: 6.86004e-07 
251 TAO,  Function value: 0.0206279,  Residual: 8.08538e-05 
252 TAO,  Function value: 0.0206279,  Residual: 0.000175953 
253 TAO,  Function value: 0.0206279,  Residual: 0.000170397 
254 TAO,  Function value: 0.0206279,  Residual: 0.000166635 
255 TAO,  Function value: 0.0206279,  Residual: 0.00014987 
256 TAO,  Function value: 0.0206279,  Residual: 0.000149862 
257 TAO,  Function value: 0.0206279,  Residual: 5.47498e-05 
258 TAO,  Function value: 0.0206279,  Residual: 5.60577e-05 
259 TAO,  Function value: 0.0206279,  Residual: 2.34047e-05 
260 TAO,  Function value: 0.0206279,  Residual: 5.39748e-07 
261 TAO,  Function value: 0.0206279,  Residual: 0.000174549 
262 TAO,  Function value: 0.0206279,  Residual: 0.000174548 
263 TAO,  Function value: 0.0206279,  Residual: 5.36939e-07 
264 TAO,  Function value: 0.0206279,  Residual: 2.72656e-05 
265 TAO,  Function value: 0.0206279,  Residual: 0.000173991 
266 TAO,  Function value: 0.0206279,  Residual: 0.000168999 
267 TAO,  Function value: 0.0206279,  Residual: 0.000172844 
268 TAO,  Function value: 0.0206279,  Residual: 9.08907e-05 
269 TAO,  Function value: 0.0206279,  Residual: 5.34905e-05 
270 TAO,  Function value: 0.0206279,  Residual: 5.65548e-05 
271 TAO,  Function value: 0.0206279,  Residual: 5.31277e-05 
272 TAO,  Function value: 0.0206279,  Residual: 8.80919e-05 
273 TAO,  Function value: 0.0206279,  Residual: 8.62127e-05 
274 TAO,  Function value: 0.0206279,  Residual: 4.88946e-05 
275 TAO,  Function value: 0.0206279,  Residual: 4.77565e-05 
276 TAO,  Function value: 0.0206279,  Residual: 5.94662e-07 
277 TAO,  Function value: 0.0206279,  Residual: 0.000169537 
278 TAO,  Function value: 0.0206279,  Residual: 0.000170376 
279 TAO,  Function value: 0.0206279,  Residual: 4.81631e-07 
280 TAO,  Function value: 0.0206279,  Residual: 4.4594e-05 
281 TAO,  Function value: 0.0206279,  Residual: 0.000174487 
282 TAO,  Function value: 0.0206279,  Residual: 5.03265e-05 
283 TAO,  Function value: 0.0206279,  Residual: 5.03232e-05 
284 TAO,  Function value: 0.0206279,  Residual: 7.62466e-07 
285 TAO,  Function value: 0.0206279,  Residual: 0.000168846 
286 TAO,  Function value: 0.0206279,  Residual: 0.00016882 
287 TAO,  Function value: 0.0206279,  Residual: 7.58742e-07 
288 TAO,  Function value: 0.0206279,  Residual: 5.04731e-05 
289 TAO,  Function value: 0.0206278,  Residual: 0.000168736 
290 TAO,  Function value: 0.0206278,  Residual: 0.000168729 
291 TAO,  Function value: 0.0206278,  Residual: 3.64913e-06 
292 TAO,  Function value: 0.0206278,  Residual: 9.12233e-05 
293 TAO,  Function value: 0.0206278,  Residual: 5.37084e-05 
294 TAO,  Function value: 0.0206278,  Residual: 4.76645e-07 
295 TAO,  Function value: 0.0206278,  Residual: 0.000167772 
296 TAO,  Function value: 0.0206278,  Residual: 0.000167859 
297 TAO,  Function value: 0.0206278,  Residual: 4.7399e-07 
298 TAO,  Function value: 0.0206278,  Residual: 5.34871e-05 
299 TAO,  Function value: 0.0206278,  Residual: 0.000158886 
300 TAO,  Function value: 0.0206278,  Residual: 9.27464e-05 
301 TAO,  Function value: 0.0206278,  Residual: 0.000175773 
302 TAO,  Function value: 0.0206278,  Residual: 0.00017211 
303 TAO,  Function value: 0.0206278,  Residual: 6.43911e-05 
304 TAO,  Function value: 0.0206278,  Residual: 5.85011e-05 
305 TAO,  Function value: 0.0206278,  Residual: 5.21439e-05 
306 TAO,  Function value: 0.0206278,  Residual: 7.06313e-07 
307 TAO,  Function value: 0.0206278,  Residual: 0.000168247 
308 TAO,  Function value: 0.0206278,  Residual: 0.000176128 
309 TAO,  Function value: 0.0206278,  Residual: 0.00016848 
310 TAO,  Function value: 0.0206278,  Residual: 0.000168489 
311 TAO,  Function value: 0.0206278,  Residual: 4.36511e-07 
312 TAO,  Function value: 0.0206278,  Residual: 5.13101e-05 
313 TAO,  Function value: 0.0206278,  Residual: 4.85803e-05 
314 TAO,  Function value: 0.0206278,  Residual: 5.05826e-05 
315 TAO,  Function value: 0.0206278,  Residual: 5.54197e-05 
316 TAO,  Function value: 0.0206278,  Residual: 5.23951e-05 
317 TAO,  Function value: 0.0206278,  Residual: 5.18862e-05 
318 TAO,  Function value: 0.0206278,  Residual: 5.13346e-05 
319 TAO,  Function value: 0.0206277,  Residual: 5.11848e-05 
320 TAO,  Function value: 0.0206276,  Residual: 5.23121e-05 
321 TAO,  Function value: 0.0206276,  Residual: 5.23236e-05 
322 TAO,  Function value: 0.0206275,  Residual: 5.05707e-05 
323 TAO,  Function value: 0.0206274,  Residual: 4.91037e-05 
324 TAO,  Function value: 0.0206274,  Residual: 4.89867e-05 
325 TAO,  Function value: 0.0206274,  Residual: 5.01712e-05 
326 TAO,  Function value: 0.0206272,  Residual: 4.77707e-05 
327 TAO,  Function value: 0.020627,  Residual: 4.81239e-05 
328 TAO,  Function value: 0.0206269,  Residual: 2.38834e-05 
329 TAO,  Function value: 0.0206269,  Residual: 2.36046e-05 
330 TAO,  Function value: 0.0206268,  Residual: 6.47852e-06 
331 TAO,  Function value: 0.0206268,  Residual: 5.97617e-06 
332 TAO,  Function value: 0.0206267,  Residual: 3.14325e-06 
333 TAO,  Function value: 0.0206266,  Residual: 3.45654e-06 
334 TAO,  Function value: 0.0206266,  Residual: 2.14749e-06 
335 TAO,  Function value: 0.0206265,  Residual: 2.15815e-06 
336 TAO,  Function value: 0.0206264,  Residual: 1.84031e-06 
337 TAO,  Function value: 0.0206264,  Residual: 2.48816e-06 
338 TAO,  Function value: 0.0206264,  Residual: 2.47381e-06 
339 TAO,  Function value: 0.0206264,  Residual: 1.56581e-06 
340 TAO,  Function value: 0.0206263,  Residual: 2.33747e-06 
341 TAO,  Function value: 0.0206262,  Residual: 2.43752e-06 
342 TAO,  Function value: 0.0206261,  Residual: 1.12417e-06 
343 TAO,  Function value: 0.0206261,  Residual: 1.05657e-06 
344 TAO,  Function value: 0.020626,  Residual: 1.02946e-06 
345 TAO,  Function value: 0.020626,  Residual: 1.15488e-06 
346 TAO,  Function value: 0.0206259,  Residual: 9.77234e-07 
347 TAO,  Function value: 0.0206259,  Residual: 9.04277e-07 
348 TAO,  Function value: 0.0206259,  Residual: 9.13211e-07 
349 TAO,  Function value: 0.0206259,  Residual: 9.4892e-07 
350 TAO,  Function value: 0.0206258,  Residual: 1.03649e-06 
351 TAO,  Function value: 0.0206258,  Residual: 9.6682e-07 
352 TAO,  Function value: 0.0206258,  Residual: 9.67119e-07 
353 TAO,  Function value: 0.0206258,  Residual: 9.66691e-07 
354 TAO,  Function value: 0.0206258,  Residual: 1.07992e-06 
355 TAO,  Function value: 0.0206258,  Residual: 9.25515e-07 
356 TAO,  Function value: 0.0206258,  Residual: 8.91992e-07 
357 TAO,  Function value: 0.0206257,  Residual: 8.72537e-07 
358 TAO,  Function value: 0.0206257,  Residual: 8.91056e-07 
359 TAO,  Function value: 0.0206257,  Residual: 7.91807e-07 
360 TAO,  Function value: 0.0206257,  Residual: 7.70994e-07 
361 TAO,  Function value: 0.0206257,  Residual: 8.29768e-07 
362 TAO,  Function value: 0.0206257,  Residual: 8.68419e-07 
363 TAO,  Function value: 0.0206257,  Residual: 7.21517e-07 
364 TAO,  Function value: 0.0206257,  Residual: 6.97308e-07 
365 TAO,  Function value: 0.0206257,  Residual: 6.89123e-07 
366 TAO,  Function value: 0.0206257,  Residual: 7.35359e-07 
367 TAO,  Function value: 0.0206257,  Residual: 6.84306e-07 
368 TAO,  Function value: 0.0206257,  Residual: 6.85491e-07 
369 TAO,  Function value: 0.0206257,  Residual: 7.07026e-07 
370 TAO,  Function value: 0.0206256,  Residual: 7.43883e-07 
371 TAO,  Function value: 0.0206256,  Residual: 8.49699e-07 
372 TAO,  Function value: 0.0206256,  Residual: 8.48257e-07 
373 TAO,  Function value: 0.0206256,  Residual: 8.84337e-07 
374 TAO,  Function value: 0.0206256,  Residual: 9.2275e-07 
375 TAO,  Function value: 0.0206256,  Residual: 9.61143e-07 
376 TAO,  Function value: 0.0206256,  Residual: 1.0097e-06 
377 TAO,  Function value: 0.0206256,  Residual: 1.00782e-06 
378 TAO,  Function value: 0.0206256,  Residual: 1.0048e-06 
379 TAO,  Function value: 0.0206256,  Residual: 9.95836e-07 
380 TAO,  Function value: 0.0206256,  Residual: 1.04759e-06 
381 TAO,  Function value: 0.0206256,  Residual: 9.58214e-07 
382 TAO,  Function value: 0.0206256,  Residual: 9.21447e-07 
383 TAO,  Function value: 0.0206256,  Residual: 8.89249e-07 
384 TAO,  Function value: 0.0206256,  Residual: 8.3995e-07 
385 TAO,  Function value: 0.0206255,  Residual: 7.7761e-07 
386 TAO,  Function value: 0.0206255,  Residual: 7.43124e-07 
387 TAO,  Function value: 0.0206255,  Residual: 6.80876e-07 
388 TAO,  Function value: 0.0206255,  Residual: 6.42063e-07 
389 TAO,  Function value: 0.0206255,  Residual: 6.02614e-07 
390 TAO,  Function value: 0.0206255,  Residual: 5.97896e-07 
391 TAO,  Function value: 0.0206255,  Residual: 5.66097e-07 
392 TAO,  Function value: 0.0206255,  Residual: 5.48633e-07 
393 TAO,  Function value: 0.0206255,  Residual: 5.84258e-07 
394 TAO,  Function value: 0.0206255,  Residual: 6.92879e-07 
395 TAO,  Function value: 0.0206255,  Residual: 5.6073e-07 
396 TAO,  Function value: 0.0206255,  Residual: 5.44861e-07 
397 TAO,  Function value: 0.0206255,  Residual: 5.63704e-07 
398 TAO,  Function value: 0.0206255,  Residual: 6.15322e-07 
399 TAO,  Function value: 0.0206255,  Residual: 6.43269e-07 
400 TAO,  Function value: 0.0206255,  Residual: 5.64066e-07 
401 TAO,  Function value: 0.0206254,  Residual: 5.38353e-07 
402 TAO,  Function value: 0.0206254,  Residual: 5.31029e-07 
403 TAO,  Function value: 0.0206254,  Residual: 6.02219e-07 
404 TAO,  Function value: 0.0206254,  Residual: 5.43138e-07 
405 TAO,  Function value: 0.0206254,  Residual: 5.373e-07 
406 TAO,  Function value: 0.0206254,  Residual: 7.69029e-07 
407 TAO,  Function value: 0.0206254,  Residual: 6.95296e-07 
408 TAO,  Function value: 0.0206254,  Residual: 6.7116e-07 
409 TAO,  Function value: 0.0206254,  Residual: 7.73384e-07 
410 TAO,  Function value: 0.0206254,  Residual: 8.10208e-07 
411 TAO,  Function value: 0.0206254,  Residual: 7.64169e-07 
412 TAO,  Function value: 0.0206254,  Residual: 7.48679e-07 
413 TAO,  Function value: 0.0206254,  Residual: 7.05514e-07 
414 TAO,  Function value: 0.0206253,  Residual: 7.25833e-07 
415 TAO,  Function value: 0.0206253,  Residual: 6.77282e-07 
416 TAO,  Function value: 0.0206253,  Residual: 7.00283e-07 
417 TAO,  Function value: 0.0206253,  Residual: 7.03486e-07 
418 TAO,  Function value: 0.0206253,  Residual: 6.82311e-07 
419 TAO,  Function value: 0.0206253,  Residual: 6.51098e-07 
420 TAO,  Function value: 0.0206253,  Residual: 5.76884e-07 
421 TAO,  Function value: 0.0206253,  Residual: 5.42654e-07 
422 TAO,  Function value: 0.0206253,  Residual: 5.04884e-07 
423 TAO,  Function value: 0.0206253,  Residual: 4.57504e-07 
