  Iteration information for myTAO_ solve.
  0 TAO,  Function value: 0.0294377,  Residual: 0.000618828 
 75 TAO,  Function value: 0.0206912,  Residual: 7.53835e-06 
 76 TAO,  Function value: 0.0206893,  Residual: 6.36533e-06 
 77 TAO,  Function value: 0.0206857,  Residual: 6.39064e-06 
 78 TAO,  Function value: 0.020683,  Residual: 7.18368e-06 
 79 TAO,  Function value: 0.0206804,  Residual: 7.65939e-06 
 80 TAO,  Function value: 0.0206784,  Residual: 7.62803e-06 
 81 TAO,  Function value: 0.0206776,  Residual: 8.2167e-06 
 82 TAO,  Function value: 0.0206775,  Residual: 8.36268e-06 
 83 TAO,  Function value: 0.020677,  Residual: 8.46287e-06 
 84 TAO,  Function value: 0.0206743,  Residual: 6.28955e-06 
 85 TAO,  Function value: 0.0206714,  Residual: 4.45938e-06 
 86 TAO,  Function value: 0.02067,  Residual: 5.71927e-06 
 87 TAO,  Function value: 0.0206678,  Residual: 4.4822e-06 
 88 TAO,  Function value: 0.0206657,  Residual: 7.7055e-06 
 89 TAO,  Function value: 0.0206651,  Residual: 7.74755e-06 
 90 TAO,  Function value: 0.0206645,  Residual: 6.59904e-06 
 91 TAO,  Function value: 0.0206643,  Residual: 6.56972e-06 
 92 TAO,  Function value: 0.0206623,  Residual: 5.19939e-06 
 93 TAO,  Function value: 0.0206609,  Residual: 6.41237e-06 
 94 TAO,  Function value: 0.0206587,  Residual: 4.69642e-06 
 95 TAO,  Function value: 0.0206565,  Residual: 5.811e-06 
 96 TAO,  Function value: 0.0206559,  Residual: 6.08443e-06 
 97 TAO,  Function value: 0.0206547,  Residual: 5.4301e-06 
 98 TAO,  Function value: 0.0206545,  Residual: 5.81135e-06 
 99 TAO,  Function value: 0.0206534,  Residual: 5.2421e-06 
100 TAO,  Function value: 0.0206526,  Residual: 5.2131e-06 
101 TAO,  Function value: 0.0206516,  Residual: 5.84024e-06 
102 TAO,  Function value: 0.0206509,  Residual: 5.43845e-06 
103 TAO,  Function value: 0.0206504,  Residual: 5.14515e-06 
104 TAO,  Function value: 0.0206499,  Residual: 4.87061e-06 
105 TAO,  Function value: 0.0206491,  Residual: 5.06864e-06 
106 TAO,  Function value: 0.0206483,  Residual: 5.0744e-06 
107 TAO,  Function value: 0.0206471,  Residual: 3.67438e-06 
108 TAO,  Function value: 0.020646,  Residual: 3.06584e-06 
109 TAO,  Function value: 0.0206457,  Residual: 3.16655e-06 
110 TAO,  Function value: 0.0206453,  Residual: 3.16175e-06 
111 TAO,  Function value: 0.0206446,  Residual: 3.04584e-06 
112 TAO,  Function value: 0.0206439,  Residual: 2.97038e-06 
113 TAO,  Function value: 0.0206431,  Residual: 3.53192e-06 
114 TAO,  Function value: 0.0206429,  Residual: 3.68801e-06 
115 TAO,  Function value: 0.0206428,  Residual: 4.21262e-06 
116 TAO,  Function value: 0.0206426,  Residual: 4.96534e-06 
117 TAO,  Function value: 0.0206418,  Residual: 3.16224e-06 
118 TAO,  Function value: 0.0206412,  Residual: 3.09894e-06 
119 TAO,  Function value: 0.0206408,  Residual: 3.23116e-06 
120 TAO,  Function value: 0.0206404,  Residual: 3.27339e-06 
121 TAO,  Function value: 0.0206397,  Residual: 2.83336e-06 
122 TAO,  Function value: 0.0206392,  Residual: 3.50106e-06 
123 TAO,  Function value: 0.0206391,  Residual: 3.34029e-06 
124 TAO,  Function value: 0.0206391,  Residual: 3.4525e-06 
125 TAO,  Function value: 0.020639,  Residual: 3.39538e-06 
126 TAO,  Function value: 0.0206385,  Residual: 2.49738e-06 
127 TAO,  Function value: 0.020638,  Residual: 1.72979e-06 
128 TAO,  Function value: 0.0206377,  Residual: 1.83847e-06 
129 TAO,  Function value: 0.0206374,  Residual: 1.83654e-06 
130 TAO,  Function value: 0.0206373,  Residual: 2.28142e-06 
131 TAO,  Function value: 0.020637,  Residual: 1.83352e-06 
132 TAO,  Function value: 0.0206369,  Residual: 1.38179e-06 
133 TAO,  Function value: 0.0206367,  Residual: 1.2788e-06 
134 TAO,  Function value: 0.0206367,  Residual: 2.25044e-06 
135 TAO,  Function value: 0.0206366,  Residual: 2.00236e-06 
136 TAO,  Function value: 0.0206364,  Residual: 1.11541e-06 
137 TAO,  Function value: 0.0206363,  Residual: 1.03037e-06 
138 TAO,  Function value: 0.0206362,  Residual: 1.23701e-06 
139 TAO,  Function value: 0.0206361,  Residual: 1.35709e-06 
140 TAO,  Function value: 0.020636,  Residual: 1.12252e-06 
141 TAO,  Function value: 0.020636,  Residual: 9.642e-07 
142 TAO,  Function value: 0.0206359,  Residual: 9.43685e-07 
143 TAO,  Function value: 0.0206359,  Residual: 9.39812e-07 
144 TAO,  Function value: 0.0206358,  Residual: 9.08492e-07 
145 TAO,  Function value: 0.0206357,  Residual: 1.06281e-06 
146 TAO,  Function value: 0.0206356,  Residual: 1.44934e-06 
147 TAO,  Function value: 0.0206356,  Residual: 1.88276e-06 
148 TAO,  Function value: 0.0206356,  Residual: 1.76904e-06 
149 TAO,  Function value: 0.0206355,  Residual: 1.6432e-06 
150 TAO,  Function value: 0.0206354,  Residual: 1.62106e-06 
151 TAO,  Function value: 0.0206352,  Residual: 1.73122e-06 
152 TAO,  Function value: 0.020635,  Residual: 1.72867e-06 
153 TAO,  Function value: 0.020635,  Residual: 1.79208e-06 
154 TAO,  Function value: 0.020635,  Residual: 1.67768e-06 
155 TAO,  Function value: 0.020635,  Residual: 1.57899e-06 
156 TAO,  Function value: 0.0206348,  Residual: 0.000226851 
157 TAO,  Function value: 0.0206348,  Residual: 0.000226505 
158 TAO,  Function value: 0.0206348,  Residual: 0.000218246 
159 TAO,  Function value: 0.0206348,  Residual: 6.93319e-05 
160 TAO,  Function value: 0.0206348,  Residual: 7.01141e-05 
161 TAO,  Function value: 0.0206348,  Residual: 0.000200414 
162 TAO,  Function value: 0.0206348,  Residual: 0.000202817 
163 TAO,  Function value: 0.0206348,  Residual: 1.36763e-06 
164 TAO,  Function value: 0.0206348,  Residual: 0.000106881 
165 TAO,  Function value: 0.0206348,  Residual: 0.000215064 
166 TAO,  Function value: 0.0206348,  Residual: 0.000215062 
167 TAO,  Function value: 0.0206347,  Residual: 8.81773e-07 
168 TAO,  Function value: 0.0206347,  Residual: 7.22085e-05 
169 TAO,  Function value: 0.0206347,  Residual: 0.000171972 
170 TAO,  Function value: 0.0206347,  Residual: 1.44033e-06 
171 TAO,  Function value: 0.0206347,  Residual: 0.000184783 
172 TAO,  Function value: 0.0206347,  Residual: 0.000222586 
173 TAO,  Function value: 0.0206346,  Residual: 0.000221742 
174 TAO,  Function value: 0.0206346,  Residual: 0.000222314 
175 TAO,  Function value: 0.0206346,  Residual: 0.000220841 
176 TAO,  Function value: 0.0206346,  Residual: 4.71895e-05 
177 TAO,  Function value: 0.0206346,  Residual: 6.58519e-07 
178 TAO,  Function value: 0.0206346,  Residual: 0.00022192 
179 TAO,  Function value: 0.0206346,  Residual: 0.000226871 
180 TAO,  Function value: 0.0206346,  Residual: 0.000223704 
181 TAO,  Function value: 0.0206345,  Residual: 7.66569e-07 
182 TAO,  Function value: 0.0206345,  Residual: 3.77778e-05 
183 TAO,  Function value: 0.0206345,  Residual: 7.88367e-06 
184 TAO,  Function value: 0.0206345,  Residual: 5.19903e-05 
185 TAO,  Function value: 0.0206345,  Residual: 2.50693e-06 
186 TAO,  Function value: 0.0206345,  Residual: 0.000220838 
187 TAO,  Function value: 0.0206345,  Residual: 0.000220838 
188 TAO,  Function value: 0.0206345,  Residual: 9.80648e-07 
189 TAO,  Function value: 0.0206345,  Residual: 5.19839e-05 
190 TAO,  Function value: 0.0206345,  Residual: 4.86034e-05 
191 TAO,  Function value: 0.0206344,  Residual: 0.00013356 
192 TAO,  Function value: 0.0206344,  Residual: 0.00017826 
193 TAO,  Function value: 0.0206344,  Residual: 0.00017604 
194 TAO,  Function value: 0.0206344,  Residual: 0.000136931 
195 TAO,  Function value: 0.0206344,  Residual: 0.000128306 
196 TAO,  Function value: 0.0206344,  Residual: 9.99964e-05 
197 TAO,  Function value: 0.0206344,  Residual: 0.000110062 
198 TAO,  Function value: 0.0206344,  Residual: 1.18942e-06 
199 TAO,  Function value: 0.0206344,  Residual: 0.000198585 
200 TAO,  Function value: 0.0206344,  Residual: 0.000198455 
201 TAO,  Function value: 0.0206344,  Residual: 1.1774e-06 
202 TAO,  Function value: 0.0206344,  Residual: 0.00011017 
203 TAO,  Function value: 0.0206344,  Residual: 0.000215877 
204 TAO,  Function value: 0.0206344,  Residual: 0.000178708 
205 TAO,  Function value: 0.0206344,  Residual: 4.58984e-07 
206 TAO,  Function value: 0.0206344,  Residual: 0.000139745 
207 TAO,  Function value: 0.0206344,  Residual: 0.000139878 
208 TAO,  Function value: 0.0206344,  Residual: 4.14674e-07 
209 TAO,  Function value: 0.0206344,  Residual: 0.00017862 
210 TAO,  Function value: 0.0206344,  Residual: 0.000226714 
211 TAO,  Function value: 0.0206344,  Residual: 0.000217255 
212 TAO,  Function value: 0.0206343,  Residual: 7.40069e-07 
213 TAO,  Function value: 0.0206343,  Residual: 6.62222e-05 
214 TAO,  Function value: 0.0206343,  Residual: 6.55207e-05 
215 TAO,  Function value: 0.0206343,  Residual: 7.68651e-05 
216 TAO,  Function value: 0.0206343,  Residual: 6.62428e-05 
217 TAO,  Function value: 0.0206343,  Residual: 7.40902e-05 
218 TAO,  Function value: 0.0206343,  Residual: 7.07198e-05 
219 TAO,  Function value: 0.0206343,  Residual: 6.66801e-05 
220 TAO,  Function value: 0.0206343,  Residual: 3.5654e-05 
221 TAO,  Function value: 0.0206343,  Residual: 2.28932e-05 
222 TAO,  Function value: 0.0206343,  Residual: 2.67834e-07 
223 TAO,  Function value: 0.0206343,  Residual: 0.000225706 
224 TAO,  Function value: 0.0206343,  Residual: 0.000225679 
225 TAO,  Function value: 0.0206343,  Residual: 2.65526e-07 
226 TAO,  Function value: 0.0206343,  Residual: 2.28957e-05 
227 TAO,  Function value: 0.0206343,  Residual: 0.000225064 
228 TAO,  Function value: 0.0206343,  Residual: 0.000226741 
229 TAO,  Function value: 0.0206343,  Residual: 3.93606e-05 
230 TAO,  Function value: 0.0206343,  Residual: 3.09876e-05 
231 TAO,  Function value: 0.0206343,  Residual: 3.91528e-05 
232 TAO,  Function value: 0.0206343,  Residual: 2.97752e-05 
233 TAO,  Function value: 0.0206343,  Residual: 2.83762e-05 
234 TAO,  Function value: 0.0206343,  Residual: 3.73006e-05 
235 TAO,  Function value: 0.0206343,  Residual: 2.84567e-05 
236 TAO,  Function value: 0.0206342,  Residual: 2.23576e-05 
237 TAO,  Function value: 0.0206342,  Residual: 1.69976e-05 
238 TAO,  Function value: 0.0206342,  Residual: 1.50849e-05 
239 TAO,  Function value: 0.0206342,  Residual: 7.55706e-06 
240 TAO,  Function value: 0.0206342,  Residual: 1.35724e-05 
241 TAO,  Function value: 0.0206342,  Residual: 1.13319e-05 
242 TAO,  Function value: 0.0206342,  Residual: 1.75541e-06 
243 TAO,  Function value: 0.0206342,  Residual: 2.30778e-06 
244 TAO,  Function value: 0.0206342,  Residual: 6.34152e-07 
245 TAO,  Function value: 0.0206342,  Residual: 0.000226789 
246 TAO,  Function value: 0.0206342,  Residual: 0.000226789 
247 TAO,  Function value: 0.0206342,  Residual: 9.44703e-06 
248 TAO,  Function value: 0.0206342,  Residual: 1.15614e-05 
249 TAO,  Function value: 0.0206342,  Residual: 2.36017e-07 
250 TAO,  Function value: 0.0206342,  Residual: 0.000226501 
251 TAO,  Function value: 0.0206342,  Residual: 0.000226533 
252 TAO,  Function value: 0.0206342,  Residual: 2.2048e-07 
253 TAO,  Function value: 0.0206342,  Residual: 1.09049e-05 
254 TAO,  Function value: 0.0206342,  Residual: 0.000225698 
255 TAO,  Function value: 0.0206342,  Residual: 0.00022586 
256 TAO,  Function value: 0.0206342,  Residual: 4.96841e-07 
257 TAO,  Function value: 0.0206342,  Residual: 2.03628e-05 
258 TAO,  Function value: 0.0206342,  Residual: 5.5425e-06 
259 TAO,  Function value: 0.0206342,  Residual: 4.51058e-05 
260 TAO,  Function value: 0.0206342,  Residual: 4.64501e-07 
261 TAO,  Function value: 0.0206342,  Residual: 0.000168649 
262 TAO,  Function value: 0.0206342,  Residual: 0.000142941 
263 TAO,  Function value: 0.0206342,  Residual: 7.78612e-05 
264 TAO,  Function value: 0.0206342,  Residual: 2.55948e-07 
265 TAO,  Function value: 0.0206342,  Residual: 0.000213049 
266 TAO,  Function value: 0.0206342,  Residual: 0.000213219 
267 TAO,  Function value: 0.0206342,  Residual: 2.1649e-07 
268 TAO,  Function value: 0.0206342,  Residual: 7.72232e-05 
269 TAO,  Function value: 0.0206342,  Residual: 0.000211363 
270 TAO,  Function value: 0.0206342,  Residual: 5.08847e-07 
271 TAO,  Function value: 0.0206342,  Residual: 8.27687e-05 
272 TAO,  Function value: 0.0206342,  Residual: 0.000223522 
273 TAO,  Function value: 0.0206342,  Residual: 0.000219884 
274 TAO,  Function value: 0.0206342,  Residual: 7.5997e-05 
275 TAO,  Function value: 0.0206342,  Residual: 0.000107825 
276 TAO,  Function value: 0.0206342,  Residual: 6.75249e-05 
277 TAO,  Function value: 0.0206342,  Residual: 6.86802e-05 
278 TAO,  Function value: 0.0206342,  Residual: 1.76287e-07 
279 TAO,  Function value: 0.0206342,  Residual: 0.00021617 
280 TAO,  Function value: 0.0206342,  Residual: 0.000226755 
281 TAO,  Function value: 0.0206342,  Residual: 0.000222272 
282 TAO,  Function value: 0.0206342,  Residual: 1.6811e-07 
283 TAO,  Function value: 0.0206342,  Residual: 4.48943e-05 
284 TAO,  Function value: 0.0206342,  Residual: 7.399e-05 
285 TAO,  Function value: 0.0206342,  Residual: 4.81135e-07 
286 TAO,  Function value: 0.0206342,  Residual: 0.000214481 
287 TAO,  Function value: 0.0206342,  Residual: 0.00021446 
288 TAO,  Function value: 0.0206342,  Residual: 4.75089e-07 
289 TAO,  Function value: 0.0206342,  Residual: 7.364e-05 
290 TAO,  Function value: 0.0206342,  Residual: 0.000214461 
291 TAO,  Function value: 0.0206342,  Residual: 0.00021446 
292 TAO,  Function value: 0.0206342,  Residual: 1.9763e-07 
293 TAO,  Function value: 0.0206342,  Residual: 7.3636e-05 
294 TAO,  Function value: 0.0206342,  Residual: 6.50205e-05 
295 TAO,  Function value: 0.0206342,  Residual: 2.12058e-07 
296 TAO,  Function value: 0.0206342,  Residual: 0.000217226 
297 TAO,  Function value: 0.0206342,  Residual: 0.000217226 
298 TAO,  Function value: 0.0206342,  Residual: 1.8938e-07 
299 TAO,  Function value: 0.0206342,  Residual: 6.50194e-05 
300 TAO,  Function value: 0.0206342,  Residual: 0.000206803 
301 TAO,  Function value: 0.0206342,  Residual: 0.000216781 
302 TAO,  Function value: 0.0206342,  Residual: 2.57077e-07 
303 TAO,  Function value: 0.0206342,  Residual: 6.64844e-05 
304 TAO,  Function value: 0.0206342,  Residual: 0.000226119 
305 TAO,  Function value: 0.0206342,  Residual: 0.000116096 
306 TAO,  Function value: 0.0206342,  Residual: 6.37368e-05 
307 TAO,  Function value: 0.0206342,  Residual: 6.23826e-05 
308 TAO,  Function value: 0.0206342,  Residual: 6.51367e-05 
309 TAO,  Function value: 0.0206342,  Residual: 7.0962e-05 
310 TAO,  Function value: 0.0206342,  Residual: 1.45828e-07 
311 TAO,  Function value: 0.0206342,  Residual: 0.000215356 
312 TAO,  Function value: 0.0206342,  Residual: 0.000220126 
313 TAO,  Function value: 0.0206342,  Residual: 0.000215461 
314 TAO,  Function value: 0.0206342,  Residual: 0.000215505 
315 TAO,  Function value: 0.0206342,  Residual: 1.65906e-07 
316 TAO,  Function value: 0.0206342,  Residual: 7.05029e-05 
317 TAO,  Function value: 0.0206342,  Residual: 1.27303e-05 
318 TAO,  Function value: 0.0206342,  Residual: 2.98614e-07 
319 TAO,  Function value: 0.0206342,  Residual: 0.000226395 
320 TAO,  Function value: 0.0206342,  Residual: 1.25301e-05 
321 TAO,  Function value: 0.0206342,  Residual: 0.000226741 
322 TAO,  Function value: 0.0206342,  Residual: 0.000226538 
323 TAO,  Function value: 0.0206342,  Residual: 9.49875e-06 
324 TAO,  Function value: 0.0206342,  Residual: 5.01866e-06 
325 TAO,  Function value: 0.0206342,  Residual: 2.12276e-07 
326 TAO,  Function value: 0.0206342,  Residual: 0.000226685 
327 TAO,  Function value: 0.0206342,  Residual: 0.00022674 
328 TAO,  Function value: 0.0206342,  Residual: 0.000226685 
329 TAO,  Function value: 0.0206342,  Residual: 0.000226683 
330 TAO,  Function value: 0.0206342,  Residual: 0.000225649 
331 TAO,  Function value: 0.0206341,  Residual: 8.83166e-07 
332 TAO,  Function value: 0.0206341,  Residual: 0.000223095 
333 TAO,  Function value: 0.0206341,  Residual: 9.10371e-06 
334 TAO,  Function value: 0.0206341,  Residual: 5.63743e-06 
335 TAO,  Function value: 0.0206341,  Residual: 1.1653e-05 
336 TAO,  Function value: 0.0206341,  Residual: 1.17633e-05 
337 TAO,  Function value: 0.0206341,  Residual: 8.37585e-07 
338 TAO,  Function value: 0.0206341,  Residual: 0.000226537 
339 TAO,  Function value: 0.0206341,  Residual: 0.000226562 
340 TAO,  Function value: 0.0206341,  Residual: 4.68929e-07 
341 TAO,  Function value: 0.0206341,  Residual: 8.82416e-06 
342 TAO,  Function value: 0.0206341,  Residual: 3.95798e-06 
343 TAO,  Function value: 0.0206341,  Residual: 0.000206635 
344 TAO,  Function value: 0.0206341,  Residual: 9.36608e-05 
345 TAO,  Function value: 0.0206341,  Residual: 9.36608e-05 
346 TAO,  Function value: 0.0206341,  Residual: 8.81979e-06 
347 TAO,  Function value: 0.0206341,  Residual: 8.81289e-06 
348 TAO,  Function value: 0.0206341,  Residual: 1.72738e-07 
349 TAO,  Function value: 0.0206341,  Residual: 0.000226562 
350 TAO,  Function value: 0.0206341,  Residual: 0.00022656 
351 TAO,  Function value: 0.0206341,  Residual: 1.6335e-07 
352 TAO,  Function value: 0.0206341,  Residual: 8.86084e-06 
353 TAO,  Function value: 0.0206341,  Residual: 0.000226028 
354 TAO,  Function value: 0.0206341,  Residual: 0.000226131 
355 TAO,  Function value: 0.0206341,  Residual: 2.65873e-05 
356 TAO,  Function value: 0.0206341,  Residual: 2.483e-05 
357 TAO,  Function value: 0.0206341,  Residual: 5.04123e-05 
358 TAO,  Function value: 0.0206341,  Residual: 5.15821e-05 
359 TAO,  Function value: 0.0206341,  Residual: 3.5138e-07 
360 TAO,  Function value: 0.0206341,  Residual: 0.000220789 
361 TAO,  Function value: 0.0206341,  Residual: 0.000226732 
362 TAO,  Function value: 0.0206341,  Residual: 0.000220808 
363 TAO,  Function value: 0.0206341,  Residual: 0.000220811 
364 TAO,  Function value: 0.0206341,  Residual: 0.00022075 
365 TAO,  Function value: 0.0206341,  Residual: 1.5208e-07 
366 TAO,  Function value: 0.0206341,  Residual: 1.71513e-07 
367 TAO,  Function value: 0.0206341,  Residual: 0.000226728 
368 TAO,  Function value: 0.0206341,  Residual: 7.41079e-07 
369 TAO,  Function value: 0.0206341,  Residual: 5.81808e-07 
370 TAO,  Function value: 0.0206341,  Residual: 4.82258e-07 
371 TAO,  Function value: 0.0206341,  Residual: 0.000226726 
372 TAO,  Function value: 0.0206341,  Residual: 0.000226726 
373 TAO,  Function value: 0.0206341,  Residual: 0.000226724 
374 TAO,  Function value: 0.0206341,  Residual: 0.000226722 
375 TAO,  Function value: 0.0206341,  Residual: 0.000226714 
376 TAO,  Function value: 0.0206341,  Residual: 0.000226707 
377 TAO,  Function value: 0.0206341,  Residual: 9.6121e-07 
378 TAO,  Function value: 0.020634,  Residual: 3.71721e-06 
379 TAO,  Function value: 0.0206339,  Residual: 2.45549e-06 
380 TAO,  Function value: 0.0206339,  Residual: 4.56676e-06 
381 TAO,  Function value: 0.0206339,  Residual: 2.9881e-06 
382 TAO,  Function value: 0.0206338,  Residual: 3.08796e-06 
383 TAO,  Function value: 0.0206338,  Residual: 3.06304e-06 
384 TAO,  Function value: 0.0206338,  Residual: 2.66033e-06 
385 TAO,  Function value: 0.0206337,  Residual: 2.41415e-06 
386 TAO,  Function value: 0.0206337,  Residual: 2.22601e-06 
387 TAO,  Function value: 0.0206337,  Residual: 2.20521e-06 
388 TAO,  Function value: 0.0206337,  Residual: 1.99002e-06 
389 TAO,  Function value: 0.0206337,  Residual: 1.82362e-06 
390 TAO,  Function value: 0.0206337,  Residual: 1.75884e-06 
391 TAO,  Function value: 0.0206336,  Residual: 1.75697e-06 
392 TAO,  Function value: 0.0206336,  Residual: 1.78703e-06 
393 TAO,  Function value: 0.0206336,  Residual: 1.83381e-06 
394 TAO,  Function value: 0.0206336,  Residual: 1.84409e-06 
395 TAO,  Function value: 0.0206336,  Residual: 1.832e-06 
396 TAO,  Function value: 0.0206336,  Residual: 1.8227e-06 
397 TAO,  Function value: 0.0206336,  Residual: 1.81984e-06 
398 TAO,  Function value: 0.0206336,  Residual: 1.82572e-06 
399 TAO,  Function value: 0.0206336,  Residual: 1.82339e-06 
400 TAO,  Function value: 0.0206336,  Residual: 1.83887e-06 
401 TAO,  Function value: 0.0206336,  Residual: 1.87019e-06 
402 TAO,  Function value: 0.0206336,  Residual: 1.95528e-06 
403 TAO,  Function value: 0.0206336,  Residual: 2.04933e-06 
404 TAO,  Function value: 0.0206336,  Residual: 1.9927e-06 
405 TAO,  Function value: 0.0206336,  Residual: 1.9333e-06 
406 TAO,  Function value: 0.0206336,  Residual: 1.94047e-06 
407 TAO,  Function value: 0.0206335,  Residual: 1.87491e-06 
408 TAO,  Function value: 0.0206335,  Residual: 1.86846e-06 
409 TAO,  Function value: 0.0206335,  Residual: 1.84836e-06 
410 TAO,  Function value: 0.0206335,  Residual: 1.82025e-06 
411 TAO,  Function value: 0.0206335,  Residual: 1.79508e-06 
412 TAO,  Function value: 0.0206335,  Residual: 1.7927e-06 
413 TAO,  Function value: 0.0206335,  Residual: 1.79695e-06 
414 TAO,  Function value: 0.0206335,  Residual: 1.80323e-06 
415 TAO,  Function value: 0.0206335,  Residual: 1.79256e-06 
416 TAO,  Function value: 0.0206335,  Residual: 1.79239e-06 
417 TAO,  Function value: 0.0206335,  Residual: 1.79877e-06 
418 TAO,  Function value: 0.0206335,  Residual: 1.83e-06 
419 TAO,  Function value: 0.0206335,  Residual: 1.83769e-06 
420 TAO,  Function value: 0.0206335,  Residual: 1.8349e-06 
421 TAO,  Function value: 0.0206335,  Residual: 1.84045e-06 
422 TAO,  Function value: 0.0206335,  Residual: 1.856e-06 
423 TAO,  Function value: 0.0206335,  Residual: 1.86335e-06 
424 TAO,  Function value: 0.0206335,  Residual: 1.88098e-06 
425 TAO,  Function value: 0.0206335,  Residual: 1.90159e-06 
