  Iteration information for myTAO_ solve.
  0 TAO,  Function value: 0.0294096,  Residual: 0.000632268 
145 TAO,  Function value: 0.0206614,  Residual: 0.000205097 
146 TAO,  Function value: 0.0206614,  Residual: 0.000202382 
147 TAO,  Function value: 0.0206614,  Residual: 8.47357e-05 
148 TAO,  Function value: 0.0206613,  Residual: 7.92402e-05 
149 TAO,  Function value: 0.0206613,  Residual: 8.27889e-05 
150 TAO,  Function value: 0.0206612,  Residual: 0.00010405 
151 TAO,  Function value: 0.020661,  Residual: 9.54472e-05 
152 TAO,  Function value: 0.0206609,  Residual: 9.78286e-05 
153 TAO,  Function value: 0.0206609,  Residual: 5.90506e-05 
154 TAO,  Function value: 0.0206609,  Residual: 6.13407e-05 
155 TAO,  Function value: 0.0206608,  Residual: 5.65116e-05 
156 TAO,  Function value: 0.0206608,  Residual: 3.14029e-05 
157 TAO,  Function value: 0.0206608,  Residual: 3.53162e-05 
158 TAO,  Function value: 0.0206608,  Residual: 1.88014e-05 
159 TAO,  Function value: 0.0206607,  Residual: 2.0843e-05 
160 TAO,  Function value: 0.0206607,  Residual: 2.27646e-05 
161 TAO,  Function value: 0.0206606,  Residual: 1.65394e-05 
162 TAO,  Function value: 0.0206602,  Residual: 2.72292e-05 
163 TAO,  Function value: 0.0206601,  Residual: 3.55078e-05 
164 TAO,  Function value: 0.0206593,  Residual: 1.09167e-05 
165 TAO,  Function value: 0.0206589,  Residual: 2.29786e-05 
166 TAO,  Function value: 0.0206586,  Residual: 4.04743e-06 
167 TAO,  Function value: 0.0206583,  Residual: 3.2801e-06 
168 TAO,  Function value: 0.0206577,  Residual: 2.687e-06 
169 TAO,  Function value: 0.0206572,  Residual: 9.75342e-06 
170 TAO,  Function value: 0.020657,  Residual: 4.15438e-06 
171 TAO,  Function value: 0.0206566,  Residual: 2.51282e-06 
172 TAO,  Function value: 0.0206564,  Residual: 1.86045e-06 
173 TAO,  Function value: 0.0206561,  Residual: 2.03265e-06 
174 TAO,  Function value: 0.0206559,  Residual: 2.3585e-06 
175 TAO,  Function value: 0.0206557,  Residual: 2.47558e-06 
176 TAO,  Function value: 0.0206556,  Residual: 2.18471e-06 
177 TAO,  Function value: 0.0206555,  Residual: 2.22891e-06 
178 TAO,  Function value: 0.0206554,  Residual: 2.82012e-06 
179 TAO,  Function value: 0.0206552,  Residual: 3.0223e-06 
180 TAO,  Function value: 0.020655,  Residual: 2.83348e-06 
181 TAO,  Function value: 0.0206547,  Residual: 2.80923e-06 
182 TAO,  Function value: 0.0206545,  Residual: 3.03849e-06 
183 TAO,  Function value: 0.0206545,  Residual: 3.87515e-06 
184 TAO,  Function value: 0.0206541,  Residual: 3.31988e-06 
185 TAO,  Function value: 0.0206537,  Residual: 2.81655e-06 
186 TAO,  Function value: 0.0206535,  Residual: 4.55423e-06 
187 TAO,  Function value: 0.0206529,  Residual: 3.33003e-06 
188 TAO,  Function value: 0.0206526,  Residual: 2.49232e-06 
189 TAO,  Function value: 0.020652,  Residual: 2.71565e-06 
190 TAO,  Function value: 0.0206515,  Residual: 4.59394e-06 
191 TAO,  Function value: 0.020651,  Residual: 5.65282e-06 
192 TAO,  Function value: 0.02065,  Residual: 7.72092e-06 
193 TAO,  Function value: 0.0206499,  Residual: 6.09754e-06 
194 TAO,  Function value: 0.0206499,  Residual: 5.94381e-06 
195 TAO,  Function value: 0.0206499,  Residual: 5.91729e-06 
196 TAO,  Function value: 0.0206495,  Residual: 0.000237089 
197 TAO,  Function value: 0.020648,  Residual: 0.000236886 
198 TAO,  Function value: 0.020648,  Residual: 0.000236885 
199 TAO,  Function value: 0.0206479,  Residual: 3.23671e-06 
200 TAO,  Function value: 0.0206479,  Residual: 4.18387e-06 
201 TAO,  Function value: 0.0206479,  Residual: 2.69829e-06 
202 TAO,  Function value: 0.0206477,  Residual: 0.000192494 
203 TAO,  Function value: 0.0206476,  Residual: 0.000181149 
204 TAO,  Function value: 0.0206475,  Residual: 6.68757e-05 
205 TAO,  Function value: 0.0206475,  Residual: 4.47398e-05 
206 TAO,  Function value: 0.0206475,  Residual: 5.37853e-05 
207 TAO,  Function value: 0.0206475,  Residual: 5.40836e-05 
208 TAO,  Function value: 0.0206475,  Residual: 2.71127e-06 
209 TAO,  Function value: 0.0206475,  Residual: 0.000231471 
210 TAO,  Function value: 0.0206475,  Residual: 0.000231469 
211 TAO,  Function value: 0.0206475,  Residual: 0.000231465 
212 TAO,  Function value: 0.0206475,  Residual: 1.97091e-06 
213 TAO,  Function value: 0.0206474,  Residual: 5.06066e-05 
214 TAO,  Function value: 0.0206472,  Residual: 5.88147e-05 
215 TAO,  Function value: 0.0206472,  Residual: 2.42169e-06 
216 TAO,  Function value: 0.0206472,  Residual: 0.000229549 
217 TAO,  Function value: 0.0206471,  Residual: 0.000236953 
218 TAO,  Function value: 0.0206471,  Residual: 0.000229547 
219 TAO,  Function value: 0.0206471,  Residual: 1.36132e-06 
220 TAO,  Function value: 0.020647,  Residual: 5.88712e-05 
221 TAO,  Function value: 0.020647,  Residual: 1.80906e-06 
222 TAO,  Function value: 0.020647,  Residual: 1.61123e-06 
223 TAO,  Function value: 0.020647,  Residual: 1.59423e-06 
224 TAO,  Function value: 0.0206469,  Residual: 0.000236972 
225 TAO,  Function value: 0.0206469,  Residual: 0.000236972 
226 TAO,  Function value: 0.0206469,  Residual: 2.09026e-06 
227 TAO,  Function value: 0.0206469,  Residual: 2.13628e-06 
228 TAO,  Function value: 0.0206467,  Residual: 8.57359e-05 
229 TAO,  Function value: 0.0206467,  Residual: 0.000232127 
230 TAO,  Function value: 0.0206467,  Residual: 0.000229885 
231 TAO,  Function value: 0.0206467,  Residual: 0.000224444 
232 TAO,  Function value: 0.0206467,  Residual: 2.36543e-05 
233 TAO,  Function value: 0.0206467,  Residual: 3.42173e-05 
234 TAO,  Function value: 0.0206467,  Residual: 1.84991e-06 
235 TAO,  Function value: 0.0206467,  Residual: 0.000234494 
236 TAO,  Function value: 0.0206467,  Residual: 0.000234494 
237 TAO,  Function value: 0.0206467,  Residual: 0.000234495 
238 TAO,  Function value: 0.0206467,  Residual: 0.000234495 
239 TAO,  Function value: 0.0206467,  Residual: 0.000233975 
240 TAO,  Function value: 0.0206466,  Residual: 1.60442e-05 
241 TAO,  Function value: 0.0206466,  Residual: 1.77755e-05 
242 TAO,  Function value: 0.0206466,  Residual: 4.46795e-06 
243 TAO,  Function value: 0.0206466,  Residual: 1.34334e-06 
244 TAO,  Function value: 0.0206466,  Residual: 1.30981e-06 
245 TAO,  Function value: 0.0206462,  Residual: 0.000237022 
246 TAO,  Function value: 0.0206462,  Residual: 0.000237016 
247 TAO,  Function value: 0.0206462,  Residual: 3.57339e-06 
248 TAO,  Function value: 0.0206462,  Residual: 3.64868e-05 
249 TAO,  Function value: 0.0206459,  Residual: 3.68632e-05 
250 TAO,  Function value: 0.0206459,  Residual: 1.38255e-06 
251 TAO,  Function value: 0.0206459,  Residual: 0.000234123 
252 TAO,  Function value: 0.0206459,  Residual: 0.000237003 
253 TAO,  Function value: 0.0206458,  Residual: 0.000234207 
254 TAO,  Function value: 0.0206457,  Residual: 1.54909e-06 
255 TAO,  Function value: 0.0206457,  Residual: 3.64877e-05 
256 TAO,  Function value: 0.0206456,  Residual: 4.63415e-05 
257 TAO,  Function value: 0.0206456,  Residual: 2.61809e-06 
258 TAO,  Function value: 0.0206456,  Residual: 0.000232499 
259 TAO,  Function value: 0.0206456,  Residual: 0.000232991 
260 TAO,  Function value: 0.0206456,  Residual: 2.2895e-06 
261 TAO,  Function value: 0.0206455,  Residual: 4.63066e-05 
262 TAO,  Function value: 0.0206455,  Residual: 0.000177253 
263 TAO,  Function value: 0.0206455,  Residual: 0.000183187 
264 TAO,  Function value: 0.0206454,  Residual: 2.25115e-06 
265 TAO,  Function value: 0.0206454,  Residual: 0.000150479 
266 TAO,  Function value: 0.0206454,  Residual: 0.000150478 
267 TAO,  Function value: 0.0206454,  Residual: 2.15446e-06 
268 TAO,  Function value: 0.0206454,  Residual: 0.000183178 
269 TAO,  Function value: 0.0206454,  Residual: 0.000237055 
270 TAO,  Function value: 0.0206454,  Residual: 0.000237057 
271 TAO,  Function value: 0.0206454,  Residual: 0.000236604 
272 TAO,  Function value: 0.0206453,  Residual: 1.09679e-06 
273 TAO,  Function value: 0.0206453,  Residual: 1.51633e-05 
274 TAO,  Function value: 0.0206449,  Residual: 1.32249e-05 
275 TAO,  Function value: 0.0206449,  Residual: 0.000229676 
276 TAO,  Function value: 0.0206449,  Residual: 0.000148269 
277 TAO,  Function value: 0.0206449,  Residual: 3.46373e-06 
278 TAO,  Function value: 0.0206449,  Residual: 0.00018708 
279 TAO,  Function value: 0.0206449,  Residual: 0.000186072 
280 TAO,  Function value: 0.0206449,  Residual: 0.000186387 
281 TAO,  Function value: 0.0206448,  Residual: 3.2559e-06 
282 TAO,  Function value: 0.0206448,  Residual: 0.000146671 
283 TAO,  Function value: 0.0206447,  Residual: 0.000237104 
284 TAO,  Function value: 0.0206447,  Residual: 0.00014679 
285 TAO,  Function value: 0.0206447,  Residual: 0.000146789 
286 TAO,  Function value: 0.0206446,  Residual: 1.20569e-06 
287 TAO,  Function value: 0.0206446,  Residual: 0.000186236 
288 TAO,  Function value: 0.0206446,  Residual: 0.000186236 
289 TAO,  Function value: 0.0206446,  Residual: 1.14849e-06 
290 TAO,  Function value: 0.0206446,  Residual: 0.000146785 
291 TAO,  Function value: 0.0206446,  Residual: 0.000146892 
292 TAO,  Function value: 0.0206445,  Residual: 0.000149719 
293 TAO,  Function value: 0.0206444,  Residual: 1.67707e-06 
294 TAO,  Function value: 0.0206444,  Residual: 0.000183999 
295 TAO,  Function value: 0.0206444,  Residual: 0.000183915 
296 TAO,  Function value: 0.0206444,  Residual: 0.000183938 
297 TAO,  Function value: 0.0206444,  Residual: 0.000183894 
298 TAO,  Function value: 0.0206444,  Residual: 1.15145e-06 
299 TAO,  Function value: 0.0206444,  Residual: 0.000149729 
300 TAO,  Function value: 0.0206444,  Residual: 0.000147487 
301 TAO,  Function value: 0.0206443,  Residual: 0.000235109 
302 TAO,  Function value: 0.0206443,  Residual: 0.000235483 
303 TAO,  Function value: 0.0206443,  Residual: 1.28341e-06 
304 TAO,  Function value: 0.0206443,  Residual: 2.81345e-05 
305 TAO,  Function value: 0.0206443,  Residual: 2.81946e-05 
306 TAO,  Function value: 0.0206442,  Residual: 4.28122e-05 
307 TAO,  Function value: 0.0206442,  Residual: 1.66877e-06 
308 TAO,  Function value: 0.0206442,  Residual: 0.000233259 
309 TAO,  Function value: 0.0206442,  Residual: 0.000233244 
310 TAO,  Function value: 0.0206442,  Residual: 1.60699e-06 
311 TAO,  Function value: 0.0206442,  Residual: 4.28077e-05 
312 TAO,  Function value: 0.0206442,  Residual: 4.09712e-05 
313 TAO,  Function value: 0.0206442,  Residual: 4.27357e-05 
314 TAO,  Function value: 0.0206442,  Residual: 8.31039e-05 
315 TAO,  Function value: 0.0206442,  Residual: 0.000197116 
316 TAO,  Function value: 0.0206442,  Residual: 2.4631e-05 
317 TAO,  Function value: 0.0206442,  Residual: 5.9812e-05 
318 TAO,  Function value: 0.0206442,  Residual: 4.07714e-06 
319 TAO,  Function value: 0.0206442,  Residual: 0.000230967 
320 TAO,  Function value: 0.0206442,  Residual: 2.35589e-06 
321 TAO,  Function value: 0.0206442,  Residual: 1.39649e-06 
322 TAO,  Function value: 0.0206442,  Residual: 1.17961e-06 
323 TAO,  Function value: 0.0206442,  Residual: 0.000237125 
324 TAO,  Function value: 0.0206441,  Residual: 0.000237124 
325 TAO,  Function value: 0.0206441,  Residual: 1.37003e-06 
326 TAO,  Function value: 0.0206441,  Residual: 1.45239e-06 
327 TAO,  Function value: 0.0206441,  Residual: 0.000100897 
328 TAO,  Function value: 0.0206441,  Residual: 0.000217143 
329 TAO,  Function value: 0.0206441,  Residual: 0.00018971 
330 TAO,  Function value: 0.0206441,  Residual: 0.000106817 
331 TAO,  Function value: 0.0206441,  Residual: 3.16296e-05 
332 TAO,  Function value: 0.0206441,  Residual: 8.03946e-07 
333 TAO,  Function value: 0.0206441,  Residual: 0.000235011 
334 TAO,  Function value: 0.0206441,  Residual: 0.000235016 
335 TAO,  Function value: 0.0206441,  Residual: 7.66211e-07 
336 TAO,  Function value: 0.0206441,  Residual: 3.15863e-05 
337 TAO,  Function value: 0.0206441,  Residual: 0.00023501 
338 TAO,  Function value: 0.0206441,  Residual: 0.000236901 
339 TAO,  Function value: 0.0206441,  Residual: 1.74804e-05 
340 TAO,  Function value: 0.0206441,  Residual: 3.04928e-05 
341 TAO,  Function value: 0.0206441,  Residual: 0.000102994 
342 TAO,  Function value: 0.0206441,  Residual: 6.47927e-05 
343 TAO,  Function value: 0.0206441,  Residual: 6.41326e-05 
344 TAO,  Function value: 0.0206441,  Residual: 9.64385e-07 
345 TAO,  Function value: 0.020644,  Residual: 0.000228292 
346 TAO,  Function value: 0.020644,  Residual: 0.000237115 
347 TAO,  Function value: 0.020644,  Residual: 0.000229422 
348 TAO,  Function value: 0.020644,  Residual: 0.000231849 
349 TAO,  Function value: 0.020644,  Residual: 0.00023154 
350 TAO,  Function value: 0.020644,  Residual: 4.35414e-05 
351 TAO,  Function value: 0.020644,  Residual: 5.1272e-05 
352 TAO,  Function value: 0.0206439,  Residual: 7.45133e-05 
353 TAO,  Function value: 0.0206439,  Residual: 0.000223362 
354 TAO,  Function value: 0.0206439,  Residual: 0.000225464 
355 TAO,  Function value: 0.0206438,  Residual: 7.16123e-05 
356 TAO,  Function value: 0.0206438,  Residual: 6.27805e-05 
357 TAO,  Function value: 0.0206438,  Residual: 3.15374e-05 
358 TAO,  Function value: 0.0206438,  Residual: 4.70301e-06 
359 TAO,  Function value: 0.0206438,  Residual: 0.000234993 
360 TAO,  Function value: 0.0206438,  Residual: 0.000234948 
361 TAO,  Function value: 0.0206438,  Residual: 0.000234985 
362 TAO,  Function value: 0.0206438,  Residual: 0.000234944 
363 TAO,  Function value: 0.0206438,  Residual: 0.00022806 
364 TAO,  Function value: 0.0206438,  Residual: 0.000228061 
365 TAO,  Function value: 0.0206438,  Residual: 2.09907e-06 
366 TAO,  Function value: 0.0206438,  Residual: 2.22213e-06 
367 TAO,  Function value: 0.0206438,  Residual: 4.13358e-06 
368 TAO,  Function value: 0.0206438,  Residual: 1.01053e-06 
369 TAO,  Function value: 0.0206438,  Residual: 9.85095e-07 
370 TAO,  Function value: 0.0206438,  Residual: 5.6107e-07 
371 TAO,  Function value: 0.0206438,  Residual: 0.000237041 
372 TAO,  Function value: 0.0206438,  Residual: 0.00023704 
373 TAO,  Function value: 0.0206438,  Residual: 0.000237032 
374 TAO,  Function value: 0.0206437,  Residual: 0.000237034 
375 TAO,  Function value: 0.0206437,  Residual: 3.6869e-07 
376 TAO,  Function value: 0.0206437,  Residual: 8.62668e-07 
377 TAO,  Function value: 0.0206437,  Residual: 3.04525e-07 
378 TAO,  Function value: 0.0206437,  Residual: 0.000237019 
379 TAO,  Function value: 0.0206437,  Residual: 9.76432e-07 
380 TAO,  Function value: 0.0206437,  Residual: 0.000237006 
381 TAO,  Function value: 0.0206437,  Residual: 0.000237008 
382 TAO,  Function value: 0.0206437,  Residual: 0.000236859 
383 TAO,  Function value: 0.0206437,  Residual: 4.47307e-06 
384 TAO,  Function value: 0.0206437,  Residual: 4.38244e-06 
385 TAO,  Function value: 0.0206437,  Residual: 7.23896e-06 
386 TAO,  Function value: 0.0206437,  Residual: 9.27398e-07 
387 TAO,  Function value: 0.0206437,  Residual: 8.75863e-07 
388 TAO,  Function value: 0.0206437,  Residual: 8.60214e-07 
389 TAO,  Function value: 0.0206437,  Residual: 8.29622e-07 
390 TAO,  Function value: 0.0206437,  Residual: 8.54778e-07 
391 TAO,  Function value: 0.0206436,  Residual: 9.76283e-07 
392 TAO,  Function value: 0.0206436,  Residual: 8.88097e-07 
393 TAO,  Function value: 0.0206436,  Residual: 8.81311e-07 
394 TAO,  Function value: 0.0206436,  Residual: 8.10386e-07 
395 TAO,  Function value: 0.0206436,  Residual: 0.000237088 
396 TAO,  Function value: 0.0206436,  Residual: 0.000237086 
397 TAO,  Function value: 0.0206436,  Residual: 6.27507e-07 
398 TAO,  Function value: 0.0206436,  Residual: 8.05331e-07 
399 TAO,  Function value: 0.0206436,  Residual: 2.8569e-05 
400 TAO,  Function value: 0.0206436,  Residual: 1.11402e-06 
401 TAO,  Function value: 0.0206436,  Residual: 0.000235361 
402 TAO,  Function value: 0.0206436,  Residual: 0.000235361 
403 TAO,  Function value: 0.0206436,  Residual: 1.09836e-06 
404 TAO,  Function value: 0.0206436,  Residual: 2.85651e-05 
405 TAO,  Function value: 0.0206436,  Residual: 0.000235363 
406 TAO,  Function value: 0.0206436,  Residual: 0.000235361 
407 TAO,  Function value: 0.0206436,  Residual: 3.4093e-07 
408 TAO,  Function value: 0.0206436,  Residual: 2.85427e-05 
409 TAO,  Function value: 0.0206436,  Residual: 0.000132658 
410 TAO,  Function value: 0.0206436,  Residual: 0.000176665 
411 TAO,  Function value: 0.0206436,  Residual: 3.51182e-05 
412 TAO,  Function value: 0.0206436,  Residual: 0.000138328 
413 TAO,  Function value: 0.0206436,  Residual: 0.000147247 
414 TAO,  Function value: 0.0206436,  Residual: 0.000139122 
415 TAO,  Function value: 0.0206436,  Residual: 0.000127521 
416 TAO,  Function value: 0.0206436,  Residual: 0.000117079 
417 TAO,  Function value: 0.0206436,  Residual: 8.56125e-05 
418 TAO,  Function value: 0.0206436,  Residual: 0.000103392 
419 TAO,  Function value: 0.0206436,  Residual: 8.65606e-05 
420 TAO,  Function value: 0.0206436,  Residual: 9.02495e-05 
421 TAO,  Function value: 0.0206436,  Residual: 4.59552e-05 
422 TAO,  Function value: 0.0206436,  Residual: 7.0495e-05 
423 TAO,  Function value: 0.0206436,  Residual: 0.000107422 
424 TAO,  Function value: 0.0206436,  Residual: 9.39897e-05 
425 TAO,  Function value: 0.0206436,  Residual: 0.000106259 
426 TAO,  Function value: 0.0206436,  Residual: 8.64732e-05 
427 TAO,  Function value: 0.0206436,  Residual: 7.41197e-05 
428 TAO,  Function value: 0.0206435,  Residual: 6.49365e-05 
