  Iteration information for myTAO_ solve.
  0 TAO,  Function value: 0.0306478,  Residual: 0.00163602 
 74 TAO,  Function value: 0.020756,  Residual: 6.09309e-06 
 75 TAO,  Function value: 0.0207553,  Residual: 7.25193e-06 
 76 TAO,  Function value: 0.0207552,  Residual: 8.04784e-06 
 77 TAO,  Function value: 0.0207551,  Residual: 7.98333e-06 
 78 TAO,  Function value: 0.020755,  Residual: 8.25159e-06 
 79 TAO,  Function value: 0.020755,  Residual: 8.84015e-06 
 80 TAO,  Function value: 0.020755,  Residual: 7.87259e-06 
 81 TAO,  Function value: 0.0207547,  Residual: 0.000277667 
 82 TAO,  Function value: 0.0207532,  Residual: 0.000277447 
 83 TAO,  Function value: 0.0207532,  Residual: 0.000277449 
 84 TAO,  Function value: 0.0207531,  Residual: 7.01174e-05 
 85 TAO,  Function value: 0.020753,  Residual: 2.86259e-05 
 86 TAO,  Function value: 0.0207529,  Residual: 5.08867e-06 
 87 TAO,  Function value: 0.0207527,  Residual: 4.14508e-06 
 88 TAO,  Function value: 0.0207526,  Residual: 0.000277437 
 89 TAO,  Function value: 0.0207524,  Residual: 4.04334e-06 
 90 TAO,  Function value: 0.0207524,  Residual: 3.26625e-06 
 91 TAO,  Function value: 0.0207524,  Residual: 3.25939e-06 
 92 TAO,  Function value: 0.0207523,  Residual: 0.000277369 
 93 TAO,  Function value: 0.020752,  Residual: 0.000277359 
 94 TAO,  Function value: 0.020752,  Residual: 2.86416e-06 
 95 TAO,  Function value: 0.020752,  Residual: 2.94218e-06 
 96 TAO,  Function value: 0.0207519,  Residual: 0.000140809 
 97 TAO,  Function value: 0.0207519,  Residual: 0.000130709 
 98 TAO,  Function value: 0.0207517,  Residual: 0.000103931 
 99 TAO,  Function value: 0.0207517,  Residual: 0.000122691 
100 TAO,  Function value: 0.0207517,  Residual: 5.24328e-05 
101 TAO,  Function value: 0.0207517,  Residual: 5.24276e-05 
102 TAO,  Function value: 0.0207517,  Residual: 2.95186e-06 
103 TAO,  Function value: 0.0207517,  Residual: 0.000272303 
104 TAO,  Function value: 0.0207517,  Residual: 0.000272302 
105 TAO,  Function value: 0.0207516,  Residual: 0.000261736 
106 TAO,  Function value: 0.0207515,  Residual: 1.87873e-06 
107 TAO,  Function value: 0.0207514,  Residual: 9.14376e-05 
108 TAO,  Function value: 0.0207506,  Residual: 0.000240446 
109 TAO,  Function value: 0.0207506,  Residual: 0.000156837 
110 TAO,  Function value: 0.0207506,  Residual: 9.3708e-05 
111 TAO,  Function value: 0.0207506,  Residual: 7.60412e-05 
112 TAO,  Function value: 0.0207505,  Residual: 3.16811e-06 
113 TAO,  Function value: 0.0207505,  Residual: 0.000266218 
114 TAO,  Function value: 0.0207504,  Residual: 0.000266205 
115 TAO,  Function value: 0.0207504,  Residual: 2.55523e-06 
116 TAO,  Function value: 0.0207502,  Residual: 7.5979e-05 
117 TAO,  Function value: 0.0207502,  Residual: 0.000265412 
118 TAO,  Function value: 0.0207501,  Residual: 0.000275172 
119 TAO,  Function value: 0.0207501,  Residual: 0.000110484 
120 TAO,  Function value: 0.0207501,  Residual: 8.18592e-05 
121 TAO,  Function value: 0.0207501,  Residual: 0.000110672 
122 TAO,  Function value: 0.0207501,  Residual: 0.000106185 
123 TAO,  Function value: 0.0207501,  Residual: 7.61451e-05 
124 TAO,  Function value: 0.0207501,  Residual: 8.05361e-05 
125 TAO,  Function value: 0.0207501,  Residual: 6.10191e-05 
126 TAO,  Function value: 0.0207501,  Residual: 6.60924e-05 
127 TAO,  Function value: 0.0207501,  Residual: 8.0872e-05 
128 TAO,  Function value: 0.02075,  Residual: 7.35784e-05 
129 TAO,  Function value: 0.02075,  Residual: 4.90559e-05 
130 TAO,  Function value: 0.0207499,  Residual: 5.21319e-05 
131 TAO,  Function value: 0.0207499,  Residual: 4.42745e-05 
132 TAO,  Function value: 0.0207499,  Residual: 4.18226e-05 
133 TAO,  Function value: 0.0207498,  Residual: 3.64703e-05 
134 TAO,  Function value: 0.0207498,  Residual: 3.10429e-05 
135 TAO,  Function value: 0.0207496,  Residual: 2.63733e-05 
136 TAO,  Function value: 0.0207495,  Residual: 3.30276e-05 
137 TAO,  Function value: 0.0207494,  Residual: 2.79928e-05 
138 TAO,  Function value: 0.0207492,  Residual: 2.15102e-05 
139 TAO,  Function value: 0.0207489,  Residual: 1.99008e-05 
140 TAO,  Function value: 0.0207487,  Residual: 6.10101e-06 
141 TAO,  Function value: 0.0207484,  Residual: 2.05357e-06 
142 TAO,  Function value: 0.0207482,  Residual: 1.49601e-06 
143 TAO,  Function value: 0.0207482,  Residual: 2.01724e-06 
144 TAO,  Function value: 0.0207482,  Residual: 1.84135e-06 
145 TAO,  Function value: 0.0207481,  Residual: 1.51524e-06 
146 TAO,  Function value: 0.020748,  Residual: 1.73801e-06 
147 TAO,  Function value: 0.0207478,  Residual: 2.62328e-06 
148 TAO,  Function value: 0.0207477,  Residual: 2.76828e-06 
149 TAO,  Function value: 0.0207477,  Residual: 2.23027e-06 
150 TAO,  Function value: 0.0207475,  Residual: 1.69798e-06 
151 TAO,  Function value: 0.0207474,  Residual: 1.47797e-06 
152 TAO,  Function value: 0.0207474,  Residual: 1.73405e-06 
153 TAO,  Function value: 0.0207474,  Residual: 1.20275e-06 
154 TAO,  Function value: 0.0207473,  Residual: 1.07539e-06 
155 TAO,  Function value: 0.0207472,  Residual: 1.40548e-06 
156 TAO,  Function value: 0.0207471,  Residual: 2.07022e-06 
157 TAO,  Function value: 0.020747,  Residual: 1.42579e-06 
158 TAO,  Function value: 0.0207468,  Residual: 1.43729e-06 
159 TAO,  Function value: 0.0207467,  Residual: 1.98701e-06 
160 TAO,  Function value: 0.0207467,  Residual: 3.21866e-06 
161 TAO,  Function value: 0.0207467,  Residual: 3.14966e-06 
162 TAO,  Function value: 0.0207467,  Residual: 3.25636e-06 
163 TAO,  Function value: 0.0207465,  Residual: 2.28682e-06 
164 TAO,  Function value: 0.0207465,  Residual: 2.33176e-06 
165 TAO,  Function value: 0.0207464,  Residual: 2.43941e-06 
166 TAO,  Function value: 0.0207463,  Residual: 2.17985e-06 
167 TAO,  Function value: 0.0207462,  Residual: 2.2261e-06 
168 TAO,  Function value: 0.0207462,  Residual: 3.00589e-06 
169 TAO,  Function value: 0.020746,  Residual: 3.34485e-06 
170 TAO,  Function value: 0.020746,  Residual: 3.31037e-06 
171 TAO,  Function value: 0.020746,  Residual: 3.31317e-06 
172 TAO,  Function value: 0.020746,  Residual: 3.13152e-06 
173 TAO,  Function value: 0.0207459,  Residual: 3.06922e-06 
174 TAO,  Function value: 0.0207456,  Residual: 2.52644e-06 
175 TAO,  Function value: 0.0207455,  Residual: 2.50473e-06 
176 TAO,  Function value: 0.0207454,  Residual: 2.47458e-06 
177 TAO,  Function value: 0.0207453,  Residual: 2.04393e-06 
178 TAO,  Function value: 0.0207452,  Residual: 2.03152e-06 
179 TAO,  Function value: 0.0207451,  Residual: 2.00866e-06 
180 TAO,  Function value: 0.020745,  Residual: 1.93074e-06 
181 TAO,  Function value: 0.0207449,  Residual: 1.72747e-06 
182 TAO,  Function value: 0.0207449,  Residual: 1.28746e-06 
183 TAO,  Function value: 0.0207448,  Residual: 1.04976e-06 
184 TAO,  Function value: 0.0207447,  Residual: 1.1525e-06 
185 TAO,  Function value: 0.0207447,  Residual: 1.07219e-06 
186 TAO,  Function value: 0.0207447,  Residual: 1.13225e-06 
187 TAO,  Function value: 0.0207446,  Residual: 1.50779e-06 
188 TAO,  Function value: 0.0207445,  Residual: 2.27587e-06 
189 TAO,  Function value: 0.0207444,  Residual: 2.06424e-06 
190 TAO,  Function value: 0.0207442,  Residual: 2.04352e-06 
191 TAO,  Function value: 0.0207441,  Residual: 1.63795e-06 
192 TAO,  Function value: 0.020744,  Residual: 2.0345e-06 
193 TAO,  Function value: 0.020744,  Residual: 2.31945e-06 
194 TAO,  Function value: 0.0207439,  Residual: 2.4149e-06 
195 TAO,  Function value: 0.0207438,  Residual: 2.71115e-06 
196 TAO,  Function value: 0.0207437,  Residual: 3.46236e-06 
197 TAO,  Function value: 0.0207437,  Residual: 3.48122e-06 
198 TAO,  Function value: 0.0207437,  Residual: 3.48705e-06 
199 TAO,  Function value: 0.0207436,  Residual: 3.16076e-06 
200 TAO,  Function value: 0.0207434,  Residual: 2.99302e-06 
201 TAO,  Function value: 0.0207433,  Residual: 2.57676e-06 
202 TAO,  Function value: 0.0207431,  Residual: 2.2413e-06 
203 TAO,  Function value: 0.0207431,  Residual: 3.95001e-06 
204 TAO,  Function value: 0.0207428,  Residual: 2.88214e-06 
205 TAO,  Function value: 0.0207425,  Residual: 4.6712e-06 
206 TAO,  Function value: 0.0207424,  Residual: 5.65296e-06 
207 TAO,  Function value: 0.0207424,  Residual: 5.41091e-06 
208 TAO,  Function value: 0.0207422,  Residual: 5.05148e-06 
209 TAO,  Function value: 0.0207416,  Residual: 4.99184e-06 
210 TAO,  Function value: 0.0207411,  Residual: 4.3136e-06 
211 TAO,  Function value: 0.0207411,  Residual: 4.55366e-06 
212 TAO,  Function value: 0.0207407,  Residual: 2.9144e-06 
213 TAO,  Function value: 0.0207406,  Residual: 2.62293e-06 
214 TAO,  Function value: 0.0207404,  Residual: 2.21683e-06 
215 TAO,  Function value: 0.0207403,  Residual: 2.34505e-06 
216 TAO,  Function value: 0.0207402,  Residual: 1.3448e-06 
217 TAO,  Function value: 0.0207401,  Residual: 1.1118e-06 
218 TAO,  Function value: 0.0207401,  Residual: 1.03393e-06 
219 TAO,  Function value: 0.02074,  Residual: 1.39744e-06 
220 TAO,  Function value: 0.02074,  Residual: 1.11261e-06 
221 TAO,  Function value: 0.0207399,  Residual: 1.3245e-06 
222 TAO,  Function value: 0.0207399,  Residual: 1.39241e-06 
223 TAO,  Function value: 0.0207398,  Residual: 1.50248e-06 
224 TAO,  Function value: 0.0207398,  Residual: 1.66461e-06 
225 TAO,  Function value: 0.0207396,  Residual: 2.05674e-06 
226 TAO,  Function value: 0.0207395,  Residual: 2.77717e-06 
227 TAO,  Function value: 0.0207394,  Residual: 3.55048e-06 
228 TAO,  Function value: 0.0207394,  Residual: 3.33264e-06 
229 TAO,  Function value: 0.0207394,  Residual: 3.18615e-06 
230 TAO,  Function value: 0.0207393,  Residual: 2.919e-06 
231 TAO,  Function value: 0.0207389,  Residual: 0.00027588 
232 TAO,  Function value: 0.0207389,  Residual: 2.89928e-06 
233 TAO,  Function value: 0.0207389,  Residual: 2.46335e-06 
234 TAO,  Function value: 0.0207388,  Residual: 0.000275857 
235 TAO,  Function value: 0.0207387,  Residual: 2.85557e-06 
236 TAO,  Function value: 0.0207387,  Residual: 1.11068e-05 
237 TAO,  Function value: 0.0207387,  Residual: 0.000275777 
238 TAO,  Function value: 0.0207387,  Residual: 0.000275737 
239 TAO,  Function value: 0.0207384,  Residual: 5.6509e-06 
240 TAO,  Function value: 0.0207384,  Residual: 5.12223e-06 
241 TAO,  Function value: 0.0207384,  Residual: 1.07549e-06 
242 TAO,  Function value: 0.0207383,  Residual: 2.4763e-06 
243 TAO,  Function value: 0.0207383,  Residual: 1.65017e-06 
244 TAO,  Function value: 0.0207383,  Residual: 1.23545e-06 
245 TAO,  Function value: 0.0207382,  Residual: 7.70429e-07 
246 TAO,  Function value: 0.0207382,  Residual: 1.01104e-06 
247 TAO,  Function value: 0.0207381,  Residual: 1.38272e-06 
248 TAO,  Function value: 0.0207381,  Residual: 1.31795e-06 
249 TAO,  Function value: 0.0207381,  Residual: 1.18601e-06 
250 TAO,  Function value: 0.0207381,  Residual: 1.32298e-06 
251 TAO,  Function value: 0.020738,  Residual: 1.31927e-06 
252 TAO,  Function value: 0.020738,  Residual: 1.37133e-06 
253 TAO,  Function value: 0.020738,  Residual: 1.29283e-06 
254 TAO,  Function value: 0.020738,  Residual: 1.22906e-06 
255 TAO,  Function value: 0.020738,  Residual: 1.38008e-06 
256 TAO,  Function value: 0.020738,  Residual: 1.18132e-06 
257 TAO,  Function value: 0.0207379,  Residual: 1.18407e-06 
258 TAO,  Function value: 0.0207379,  Residual: 1.38893e-06 
259 TAO,  Function value: 0.0207379,  Residual: 1.62412e-06 
260 TAO,  Function value: 0.0207379,  Residual: 1.4302e-06 
261 TAO,  Function value: 0.0207379,  Residual: 1.47787e-06 
262 TAO,  Function value: 0.0207379,  Residual: 1.70689e-06 
263 TAO,  Function value: 0.0207378,  Residual: 2.17566e-06 
264 TAO,  Function value: 0.0207378,  Residual: 3.22496e-06 
265 TAO,  Function value: 0.0207378,  Residual: 3.2445e-06 
266 TAO,  Function value: 0.0207377,  Residual: 3.05437e-06 
267 TAO,  Function value: 0.0207376,  Residual: 2.70284e-06 
268 TAO,  Function value: 0.0207375,  Residual: 2.52686e-06 
269 TAO,  Function value: 0.0207374,  Residual: 2.32094e-06 
270 TAO,  Function value: 0.0207373,  Residual: 1.90233e-06 
271 TAO,  Function value: 0.0207373,  Residual: 1.74923e-06 
272 TAO,  Function value: 0.0207373,  Residual: 1.61055e-06 
273 TAO,  Function value: 0.0207373,  Residual: 1.66809e-06 
274 TAO,  Function value: 0.0207373,  Residual: 1.4316e-06 
275 TAO,  Function value: 0.0207372,  Residual: 1.42442e-06 
276 TAO,  Function value: 0.0207372,  Residual: 1.45137e-06 
277 TAO,  Function value: 0.0207372,  Residual: 1.49961e-06 
278 TAO,  Function value: 0.0207372,  Residual: 1.85054e-06 
279 TAO,  Function value: 0.0207372,  Residual: 1.55181e-06 
280 TAO,  Function value: 0.0207372,  Residual: 1.50926e-06 
281 TAO,  Function value: 0.0207371,  Residual: 1.59741e-06 
282 TAO,  Function value: 0.0207371,  Residual: 1.99609e-06 
283 TAO,  Function value: 0.020737,  Residual: 1.92078e-06 
284 TAO,  Function value: 0.020737,  Residual: 1.8225e-06 
285 TAO,  Function value: 0.0207369,  Residual: 1.83678e-06 
286 TAO,  Function value: 0.0207369,  Residual: 1.91467e-06 
287 TAO,  Function value: 0.0207369,  Residual: 1.78008e-06 
288 TAO,  Function value: 0.0207369,  Residual: 1.62969e-06 
289 TAO,  Function value: 0.0207368,  Residual: 1.6062e-06 
290 TAO,  Function value: 0.0207368,  Residual: 1.57224e-06 
291 TAO,  Function value: 0.0207368,  Residual: 1.63342e-06 
292 TAO,  Function value: 0.0207367,  Residual: 1.48281e-06 
293 TAO,  Function value: 0.0207367,  Residual: 1.46891e-06 
294 TAO,  Function value: 0.0207367,  Residual: 1.48817e-06 
295 TAO,  Function value: 0.0207367,  Residual: 1.55589e-06 
296 TAO,  Function value: 0.0207367,  Residual: 1.5804e-06 
297 TAO,  Function value: 0.0207367,  Residual: 1.59519e-06 
298 TAO,  Function value: 0.0207367,  Residual: 1.58e-06 
299 TAO,  Function value: 0.0207367,  Residual: 1.47135e-06 
300 TAO,  Function value: 0.0207367,  Residual: 1.48537e-06 
301 TAO,  Function value: 0.0207366,  Residual: 1.3711e-06 
302 TAO,  Function value: 0.0207366,  Residual: 1.5007e-06 
303 TAO,  Function value: 0.0207366,  Residual: 1.3781e-06 
304 TAO,  Function value: 0.0207366,  Residual: 1.19302e-06 
305 TAO,  Function value: 0.0207366,  Residual: 1.03177e-06 
306 TAO,  Function value: 0.0207365,  Residual: 1.01305e-06 
307 TAO,  Function value: 0.0207365,  Residual: 9.71619e-07 
308 TAO,  Function value: 0.0207365,  Residual: 8.66367e-07 
309 TAO,  Function value: 0.0207365,  Residual: 8.36227e-07 
310 TAO,  Function value: 0.0207365,  Residual: 8.41595e-07 
311 TAO,  Function value: 0.0207365,  Residual: 9.46752e-07 
312 TAO,  Function value: 0.0207365,  Residual: 8.4519e-07 
313 TAO,  Function value: 0.0207365,  Residual: 8.42677e-07 
314 TAO,  Function value: 0.0207365,  Residual: 8.68395e-07 
315 TAO,  Function value: 0.0207365,  Residual: 1.01485e-06 
316 TAO,  Function value: 0.0207364,  Residual: 8.51639e-07 
317 TAO,  Function value: 0.0207364,  Residual: 8.19118e-07 
318 TAO,  Function value: 0.0207364,  Residual: 8.03985e-07 
319 TAO,  Function value: 0.0207364,  Residual: 8.27686e-07 
320 TAO,  Function value: 0.0207364,  Residual: 9.18841e-07 
321 TAO,  Function value: 0.0207364,  Residual: 8.3427e-07 
322 TAO,  Function value: 0.0207364,  Residual: 8.17281e-07 
323 TAO,  Function value: 0.0207364,  Residual: 8.25001e-07 
324 TAO,  Function value: 0.0207364,  Residual: 1.01913e-06 
325 TAO,  Function value: 0.0207364,  Residual: 8.46571e-07 
326 TAO,  Function value: 0.0207364,  Residual: 8.28263e-07 
327 TAO,  Function value: 0.0207364,  Residual: 8.50876e-07 
328 TAO,  Function value: 0.0207364,  Residual: 1.0003e-06 
329 TAO,  Function value: 0.0207364,  Residual: 1.03378e-06 
330 TAO,  Function value: 0.0207363,  Residual: 1.26396e-06 
331 TAO,  Function value: 0.0207363,  Residual: 1.66939e-06 
332 TAO,  Function value: 0.0207363,  Residual: 2.06732e-06 
333 TAO,  Function value: 0.0207363,  Residual: 2.07711e-06 
334 TAO,  Function value: 0.0207362,  Residual: 2.23653e-06 
335 TAO,  Function value: 0.0207362,  Residual: 2.35935e-06 
336 TAO,  Function value: 0.0207362,  Residual: 2.40651e-06 
337 TAO,  Function value: 0.0207362,  Residual: 2.37417e-06 
338 TAO,  Function value: 0.0207362,  Residual: 2.31787e-06 
339 TAO,  Function value: 0.0207361,  Residual: 2.14606e-06 
340 TAO,  Function value: 0.0207361,  Residual: 2.09877e-06 
341 TAO,  Function value: 0.0207361,  Residual: 2.06407e-06 
342 TAO,  Function value: 0.0207361,  Residual: 2.07148e-06 
343 TAO,  Function value: 0.020736,  Residual: 2.09254e-06 
344 TAO,  Function value: 0.020736,  Residual: 2.09881e-06 
345 TAO,  Function value: 0.020736,  Residual: 2.0567e-06 
346 TAO,  Function value: 0.020736,  Residual: 2.03462e-06 
347 TAO,  Function value: 0.020736,  Residual: 2.02379e-06 
348 TAO,  Function value: 0.020736,  Residual: 2.05335e-06 
349 TAO,  Function value: 0.0207359,  Residual: 2.0234e-06 
350 TAO,  Function value: 0.0207359,  Residual: 2.05649e-06 
351 TAO,  Function value: 0.0207359,  Residual: 2.06292e-06 
352 TAO,  Function value: 0.0207359,  Residual: 1.99471e-06 
353 TAO,  Function value: 0.0207358,  Residual: 1.98501e-06 
354 TAO,  Function value: 0.0207358,  Residual: 2.12037e-06 
355 TAO,  Function value: 0.0207358,  Residual: 2.03347e-06 
356 TAO,  Function value: 0.0207358,  Residual: 2.05808e-06 
357 TAO,  Function value: 0.0207357,  Residual: 2.12788e-06 
358 TAO,  Function value: 0.0207357,  Residual: 2.3183e-06 
359 TAO,  Function value: 0.0207357,  Residual: 2.39109e-06 
360 TAO,  Function value: 0.0207357,  Residual: 2.38864e-06 
361 TAO,  Function value: 0.0207357,  Residual: 2.46583e-06 
362 TAO,  Function value: 0.0207357,  Residual: 2.39709e-06 
363 TAO,  Function value: 0.0207357,  Residual: 2.33281e-06 
364 TAO,  Function value: 0.0207356,  Residual: 2.19286e-06 
365 TAO,  Function value: 0.0207356,  Residual: 2.11903e-06 
366 TAO,  Function value: 0.0207356,  Residual: 2.09103e-06 
367 TAO,  Function value: 0.0207356,  Residual: 2.12076e-06 
368 TAO,  Function value: 0.0207356,  Residual: 2.24134e-06 
369 TAO,  Function value: 0.0207355,  Residual: 2.42611e-06 
370 TAO,  Function value: 0.0207355,  Residual: 2.56123e-06 
371 TAO,  Function value: 0.0207355,  Residual: 2.54006e-06 
372 TAO,  Function value: 0.0207354,  Residual: 2.59114e-06 
373 TAO,  Function value: 0.0207354,  Residual: 2.82219e-06 
374 TAO,  Function value: 0.0207354,  Residual: 2.66336e-06 
375 TAO,  Function value: 0.0207353,  Residual: 2.6101e-06 
376 TAO,  Function value: 0.0207353,  Residual: 2.59744e-06 
377 TAO,  Function value: 0.0207352,  Residual: 2.56839e-06 
378 TAO,  Function value: 0.0207352,  Residual: 3.06283e-06 
379 TAO,  Function value: 0.0207351,  Residual: 2.66234e-06 
380 TAO,  Function value: 0.0207351,  Residual: 2.393e-06 
381 TAO,  Function value: 0.0207351,  Residual: 2.27164e-06 
382 TAO,  Function value: 0.020735,  Residual: 2.19337e-06 
383 TAO,  Function value: 0.020735,  Residual: 2.23647e-06 
384 TAO,  Function value: 0.020735,  Residual: 2.12196e-06 
385 TAO,  Function value: 0.0207349,  Residual: 2.10112e-06 
386 TAO,  Function value: 0.0207349,  Residual: 2.09868e-06 
387 TAO,  Function value: 0.0207349,  Residual: 2.18108e-06 
388 TAO,  Function value: 0.0207349,  Residual: 2.02704e-06 
389 TAO,  Function value: 0.0207349,  Residual: 1.92785e-06 
390 TAO,  Function value: 0.0207348,  Residual: 1.855e-06 
391 TAO,  Function value: 0.0207348,  Residual: 1.89788e-06 
392 TAO,  Function value: 0.0207348,  Residual: 1.72093e-06 
393 TAO,  Function value: 0.0207348,  Residual: 1.68753e-06 
394 TAO,  Function value: 0.0207348,  Residual: 1.64981e-06 
395 TAO,  Function value: 0.0207348,  Residual: 1.60906e-06 
396 TAO,  Function value: 0.0207348,  Residual: 1.53757e-06 
397 TAO,  Function value: 0.0207348,  Residual: 1.47942e-06 
398 TAO,  Function value: 0.0207347,  Residual: 1.46951e-06 
399 TAO,  Function value: 0.0207347,  Residual: 1.33002e-06 
400 TAO,  Function value: 0.0207347,  Residual: 1.26093e-06 
401 TAO,  Function value: 0.0207347,  Residual: 1.20826e-06 
402 TAO,  Function value: 0.0207347,  Residual: 1.19187e-06 
403 TAO,  Function value: 0.0207347,  Residual: 1.11603e-06 
404 TAO,  Function value: 0.0207347,  Residual: 1.10394e-06 
405 TAO,  Function value: 0.0207347,  Residual: 1.11003e-06 
406 TAO,  Function value: 0.0207347,  Residual: 1.17832e-06 
407 TAO,  Function value: 0.0207347,  Residual: 1.13653e-06 
408 TAO,  Function value: 0.0207346,  Residual: 1.12723e-06 
409 TAO,  Function value: 0.0207346,  Residual: 1.12859e-06 
410 TAO,  Function value: 0.0207346,  Residual: 1.1955e-06 
411 TAO,  Function value: 0.0207346,  Residual: 1.1354e-06 
412 TAO,  Function value: 0.0207346,  Residual: 1.12516e-06 
413 TAO,  Function value: 0.0207346,  Residual: 1.12843e-06 
414 TAO,  Function value: 0.0207346,  Residual: 1.11876e-06 
415 TAO,  Function value: 0.0207346,  Residual: 1.26028e-06 
416 TAO,  Function value: 0.0207346,  Residual: 1.13366e-06 
417 TAO,  Function value: 0.0207346,  Residual: 1.11137e-06 
418 TAO,  Function value: 0.0207346,  Residual: 1.13655e-06 
419 TAO,  Function value: 0.0207346,  Residual: 1.18816e-06 
420 TAO,  Function value: 0.0207346,  Residual: 1.06079e-06 
421 TAO,  Function value: 0.0207346,  Residual: 1.03976e-06 
422 TAO,  Function value: 0.0207345,  Residual: 1.03416e-06 
