  Iteration information for myTAO_ solve.
  0 TAO,  Function value: 0.0292862,  Residual: 0.00069096 
221 TAO,  Function value: 0.0207678,  Residual: 1.00482e-05 
222 TAO,  Function value: 0.0207674,  Residual: 9.90736e-06 
223 TAO,  Function value: 0.020767,  Residual: 9.51375e-06 
224 TAO,  Function value: 0.0207667,  Residual: 9.37133e-06 
225 TAO,  Function value: 0.020766,  Residual: 8.90371e-06 
226 TAO,  Function value: 0.0207651,  Residual: 8.72547e-06 
227 TAO,  Function value: 0.0207648,  Residual: 8.88717e-06 
228 TAO,  Function value: 0.0207643,  Residual: 7.9678e-06 
229 TAO,  Function value: 0.0207639,  Residual: 7.51277e-06 
230 TAO,  Function value: 0.0207636,  Residual: 7.22774e-06 
231 TAO,  Function value: 0.0207632,  Residual: 7.18015e-06 
232 TAO,  Function value: 0.0207629,  Residual: 7.19565e-06 
233 TAO,  Function value: 0.0207627,  Residual: 6.64437e-06 
234 TAO,  Function value: 0.0207625,  Residual: 6.50548e-06 
235 TAO,  Function value: 0.0207623,  Residual: 6.4564e-06 
236 TAO,  Function value: 0.0207621,  Residual: 6.58166e-06 
237 TAO,  Function value: 0.0207619,  Residual: 6.25526e-06 
238 TAO,  Function value: 0.0207617,  Residual: 6.09926e-06 
239 TAO,  Function value: 0.0207614,  Residual: 5.90776e-06 
240 TAO,  Function value: 0.0207611,  Residual: 5.99745e-06 
241 TAO,  Function value: 0.0207608,  Residual: 5.18007e-06 
242 TAO,  Function value: 0.0207606,  Residual: 4.84176e-06 
243 TAO,  Function value: 0.0207604,  Residual: 4.68099e-06 
244 TAO,  Function value: 0.0207603,  Residual: 4.80351e-06 
245 TAO,  Function value: 0.0207601,  Residual: 4.53333e-06 
246 TAO,  Function value: 0.02076,  Residual: 4.41072e-06 
247 TAO,  Function value: 0.0207598,  Residual: 4.50696e-06 
248 TAO,  Function value: 0.0207597,  Residual: 4.91018e-06 
249 TAO,  Function value: 0.0207596,  Residual: 4.72447e-06 
250 TAO,  Function value: 0.0207595,  Residual: 4.55781e-06 
251 TAO,  Function value: 0.0207593,  Residual: 4.49067e-06 
252 TAO,  Function value: 0.0207592,  Residual: 4.37426e-06 
253 TAO,  Function value: 0.020759,  Residual: 4.07654e-06 
254 TAO,  Function value: 0.0207588,  Residual: 3.79853e-06 
255 TAO,  Function value: 0.0207587,  Residual: 3.85735e-06 
256 TAO,  Function value: 0.0207586,  Residual: 3.70867e-06 
257 TAO,  Function value: 0.0207585,  Residual: 3.5885e-06 
258 TAO,  Function value: 0.0207584,  Residual: 3.2895e-06 
259 TAO,  Function value: 0.0207584,  Residual: 3.11082e-06 
260 TAO,  Function value: 0.0207583,  Residual: 2.94291e-06 
261 TAO,  Function value: 0.0207583,  Residual: 2.77397e-06 
262 TAO,  Function value: 0.0207582,  Residual: 2.7599e-06 
263 TAO,  Function value: 0.0207581,  Residual: 2.5628e-06 
264 TAO,  Function value: 0.0207581,  Residual: 2.42556e-06 
265 TAO,  Function value: 0.020758,  Residual: 2.39719e-06 
266 TAO,  Function value: 0.020758,  Residual: 2.27894e-06 
267 TAO,  Function value: 0.020758,  Residual: 2.23916e-06 
268 TAO,  Function value: 0.0207579,  Residual: 2.31778e-06 
269 TAO,  Function value: 0.0207579,  Residual: 2.50869e-06 
270 TAO,  Function value: 0.0207578,  Residual: 2.29452e-06 
271 TAO,  Function value: 0.0207578,  Residual: 2.22791e-06 
272 TAO,  Function value: 0.0207578,  Residual: 2.26707e-06 
273 TAO,  Function value: 0.0207577,  Residual: 2.67543e-06 
274 TAO,  Function value: 0.0207577,  Residual: 2.38484e-06 
275 TAO,  Function value: 0.0207576,  Residual: 2.32429e-06 
276 TAO,  Function value: 0.0207576,  Residual: 2.30129e-06 
277 TAO,  Function value: 0.0207575,  Residual: 2.52142e-06 
278 TAO,  Function value: 0.0207575,  Residual: 2.23686e-06 
279 TAO,  Function value: 0.0207575,  Residual: 2.1393e-06 
280 TAO,  Function value: 0.0207574,  Residual: 2.09747e-06 
281 TAO,  Function value: 0.0207574,  Residual: 2.23174e-06 
282 TAO,  Function value: 0.0207573,  Residual: 2.07725e-06 
283 TAO,  Function value: 0.0207573,  Residual: 2.01288e-06 
284 TAO,  Function value: 0.0207573,  Residual: 2.00472e-06 
285 TAO,  Function value: 0.0207573,  Residual: 2.28001e-06 
286 TAO,  Function value: 0.0207572,  Residual: 2.06588e-06 
287 TAO,  Function value: 0.0207572,  Residual: 2.03472e-06 
288 TAO,  Function value: 0.0207572,  Residual: 2.08692e-06 
289 TAO,  Function value: 0.0207571,  Residual: 2.3868e-06 
290 TAO,  Function value: 0.0207571,  Residual: 2.50705e-06 
291 TAO,  Function value: 0.020757,  Residual: 2.46494e-06 
292 TAO,  Function value: 0.0207569,  Residual: 2.446e-06 
293 TAO,  Function value: 0.0207569,  Residual: 2.36608e-06 
294 TAO,  Function value: 0.0207568,  Residual: 1.77863e-06 
295 TAO,  Function value: 0.0207567,  Residual: 1.38628e-06 
296 TAO,  Function value: 0.0207567,  Residual: 1.35502e-06 
297 TAO,  Function value: 0.0207566,  Residual: 1.26586e-06 
298 TAO,  Function value: 0.0207566,  Residual: 1.2279e-06 
299 TAO,  Function value: 0.0207566,  Residual: 1.24259e-06 
300 TAO,  Function value: 0.0207566,  Residual: 1.22737e-06 
301 TAO,  Function value: 0.0207566,  Residual: 1.21493e-06 
302 TAO,  Function value: 0.0207566,  Residual: 1.23503e-06 
303 TAO,  Function value: 0.0207566,  Residual: 1.27429e-06 
304 TAO,  Function value: 0.0207566,  Residual: 1.46867e-06 
305 TAO,  Function value: 0.0207566,  Residual: 1.7702e-06 
306 TAO,  Function value: 0.0207565,  Residual: 2.43833e-06 
307 TAO,  Function value: 0.0207565,  Residual: 2.63383e-06 
308 TAO,  Function value: 0.0207565,  Residual: 2.70401e-06 
309 TAO,  Function value: 0.0207565,  Residual: 2.59122e-06 
310 TAO,  Function value: 0.0207565,  Residual: 2.55627e-06 
311 TAO,  Function value: 0.0207564,  Residual: 2.55371e-06 
312 TAO,  Function value: 0.0207564,  Residual: 2.49822e-06 
313 TAO,  Function value: 0.0207564,  Residual: 2.66351e-06 
314 TAO,  Function value: 0.0207563,  Residual: 2.18787e-06 
315 TAO,  Function value: 0.0207562,  Residual: 1.9611e-06 
316 TAO,  Function value: 0.0207562,  Residual: 1.76513e-06 
317 TAO,  Function value: 0.0207562,  Residual: 2.21519e-06 
318 TAO,  Function value: 0.0207561,  Residual: 1.57531e-06 
319 TAO,  Function value: 0.0207561,  Residual: 1.54359e-06 
320 TAO,  Function value: 0.020756,  Residual: 1.95819e-06 
321 TAO,  Function value: 0.020756,  Residual: 2.15412e-06 
322 TAO,  Function value: 0.0207558,  Residual: 3.27098e-06 
323 TAO,  Function value: 0.0207558,  Residual: 3.60794e-06 
324 TAO,  Function value: 0.0207556,  Residual: 2.84111e-06 
325 TAO,  Function value: 0.0207555,  Residual: 2.47573e-06 
326 TAO,  Function value: 0.0207555,  Residual: 3.12914e-06 
327 TAO,  Function value: 0.0207554,  Residual: 2.85061e-06 
328 TAO,  Function value: 0.0207554,  Residual: 2.63862e-06 
329 TAO,  Function value: 0.0207553,  Residual: 2.51079e-06 
330 TAO,  Function value: 0.0207553,  Residual: 2.32717e-06 
331 TAO,  Function value: 0.0207552,  Residual: 2.14762e-06 
332 TAO,  Function value: 0.0207552,  Residual: 2.00609e-06 
333 TAO,  Function value: 0.0207552,  Residual: 1.69097e-06 
334 TAO,  Function value: 0.0207552,  Residual: 1.70202e-06 
335 TAO,  Function value: 0.0207551,  Residual: 1.51076e-06 
336 TAO,  Function value: 0.0207551,  Residual: 1.46928e-06 
337 TAO,  Function value: 0.0207551,  Residual: 1.43018e-06 
338 TAO,  Function value: 0.0207551,  Residual: 7.82442e-07 
339 TAO,  Function value: 0.0207551,  Residual: 8.22039e-07 
340 TAO,  Function value: 0.0207551,  Residual: 1.41622e-06 
341 TAO,  Function value: 0.0207551,  Residual: 6.65246e-07 
342 TAO,  Function value: 0.0207551,  Residual: 1.38489e-06 
343 TAO,  Function value: 0.0207551,  Residual: 6.28548e-07 
344 TAO,  Function value: 0.0207551,  Residual: 5.81904e-07 
345 TAO,  Function value: 0.0207551,  Residual: 5.1002e-07 
346 TAO,  Function value: 0.0207551,  Residual: 4.4644e-07 
347 TAO,  Function value: 0.0207551,  Residual: 4.69966e-07 
348 TAO,  Function value: 0.0207551,  Residual: 4.18336e-07 
349 TAO,  Function value: 0.0207551,  Residual: 4.15633e-07 
350 TAO,  Function value: 0.0207551,  Residual: 4.19112e-07 
351 TAO,  Function value: 0.0207551,  Residual: 4.43568e-07 
352 TAO,  Function value: 0.0207551,  Residual: 4.28977e-07 
353 TAO,  Function value: 0.0207551,  Residual: 4.15313e-07 
354 TAO,  Function value: 0.0207551,  Residual: 4.40976e-07 
355 TAO,  Function value: 0.020755,  Residual: 4.68213e-07 
356 TAO,  Function value: 0.020755,  Residual: 4.28648e-07 
357 TAO,  Function value: 0.020755,  Residual: 4.15905e-07 
358 TAO,  Function value: 0.020755,  Residual: 4.31756e-07 
359 TAO,  Function value: 0.020755,  Residual: 5.07925e-07 
360 TAO,  Function value: 0.020755,  Residual: 5.13015e-07 
361 TAO,  Function value: 0.020755,  Residual: 5.1722e-07 
362 TAO,  Function value: 0.020755,  Residual: 5.38002e-07 
363 TAO,  Function value: 0.020755,  Residual: 4.62712e-07 
364 TAO,  Function value: 0.020755,  Residual: 4.0142e-07 
365 TAO,  Function value: 0.020755,  Residual: 3.45569e-07 
366 TAO,  Function value: 0.020755,  Residual: 3.81835e-07 
367 TAO,  Function value: 0.020755,  Residual: 2.77799e-07 
368 TAO,  Function value: 0.020755,  Residual: 2.49655e-07 
369 TAO,  Function value: 0.020755,  Residual: 2.33308e-07 
370 TAO,  Function value: 0.020755,  Residual: 2.31317e-07 
371 TAO,  Function value: 0.020755,  Residual: 2.66472e-07 
372 TAO,  Function value: 0.020755,  Residual: 2.52305e-07 
373 TAO,  Function value: 0.020755,  Residual: 2.56098e-07 
374 TAO,  Function value: 0.020755,  Residual: 2.78933e-07 
375 TAO,  Function value: 0.020755,  Residual: 3.66674e-07 
376 TAO,  Function value: 0.020755,  Residual: 4.10168e-07 
377 TAO,  Function value: 0.020755,  Residual: 7.2234e-07 
378 TAO,  Function value: 0.020755,  Residual: 1.12749e-06 
379 TAO,  Function value: 0.020755,  Residual: 1.27684e-06 
380 TAO,  Function value: 0.020755,  Residual: 1.47898e-06 
381 TAO,  Function value: 0.0207549,  Residual: 1.08265e-06 
382 TAO,  Function value: 0.0207549,  Residual: 0.000292249 
383 TAO,  Function value: 0.0207549,  Residual: 1.39288e-06 
384 TAO,  Function value: 0.0207549,  Residual: 1.15736e-06 
385 TAO,  Function value: 0.0207547,  Residual: 1.24294e-06 
386 TAO,  Function value: 0.0207547,  Residual: 6.28657e-06 
387 TAO,  Function value: 0.0207547,  Residual: 8.7248e-06 
388 TAO,  Function value: 0.0207546,  Residual: 1.39089e-05 
389 TAO,  Function value: 0.0207545,  Residual: 8.97699e-06 
390 TAO,  Function value: 0.0207543,  Residual: 6.16306e-06 
391 TAO,  Function value: 0.020754,  Residual: 6.15641e-06 
392 TAO,  Function value: 0.0207537,  Residual: 6.66725e-06 
393 TAO,  Function value: 0.0207535,  Residual: 7.28772e-06 
394 TAO,  Function value: 0.0207531,  Residual: 9.8681e-06 
395 TAO,  Function value: 0.0207527,  Residual: 8.83757e-06 
396 TAO,  Function value: 0.0207524,  Residual: 6.78705e-06 
397 TAO,  Function value: 0.0207521,  Residual: 4.61514e-06 
398 TAO,  Function value: 0.020752,  Residual: 3.69944e-06 
399 TAO,  Function value: 0.0207517,  Residual: 2.99685e-06 
400 TAO,  Function value: 0.0207515,  Residual: 3.34768e-06 
401 TAO,  Function value: 0.0207512,  Residual: 2.86972e-06 
402 TAO,  Function value: 0.020751,  Residual: 3.07171e-06 
403 TAO,  Function value: 0.0207508,  Residual: 2.73438e-06 
404 TAO,  Function value: 0.0207506,  Residual: 2.02755e-06 
405 TAO,  Function value: 0.0207503,  Residual: 1.85042e-06 
406 TAO,  Function value: 0.0207503,  Residual: 1.94905e-06 
407 TAO,  Function value: 0.0207502,  Residual: 1.10652e-06 
408 TAO,  Function value: 0.0207501,  Residual: 7.26554e-07 
409 TAO,  Function value: 0.0207501,  Residual: 6.44619e-07 
410 TAO,  Function value: 0.0207501,  Residual: 8.82599e-07 
411 TAO,  Function value: 0.0207501,  Residual: 8.43545e-07 
412 TAO,  Function value: 0.02075,  Residual: 1.02297e-06 
413 TAO,  Function value: 0.0207499,  Residual: 1.66902e-06 
414 TAO,  Function value: 0.0207498,  Residual: 4.82147e-06 
415 TAO,  Function value: 0.0207498,  Residual: 4.75559e-06 
416 TAO,  Function value: 0.0207494,  Residual: 3.16083e-06 
417 TAO,  Function value: 0.0207493,  Residual: 5.00194e-06 
418 TAO,  Function value: 0.0207492,  Residual: 5.38746e-06 
419 TAO,  Function value: 0.0207491,  Residual: 5.56586e-06 
420 TAO,  Function value: 0.020749,  Residual: 5.60242e-06 
421 TAO,  Function value: 0.0207487,  Residual: 5.91352e-06 
422 TAO,  Function value: 0.0207484,  Residual: 6.37065e-06 
423 TAO,  Function value: 0.0207483,  Residual: 4.39735e-06 
