  Iteration information for myTAO_ solve.
  0 TAO,  Function value: 0.0295431,  Residual: 0.000739065 
 54 TAO,  Function value: 0.0207161,  Residual: 8.49959e-06 
 55 TAO,  Function value: 0.0207154,  Residual: 1.15904e-05 
 56 TAO,  Function value: 0.0207134,  Residual: 1.02995e-05 
 57 TAO,  Function value: 0.0207111,  Residual: 8.89702e-06 
 58 TAO,  Function value: 0.0207095,  Residual: 8.79188e-06 
 59 TAO,  Function value: 0.0207092,  Residual: 8.60272e-06 
 60 TAO,  Function value: 0.0207078,  Residual: 7.3285e-06 
 61 TAO,  Function value: 0.0207038,  Residual: 4.56288e-06 
 62 TAO,  Function value: 0.0207014,  Residual: 3.8624e-06 
 63 TAO,  Function value: 0.0207004,  Residual: 4.9188e-06 
 64 TAO,  Function value: 0.020699,  Residual: 3.22965e-06 
 65 TAO,  Function value: 0.0206976,  Residual: 4.06291e-06 
 66 TAO,  Function value: 0.0206964,  Residual: 4.21112e-06 
 67 TAO,  Function value: 0.0206951,  Residual: 4.39418e-06 
 68 TAO,  Function value: 0.0206944,  Residual: 4.37081e-06 
 69 TAO,  Function value: 0.0206937,  Residual: 4.30179e-06 
 70 TAO,  Function value: 0.0206936,  Residual: 4.86019e-06 
 71 TAO,  Function value: 0.0206934,  Residual: 4.72948e-06 
 72 TAO,  Function value: 0.0206931,  Residual: 4.88904e-06 
 73 TAO,  Function value: 0.0206926,  Residual: 4.18325e-06 
 74 TAO,  Function value: 0.0206917,  Residual: 3.60968e-06 
 75 TAO,  Function value: 0.0206911,  Residual: 2.58392e-06 
 76 TAO,  Function value: 0.0206905,  Residual: 2.01094e-06 
 77 TAO,  Function value: 0.0206902,  Residual: 1.93006e-06 
 78 TAO,  Function value: 0.0206899,  Residual: 1.52411e-06 
 79 TAO,  Function value: 0.0206897,  Residual: 1.6734e-06 
 80 TAO,  Function value: 0.0206895,  Residual: 1.5443e-06 
 81 TAO,  Function value: 0.0206892,  Residual: 2.25279e-06 
 82 TAO,  Function value: 0.020689,  Residual: 2.83295e-06 
 83 TAO,  Function value: 0.0206887,  Residual: 2.74363e-06 
 84 TAO,  Function value: 0.0206887,  Residual: 3.26793e-06 
 85 TAO,  Function value: 0.0206886,  Residual: 3.27371e-06 
 86 TAO,  Function value: 0.0206885,  Residual: 3.38939e-06 
 87 TAO,  Function value: 0.0206881,  Residual: 2.84813e-06 
 88 TAO,  Function value: 0.0206877,  Residual: 3.52301e-06 
 89 TAO,  Function value: 0.0206877,  Residual: 3.35573e-06 
 90 TAO,  Function value: 0.0206873,  Residual: 2.45226e-06 
 91 TAO,  Function value: 0.020687,  Residual: 2.63109e-06 
 92 TAO,  Function value: 0.0206867,  Residual: 2.32458e-06 
 93 TAO,  Function value: 0.0206865,  Residual: 2.35898e-06 
 94 TAO,  Function value: 0.0206861,  Residual: 2.7564e-06 
 95 TAO,  Function value: 0.0206859,  Residual: 4.48973e-06 
 96 TAO,  Function value: 0.0206859,  Residual: 4.51468e-06 
 97 TAO,  Function value: 0.0206859,  Residual: 4.7559e-06 
 98 TAO,  Function value: 0.0206858,  Residual: 4.84878e-06 
 99 TAO,  Function value: 0.020685,  Residual: 5.35478e-06 
100 TAO,  Function value: 0.0206845,  Residual: 5.8474e-06 
101 TAO,  Function value: 0.0206827,  Residual: 5.60194e-06 
102 TAO,  Function value: 0.0206823,  Residual: 6.01336e-06 
103 TAO,  Function value: 0.0206821,  Residual: 6.18674e-06 
104 TAO,  Function value: 0.0206821,  Residual: 6.2247e-06 
105 TAO,  Function value: 0.0206817,  Residual: 5.8972e-06 
106 TAO,  Function value: 0.0206802,  Residual: 4.48174e-06 
107 TAO,  Function value: 0.0206785,  Residual: 3.79469e-06 
108 TAO,  Function value: 0.0206768,  Residual: 4.24068e-06 
109 TAO,  Function value: 0.0206758,  Residual: 5.76594e-06 
110 TAO,  Function value: 0.020675,  Residual: 7.36732e-06 
111 TAO,  Function value: 0.0206743,  Residual: 8.39365e-06 
112 TAO,  Function value: 0.0206732,  Residual: 1.06228e-05 
113 TAO,  Function value: 0.0206715,  Residual: 1.29015e-05 
114 TAO,  Function value: 0.0206703,  Residual: 1.39309e-05 
115 TAO,  Function value: 0.0206673,  Residual: 1.22675e-05 
116 TAO,  Function value: 0.0206669,  Residual: 1.14537e-05 
117 TAO,  Function value: 0.0206656,  Residual: 1.06913e-05 
118 TAO,  Function value: 0.0206626,  Residual: 8.27377e-06 
119 TAO,  Function value: 0.0206597,  Residual: 7.08918e-06 
120 TAO,  Function value: 0.0206562,  Residual: 4.02349e-06 
121 TAO,  Function value: 0.0206549,  Residual: 3.16333e-06 
122 TAO,  Function value: 0.0206541,  Residual: 2.55072e-06 
123 TAO,  Function value: 0.0206534,  Residual: 2.47192e-06 
124 TAO,  Function value: 0.0206528,  Residual: 2.85807e-06 
125 TAO,  Function value: 0.0206522,  Residual: 2.77729e-06 
126 TAO,  Function value: 0.0206517,  Residual: 2.269e-06 
127 TAO,  Function value: 0.0206513,  Residual: 2.08845e-06 
128 TAO,  Function value: 0.0206513,  Residual: 3.22716e-06 
129 TAO,  Function value: 0.0206512,  Residual: 3.46946e-06 
130 TAO,  Function value: 0.0206507,  Residual: 2.25168e-06 
131 TAO,  Function value: 0.0206504,  Residual: 2.18704e-06 
132 TAO,  Function value: 0.0206501,  Residual: 2.27961e-06 
133 TAO,  Function value: 0.0206499,  Residual: 2.28522e-06 
134 TAO,  Function value: 0.0206496,  Residual: 1.85185e-06 
135 TAO,  Function value: 0.0206494,  Residual: 1.59055e-06 
136 TAO,  Function value: 0.0206493,  Residual: 1.70571e-06 
137 TAO,  Function value: 0.0206492,  Residual: 1.44707e-06 
138 TAO,  Function value: 0.0206491,  Residual: 1.08532e-06 
139 TAO,  Function value: 0.0206491,  Residual: 9.43307e-07 
140 TAO,  Function value: 0.020649,  Residual: 9.01148e-07 
141 TAO,  Function value: 0.0206489,  Residual: 8.61924e-07 
142 TAO,  Function value: 0.0206489,  Residual: 4.3563e-07 
143 TAO,  Function value: 0.0206489,  Residual: 3.76916e-07 
144 TAO,  Function value: 0.0206489,  Residual: 4.01532e-07 
145 TAO,  Function value: 0.0206488,  Residual: 3.72946e-07 
146 TAO,  Function value: 0.0206488,  Residual: 1.83978e-07 
147 TAO,  Function value: 0.0206488,  Residual: 1.3168e-07 
148 TAO,  Function value: 0.0206488,  Residual: 1.37155e-07 
149 TAO,  Function value: 0.0206488,  Residual: 1.7226e-07 
150 TAO,  Function value: 0.0206488,  Residual: 3.23e-07 
151 TAO,  Function value: 0.0206488,  Residual: 2.20351e-07 
152 TAO,  Function value: 0.0206488,  Residual: 2.04973e-07 
153 TAO,  Function value: 0.0206488,  Residual: 1.95667e-07 
154 TAO,  Function value: 0.0206488,  Residual: 4.00288e-07 
155 TAO,  Function value: 0.0206488,  Residual: 5.46138e-07 
156 TAO,  Function value: 0.0206488,  Residual: 3.94024e-07 
157 TAO,  Function value: 0.0206488,  Residual: 5.66739e-07 
158 TAO,  Function value: 0.0206487,  Residual: 3.51099e-07 
159 TAO,  Function value: 0.0206487,  Residual: 3.4178e-07 
160 TAO,  Function value: 0.0206487,  Residual: 2.91488e-07 
161 TAO,  Function value: 0.0206487,  Residual: 4.31778e-07 
162 TAO,  Function value: 0.0206487,  Residual: 3.45943e-07 
163 TAO,  Function value: 0.0206487,  Residual: 3.26226e-07 
164 TAO,  Function value: 0.0206487,  Residual: 2.37316e-07 
165 TAO,  Function value: 0.0206487,  Residual: 2.7548e-07 
166 TAO,  Function value: 0.0206487,  Residual: 2.58486e-07 
167 TAO,  Function value: 0.0206487,  Residual: 1.72574e-07 
168 TAO,  Function value: 0.0206487,  Residual: 2.06535e-07 
169 TAO,  Function value: 0.0206487,  Residual: 6.27076e-07 
170 TAO,  Function value: 0.0206487,  Residual: 6.83569e-07 
171 TAO,  Function value: 0.0206487,  Residual: 5.83146e-07 
172 TAO,  Function value: 0.0206487,  Residual: 5.06215e-07 
173 TAO,  Function value: 0.0206486,  Residual: 4.24633e-07 
174 TAO,  Function value: 0.0206486,  Residual: 4.08212e-07 
175 TAO,  Function value: 0.0206486,  Residual: 1.97308e-07 
176 TAO,  Function value: 0.0206486,  Residual: 1.38258e-07 
177 TAO,  Function value: 0.0206486,  Residual: 2.15269e-07 
178 TAO,  Function value: 0.0206486,  Residual: 1.02754e-07 
179 TAO,  Function value: 0.0206486,  Residual: 5.84153e-08 
180 TAO,  Function value: 0.0206486,  Residual: 5.61087e-08 
181 TAO,  Function value: 0.0206486,  Residual: 8.20597e-08 
182 TAO,  Function value: 0.0206486,  Residual: 1.36011e-07 
183 TAO,  Function value: 0.0206486,  Residual: 6.74572e-08 
184 TAO,  Function value: 0.0206486,  Residual: 1.35207e-07 
185 TAO,  Function value: 0.0206486,  Residual: 2.89678e-07 
186 TAO,  Function value: 0.0206486,  Residual: 3.76546e-07 
187 TAO,  Function value: 0.0206486,  Residual: 4.91058e-07 
188 TAO,  Function value: 0.0206486,  Residual: 5.35521e-07 
189 TAO,  Function value: 0.0206486,  Residual: 5.99297e-07 
190 TAO,  Function value: 0.0206486,  Residual: 4.63917e-07 
191 TAO,  Function value: 0.0206486,  Residual: 0.000233615 
192 TAO,  Function value: 0.0206486,  Residual: 5.60183e-07 
193 TAO,  Function value: 0.0206486,  Residual: 4.82672e-07 
194 TAO,  Function value: 0.0206486,  Residual: 5.63698e-07 
195 TAO,  Function value: 0.0206486,  Residual: 2.67747e-07 
196 TAO,  Function value: 0.0206486,  Residual: 5.47549e-07 
197 TAO,  Function value: 0.0206486,  Residual: 3.3274e-07 
198 TAO,  Function value: 0.0206486,  Residual: 0.000233627 
199 TAO,  Function value: 0.0206486,  Residual: 0.000233631 
200 TAO,  Function value: 0.0206486,  Residual: 2.1322e-07 
201 TAO,  Function value: 0.0206486,  Residual: 8.17916e-07 
202 TAO,  Function value: 0.0206486,  Residual: 0.000219865 
203 TAO,  Function value: 0.0206486,  Residual: 8.49997e-05 
204 TAO,  Function value: 0.0206486,  Residual: 4.79754e-07 
205 TAO,  Function value: 0.0206486,  Residual: 0.0002177 
206 TAO,  Function value: 0.0206486,  Residual: 0.000217686 
207 TAO,  Function value: 0.0206486,  Residual: 4.65788e-07 
208 TAO,  Function value: 0.0206486,  Residual: 8.64636e-05 
209 TAO,  Function value: 0.0206486,  Residual: 0.000217051 
210 TAO,  Function value: 0.0206486,  Residual: 0.000217051 
211 TAO,  Function value: 0.0206486,  Residual: 2.33423e-07 
212 TAO,  Function value: 0.0206486,  Residual: 8.64628e-05 
213 TAO,  Function value: 0.0206486,  Residual: 0.000231228 
214 TAO,  Function value: 0.0206486,  Residual: 0.000206483 
215 TAO,  Function value: 0.0206486,  Residual: 0.00013269 
216 TAO,  Function value: 0.0206486,  Residual: 7.95977e-05 
217 TAO,  Function value: 0.0206486,  Residual: 8.20419e-05 
218 TAO,  Function value: 0.0206486,  Residual: 3.01252e-07 
219 TAO,  Function value: 0.0206486,  Residual: 0.000218771 
220 TAO,  Function value: 0.0206486,  Residual: 0.000218798 
221 TAO,  Function value: 0.0206486,  Residual: 2.84465e-07 
222 TAO,  Function value: 0.0206486,  Residual: 8.20057e-05 
223 TAO,  Function value: 0.0206486,  Residual: 0.000218587 
224 TAO,  Function value: 0.0206486,  Residual: 0.000228572 
225 TAO,  Function value: 0.0206486,  Residual: 5.0893e-05 
226 TAO,  Function value: 0.0206486,  Residual: 4.96648e-05 
227 TAO,  Function value: 0.0206486,  Residual: 1.11142e-05 
228 TAO,  Function value: 0.0206485,  Residual: 4.18725e-06 
229 TAO,  Function value: 0.0206485,  Residual: 1.91208e-07 
230 TAO,  Function value: 0.0206485,  Residual: 0.0002336 
231 TAO,  Function value: 0.0206485,  Residual: 0.000233637 
232 TAO,  Function value: 0.0206485,  Residual: 0.0002336 
233 TAO,  Function value: 0.0206485,  Residual: 0.0002336 
234 TAO,  Function value: 0.0206485,  Residual: 0.00023352 
235 TAO,  Function value: 0.0206485,  Residual: 6.09018e-06 
236 TAO,  Function value: 0.0206485,  Residual: 4.05417e-05 
237 TAO,  Function value: 0.0206485,  Residual: 0.000230559 
238 TAO,  Function value: 0.0206485,  Residual: 0.00023326 
239 TAO,  Function value: 0.0206485,  Residual: 0.00023131 
240 TAO,  Function value: 0.0206485,  Residual: 0.000231797 
241 TAO,  Function value: 0.0206485,  Residual: 2.12558e-05 
242 TAO,  Function value: 0.0206485,  Residual: 4.58178e-05 
243 TAO,  Function value: 0.0206485,  Residual: 2.86432e-06 
244 TAO,  Function value: 0.0206485,  Residual: 0.000230523 
245 TAO,  Function value: 0.0206485,  Residual: 0.00023037 
246 TAO,  Function value: 0.0206485,  Residual: 0.00022998 
247 TAO,  Function value: 0.0206485,  Residual: 0.000229978 
248 TAO,  Function value: 0.0206484,  Residual: 1.12845e-05 
249 TAO,  Function value: 0.0206484,  Residual: 1.30749e-06 
250 TAO,  Function value: 0.0206484,  Residual: 0.000233378 
251 TAO,  Function value: 0.0206484,  Residual: 1.1219e-05 
252 TAO,  Function value: 0.0206484,  Residual: 0.000233656 
253 TAO,  Function value: 0.0206484,  Residual: 0.000233662 
254 TAO,  Function value: 0.0206484,  Residual: 5.17284e-06 
255 TAO,  Function value: 0.0206484,  Residual: 6.82194e-05 
256 TAO,  Function value: 0.0206484,  Residual: 6.61306e-07 
257 TAO,  Function value: 0.0206484,  Residual: 3.6576e-05 
258 TAO,  Function value: 0.0206484,  Residual: 2.24167e-05 
259 TAO,  Function value: 0.0206484,  Residual: 3.92531e-07 
260 TAO,  Function value: 0.0206484,  Residual: 0.000232587 
261 TAO,  Function value: 0.0206484,  Residual: 0.000232587 
262 TAO,  Function value: 0.0206484,  Residual: 0.000232598 
263 TAO,  Function value: 0.0206484,  Residual: 0.000232597 
264 TAO,  Function value: 0.0206484,  Residual: 4.29096e-07 
265 TAO,  Function value: 0.0206484,  Residual: 2.24253e-05 
266 TAO,  Function value: 0.0206484,  Residual: 0.000106287 
267 TAO,  Function value: 0.0206484,  Residual: 3.69873e-07 
268 TAO,  Function value: 0.0206484,  Residual: 0.000208428 
269 TAO,  Function value: 0.0206484,  Residual: 0.000233454 
270 TAO,  Function value: 0.0206484,  Residual: 0.000233245 
271 TAO,  Function value: 0.0206484,  Residual: 0.000232585 
272 TAO,  Function value: 0.0206484,  Residual: 0.000232965 
273 TAO,  Function value: 0.0206484,  Residual: 2.81473e-05 
274 TAO,  Function value: 0.0206484,  Residual: 3.53743e-05 
275 TAO,  Function value: 0.0206484,  Residual: 2.00087e-07 
276 TAO,  Function value: 0.0206484,  Residual: 1.5458e-05 
277 TAO,  Function value: 0.0206484,  Residual: 2.72391e-07 
278 TAO,  Function value: 0.0206484,  Residual: 0.000233169 
279 TAO,  Function value: 0.0206484,  Residual: 0.000233169 
280 TAO,  Function value: 0.0206484,  Residual: 2.49097e-07 
281 TAO,  Function value: 0.0206484,  Residual: 1.54542e-05 
282 TAO,  Function value: 0.0206484,  Residual: 0.000208069 
283 TAO,  Function value: 0.0206484,  Residual: 0.000208633 
284 TAO,  Function value: 0.0206484,  Residual: 4.89236e-07 
285 TAO,  Function value: 0.0206484,  Residual: 0.000106383 
286 TAO,  Function value: 0.0206484,  Residual: 0.000232924 
287 TAO,  Function value: 0.0206484,  Residual: 0.000106374 
288 TAO,  Function value: 0.0206484,  Residual: 0.000105824 
289 TAO,  Function value: 0.0206484,  Residual: 1.77686e-07 
290 TAO,  Function value: 0.0206484,  Residual: 0.000208352 
291 TAO,  Function value: 0.0206484,  Residual: 0.000208178 
292 TAO,  Function value: 0.0206484,  Residual: 1.65858e-07 
293 TAO,  Function value: 0.0206484,  Residual: 0.000106169 
294 TAO,  Function value: 0.0206484,  Residual: 0.000233484 
295 TAO,  Function value: 0.0206484,  Residual: 0.00010706 
296 TAO,  Function value: 0.0206484,  Residual: 3.15619e-07 
297 TAO,  Function value: 0.0206484,  Residual: 0.000207738 
298 TAO,  Function value: 0.0206484,  Residual: 0.000207567 
299 TAO,  Function value: 0.0206484,  Residual: 2.88554e-07 
300 TAO,  Function value: 0.0206484,  Residual: 0.000107435 
301 TAO,  Function value: 0.0206484,  Residual: 0.000233599 
302 TAO,  Function value: 0.0206484,  Residual: 0.000107593 
303 TAO,  Function value: 0.0206484,  Residual: 1.21039e-07 
304 TAO,  Function value: 0.0206484,  Residual: 0.000207463 
305 TAO,  Function value: 0.0206484,  Residual: 0.000207624 
306 TAO,  Function value: 0.0206484,  Residual: 1.09478e-07 
307 TAO,  Function value: 0.0206484,  Residual: 0.000107259 
308 TAO,  Function value: 0.0206484,  Residual: 0.000105579 
309 TAO,  Function value: 0.0206484,  Residual: 1.26213e-07 
310 TAO,  Function value: 0.0206484,  Residual: 0.000208487 
311 TAO,  Function value: 0.0206484,  Residual: 0.000208341 
312 TAO,  Function value: 0.0206484,  Residual: 1.04156e-07 
313 TAO,  Function value: 0.0206484,  Residual: 0.000105862 
314 TAO,  Function value: 0.0206484,  Residual: 0.000233604 
315 TAO,  Function value: 0.0206484,  Residual: 0.000107072 
316 TAO,  Function value: 0.0206484,  Residual: 0.000107072 
317 TAO,  Function value: 0.0206484,  Residual: 1.5856e-07 
318 TAO,  Function value: 0.0206484,  Residual: 0.000207721 
319 TAO,  Function value: 0.0206484,  Residual: 0.00020757 
320 TAO,  Function value: 0.0206484,  Residual: 1.18716e-07 
321 TAO,  Function value: 0.0206484,  Residual: 0.000107378 
322 TAO,  Function value: 0.0206484,  Residual: 0.000107129 
323 TAO,  Function value: 0.0206484,  Residual: 8.97799e-08 
324 TAO,  Function value: 0.0206484,  Residual: 0.000207692 
325 TAO,  Function value: 0.0206484,  Residual: 0.000232127 
326 TAO,  Function value: 0.0206484,  Residual: 0.000209539 
327 TAO,  Function value: 0.0206484,  Residual: 0.000209566 
328 TAO,  Function value: 0.0206484,  Residual: 1.36072e-07 
329 TAO,  Function value: 0.0206484,  Residual: 0.000103426 
330 TAO,  Function value: 0.0206484,  Residual: 0.0001032 
331 TAO,  Function value: 0.0206484,  Residual: 8.48527e-08 
332 TAO,  Function value: 0.0206484,  Residual: 0.000209674 
333 TAO,  Function value: 0.0206484,  Residual: 0.000209684 
334 TAO,  Function value: 0.0206484,  Residual: 7.44563e-08 
335 TAO,  Function value: 0.0206484,  Residual: 0.000103181 
336 TAO,  Function value: 0.0206484,  Residual: 0.000233645 
337 TAO,  Function value: 0.0206484,  Residual: 0.000103952 
338 TAO,  Function value: 0.0206484,  Residual: 1.46458e-07 
339 TAO,  Function value: 0.0206484,  Residual: 0.000209301 
340 TAO,  Function value: 0.0206484,  Residual: 0.000209231 
341 TAO,  Function value: 0.0206484,  Residual: 1.32649e-07 
342 TAO,  Function value: 0.0206484,  Residual: 0.000104096 
343 TAO,  Function value: 0.0206484,  Residual: 0.000233677 
344 TAO,  Function value: 0.0206484,  Residual: 0.000104878 
345 TAO,  Function value: 0.0206484,  Residual: 5.8224e-08 
346 TAO,  Function value: 0.0206484,  Residual: 0.000208857 
347 TAO,  Function value: 0.0206484,  Residual: 0.000209199 
348 TAO,  Function value: 0.0206484,  Residual: 5.55401e-08 
349 TAO,  Function value: 0.0206484,  Residual: 0.000104158 
350 TAO,  Function value: 0.0206484,  Residual: 0.000104751 
351 TAO,  Function value: 0.0206484,  Residual: 0.000104162 
352 TAO,  Function value: 0.0206484,  Residual: 6.64617e-08 
353 TAO,  Function value: 0.0206484,  Residual: 0.000209196 
354 TAO,  Function value: 0.0206484,  Residual: 0.000209193 
355 TAO,  Function value: 0.0206484,  Residual: 6.35064e-08 
356 TAO,  Function value: 0.0206484,  Residual: 0.000104169 
357 TAO,  Function value: 0.0206484,  Residual: 0.000233694 
358 TAO,  Function value: 0.0206484,  Residual: 0.000233694 
359 TAO,  Function value: 0.0206484,  Residual: 4.15289e-05 
360 TAO,  Function value: 0.0206484,  Residual: 6.45632e-08 
361 TAO,  Function value: 0.0206484,  Residual: 0.000229974 
362 TAO,  Function value: 0.0206484,  Residual: 0.000229974 
363 TAO,  Function value: 0.0206484,  Residual: 6.13476e-08 
364 TAO,  Function value: 0.0206484,  Residual: 4.15329e-05 
365 TAO,  Function value: 0.0206484,  Residual: 0.000229974 
366 TAO,  Function value: 0.0206484,  Residual: 0.000233693 
367 TAO,  Function value: 0.0206484,  Residual: 3.20298e-05 
368 TAO,  Function value: 0.0206484,  Residual: 4.55963e-05 
369 TAO,  Function value: 0.0206484,  Residual: 0.00011012 
370 TAO,  Function value: 0.0206484,  Residual: 0.000110647 
371 TAO,  Function value: 0.0206484,  Residual: 0.000211405 
372 TAO,  Function value: 0.0206484,  Residual: 4.78846e-05 
373 TAO,  Function value: 0.0206484,  Residual: 5.16956e-05 
374 TAO,  Function value: 0.0206484,  Residual: 6.69397e-08 
375 TAO,  Function value: 0.0206484,  Residual: 0.000227904 
376 TAO,  Function value: 0.0206484,  Residual: 0.000233694 
377 TAO,  Function value: 0.0206484,  Residual: 0.000232353 
378 TAO,  Function value: 0.0206484,  Residual: 4.28401e-08 
Tao Object: (myTAO_) 8 MPI processes
  type: blmvm
  Gradient steps: 42
  TaoLineSearch Object: (myTAO_) 8 MPI processes
    type: more-thuente
    maximum function evaluations=30
    tolerances: ftol=0.0001, rtol=1e-10, gtol=0.9
    total number of function evaluations=0
    total number of gradient evaluations=0
    total number of function/gradient evaluations=1
    using variable bounds
    Termination reason: 1
  Active Set subset type: subvec
  convergence tolerances: gatol=5e-08,   steptol=0.,   gttol=5e-08
  Residual in Function/Gradient:=4.28401e-08
  Objective value=0.0206484
  total number of iterations=378,                          (max: 2000)
  total number of function/gradient evaluations=577,      (max: 4000)
  Solution converged:    ||g(X)|| <= gatol

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.008108; hmin = 0.008000; num_cells = 2268.000000; num_vertices = 1211.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01477490; compliance = 0.0054872440

perimeter_penalization = 0.0003862172
Norm of u_opt: 0.008857606289593782
Norm of alpha_opt: 0.2404653006904008

 vol_alpha = 0.0685905498

 vol_ratio_percentage = 22.86352
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.00131873313755 0.0041093242347248005
min/max u_opt_y: -0.0224965242033 0.0

Execution time (in seconds): 845.074991941452

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.008108; hmin = 0.008000; num_cells = 2463.000000; num_vertices = 1305.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01477490; compliance = 0.0054872440

perimeter_penalization = 0.0003862172
Norm of u_opt: 0.008857606289593782
Norm of alpha_opt: 0.2404653006904008

 vol_alpha = 0.0685905498

 vol_ratio_percentage = 22.86352
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.000294057212962 0.0041093242347248005
min/max u_opt_y: -0.0236421146634 0.0

Execution time (in seconds): 845.075001001358

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.008108; hmin = 0.008000; num_cells = 2475.000000; num_vertices = 1315.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01477490; compliance = 0.0054872440

perimeter_penalization = 0.0003862172
Norm of u_opt: 0.008857606289593782
Norm of alpha_opt: 0.2404653006904008

