  Iteration information for myTAO_ solve.
  0 TAO,  Function value: 0.0324362,  Residual: 0.000529344 
132 TAO,  Function value: 0.0220765,  Residual: 1.47047e-06 
133 TAO,  Function value: 0.0220764,  Residual: 1.368e-06 
134 TAO,  Function value: 0.0220764,  Residual: 1.8683e-06 
135 TAO,  Function value: 0.0220763,  Residual: 2.41366e-06 
136 TAO,  Function value: 0.0220763,  Residual: 1.35002e-06 
137 TAO,  Function value: 0.0220762,  Residual: 1.22545e-06 
138 TAO,  Function value: 0.0220762,  Residual: 1.34574e-06 
139 TAO,  Function value: 0.0220762,  Residual: 3.31311e-06 
140 TAO,  Function value: 0.0220761,  Residual: 1.37825e-06 
141 TAO,  Function value: 0.0220761,  Residual: 1.07078e-06 
142 TAO,  Function value: 0.022076,  Residual: 1.23305e-06 
143 TAO,  Function value: 0.022076,  Residual: 2.79207e-06 
144 TAO,  Function value: 0.022076,  Residual: 1.13824e-06 
145 TAO,  Function value: 0.022076,  Residual: 8.08406e-07 
146 TAO,  Function value: 0.0220759,  Residual: 9.03459e-07 
147 TAO,  Function value: 0.0220759,  Residual: 1.27371e-06 
148 TAO,  Function value: 0.0220759,  Residual: 1.40759e-06 
149 TAO,  Function value: 0.0220759,  Residual: 6.78919e-07 
150 TAO,  Function value: 0.0220759,  Residual: 7.41112e-07 
151 TAO,  Function value: 0.0220758,  Residual: 8.25403e-07 
152 TAO,  Function value: 0.0220758,  Residual: 1.51226e-06 
153 TAO,  Function value: 0.0220758,  Residual: 6.9426e-07 
154 TAO,  Function value: 0.0220758,  Residual: 6.51282e-07 
155 TAO,  Function value: 0.0220758,  Residual: 7.17685e-07 
156 TAO,  Function value: 0.0220758,  Residual: 1.94522e-06 
157 TAO,  Function value: 0.0220758,  Residual: 7.43466e-07 
158 TAO,  Function value: 0.0220758,  Residual: 5.44592e-07 
159 TAO,  Function value: 0.0220758,  Residual: 7.06707e-07 
160 TAO,  Function value: 0.0220757,  Residual: 8.64263e-07 
161 TAO,  Function value: 0.0220757,  Residual: 2.06625e-06 
162 TAO,  Function value: 0.0220757,  Residual: 7.33985e-07 
163 TAO,  Function value: 0.0220757,  Residual: 6.19216e-07 
164 TAO,  Function value: 0.0220757,  Residual: 8.21506e-07 
165 TAO,  Function value: 0.0220757,  Residual: 1.79581e-06 
166 TAO,  Function value: 0.0220756,  Residual: 1.14669e-06 
167 TAO,  Function value: 0.0220756,  Residual: 8.3948e-07 
168 TAO,  Function value: 0.0220756,  Residual: 1.06671e-06 
169 TAO,  Function value: 0.0220756,  Residual: 1.32898e-06 
170 TAO,  Function value: 0.0220755,  Residual: 1.28118e-06 
171 TAO,  Function value: 0.0220755,  Residual: 1.01725e-06 
172 TAO,  Function value: 0.0220755,  Residual: 1.12496e-06 
173 TAO,  Function value: 0.0220755,  Residual: 1.68932e-06 
174 TAO,  Function value: 0.0220755,  Residual: 9.40125e-07 
175 TAO,  Function value: 0.0220755,  Residual: 7.40366e-07 
176 TAO,  Function value: 0.0220754,  Residual: 9.54733e-07 
177 TAO,  Function value: 0.0220754,  Residual: 1.1954e-06 
178 TAO,  Function value: 0.0220754,  Residual: 1.47297e-06 
179 TAO,  Function value: 0.0220754,  Residual: 6.6551e-07 
180 TAO,  Function value: 0.0220754,  Residual: 6.77604e-07 
181 TAO,  Function value: 0.0220754,  Residual: 7.39815e-07 
182 TAO,  Function value: 0.0220753,  Residual: 1.53281e-06 
183 TAO,  Function value: 0.0220753,  Residual: 6.2303e-07 
184 TAO,  Function value: 0.0220753,  Residual: 5.40949e-07 
185 TAO,  Function value: 0.0220753,  Residual: 6.54587e-07 
186 TAO,  Function value: 0.0220753,  Residual: 1.39007e-06 
187 TAO,  Function value: 0.0220753,  Residual: 6.22927e-07 
188 TAO,  Function value: 0.0220753,  Residual: 5.32685e-07 
189 TAO,  Function value: 0.0220753,  Residual: 6.72178e-07 
190 TAO,  Function value: 0.0220753,  Residual: 9.39463e-07 
191 TAO,  Function value: 0.0220753,  Residual: 1.09211e-06 
192 TAO,  Function value: 0.0220752,  Residual: 5.43271e-07 
193 TAO,  Function value: 0.0220752,  Residual: 5.98996e-07 
194 TAO,  Function value: 0.0220752,  Residual: 6.91549e-07 
195 TAO,  Function value: 0.0220752,  Residual: 1.57782e-06 
196 TAO,  Function value: 0.0220752,  Residual: 6.07532e-07 
197 TAO,  Function value: 0.0220752,  Residual: 4.75684e-07 
198 TAO,  Function value: 0.0220752,  Residual: 5.51385e-07 
199 TAO,  Function value: 0.0220752,  Residual: 8.36543e-07 
200 TAO,  Function value: 0.0220752,  Residual: 8.596e-07 
201 TAO,  Function value: 0.0220752,  Residual: 4.82153e-07 
202 TAO,  Function value: 0.0220752,  Residual: 5.7359e-07 
203 TAO,  Function value: 0.0220752,  Residual: 6.56525e-07 
204 TAO,  Function value: 0.0220752,  Residual: 1.22556e-06 
205 TAO,  Function value: 0.0220751,  Residual: 3.87e-07 
206 TAO,  Function value: 0.0220751,  Residual: 3.04191e-07 
207 TAO,  Function value: 0.0220751,  Residual: 3.19954e-07 
208 TAO,  Function value: 0.0220751,  Residual: 7.18554e-07 
209 TAO,  Function value: 0.0220751,  Residual: 2.8837e-07 
210 TAO,  Function value: 0.0220751,  Residual: 2.1752e-07 
211 TAO,  Function value: 0.0220751,  Residual: 2.3335e-07 
212 TAO,  Function value: 0.0220751,  Residual: 4.69903e-07 
213 TAO,  Function value: 0.0220751,  Residual: 2.13535e-07 
214 TAO,  Function value: 0.0220751,  Residual: 1.85019e-07 
215 TAO,  Function value: 0.0220751,  Residual: 2.25292e-07 
216 TAO,  Function value: 0.0220751,  Residual: 4.19846e-07 
217 TAO,  Function value: 0.0220751,  Residual: 2.06276e-07 
218 TAO,  Function value: 0.0220751,  Residual: 1.61331e-07 
219 TAO,  Function value: 0.0220751,  Residual: 1.85064e-07 
220 TAO,  Function value: 0.0220751,  Residual: 3.65323e-07 
221 TAO,  Function value: 0.0220751,  Residual: 1.74948e-07 
222 TAO,  Function value: 0.0220751,  Residual: 1.46065e-07 
223 TAO,  Function value: 0.0220751,  Residual: 1.65513e-07 
224 TAO,  Function value: 0.0220751,  Residual: 4.05914e-07 
225 TAO,  Function value: 0.0220751,  Residual: 1.50917e-07 
226 TAO,  Function value: 0.0220751,  Residual: 1.11711e-07 
227 TAO,  Function value: 0.0220751,  Residual: 1.28188e-07 
228 TAO,  Function value: 0.0220751,  Residual: 1.83429e-07 
229 TAO,  Function value: 0.0220751,  Residual: 2.08191e-07 
230 TAO,  Function value: 0.0220751,  Residual: 9.75986e-08 
231 TAO,  Function value: 0.0220751,  Residual: 9.56469e-08 
232 TAO,  Function value: 0.0220751,  Residual: 1.08517e-07 
233 TAO,  Function value: 0.0220751,  Residual: 2.66175e-07 
234 TAO,  Function value: 0.0220751,  Residual: 9.49694e-08 
235 TAO,  Function value: 0.0220751,  Residual: 7.41992e-08 
236 TAO,  Function value: 0.0220751,  Residual: 7.90846e-08 
237 TAO,  Function value: 0.0220751,  Residual: 1.35124e-07 
238 TAO,  Function value: 0.0220751,  Residual: 7.48351e-08 
239 TAO,  Function value: 0.0220751,  Residual: 5.8826e-08 
240 TAO,  Function value: 0.0220751,  Residual: 7.0961e-08 
241 TAO,  Function value: 0.0220751,  Residual: 1.62263e-07 
242 TAO,  Function value: 0.0220751,  Residual: 7.10189e-08 
243 TAO,  Function value: 0.0220751,  Residual: 4.75546e-08 
Tao Object: (myTAO_) 8 MPI processes
  type: blmvm
  Gradient steps: 2
  TaoLineSearch Object: (myTAO_) 8 MPI processes
    type: more-thuente
    maximum function evaluations=30
    tolerances: ftol=0.0001, rtol=1e-10, gtol=0.9
    total number of function evaluations=0
    total number of gradient evaluations=0
    total number of function/gradient evaluations=1
    using variable bounds
    Termination reason: 1
  Active Set subset type: subvec
  convergence tolerances: gatol=5e-08,   steptol=0.,   gttol=5e-08
  Residual in Function/Gradient:=4.75546e-08
  Objective value=0.0220751
  total number of iterations=243,                          (max: 2000)
  total number of function/gradient evaluations=254,      (max: 4000)
  Solution converged:    ||g(X)|| <= gatol

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.005000; hmin = 0.005000; num_cells = 5855.000000; num_vertices = 3046.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01464628; compliance = 0.0064588966

perimeter_penalization = 0.0009699422
Norm of u_opt: 0.008842878711746506
Norm of alpha_opt: 0.24619796615189038

 vol_alpha = 0.0807362074

 vol_ratio_percentage = 26.91207
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.000957401752725 0.0036300537947704754
min/max u_opt_y: -0.0223646358564 0.0

Execution time (in seconds): 1199.1383609771729

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.005000; hmin = 0.005000; num_cells = 6026.000000; num_vertices = 3133.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01464628; compliance = 0.0064588966

perimeter_penalization = 0.0009699422
Norm of u_opt: 0.008842878711746506
Norm of alpha_opt: 0.24619796615189038

 vol_alpha = 0.0807362074

 vol_ratio_percentage = 26.91207
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.00397019559097 0.0036300537947704754
min/max u_opt_y: -0.00556335690822 0.0

Execution time (in seconds): 1199.138465642929

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.005000; hmin = 0.005000; num_cells = 6270.000000; num_vertices = 3259.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01464628; compliance = 0.0064588966

perimeter_penalization = 0.0009699422
Norm of u_opt: 0.008842878711746506
Norm of alpha_opt: 0.24619796615189038

 vol_alpha = 0.0807362074

 vol_ratio_percentage = 26.91207
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.000305323165101 0.0036300537947704754
min/max u_opt_y: -0.0247132396373 0.0

Execution time (in seconds): 1199.1385581493378

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.005000; hmin = 0.005000; num_cells = 6238.000000; num_vertices = 3247.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01464628; compliance = 0.0064588966

perimeter_penalization = 0.0009699422
Norm of u_opt: 0.008842878711746506
Norm of alpha_opt: 0.24619796615189038

 vol_alpha = 0.0807362074

 vol_ratio_percentage = 26.91207
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.00106754890123 0.0036300537947704754
min/max u_opt_y: -0.00569474170787 0.0

Execution time (in seconds): 1199.138599395752

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.005000; hmin = 0.005000; num_cells = 6020.000000; num_vertices = 3145.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01464628; compliance = 0.0064588966

perimeter_penalization = 0.0009699422
Norm of u_opt: 0.008842878711746506
Norm of alpha_opt: 0.24619796615189038

 vol_alpha = 0.0807362074

 vol_ratio_percentage = 26.91207
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.00531245734296 0.0036300537947704754
min/max u_opt_y: -0.0229542346576 0.0

Execution time (in seconds): 1199.1389155387878

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.005000; hmin = 0.005000; num_cells = 6257.000000; num_vertices = 3265.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01464628; compliance = 0.0064588966

perimeter_penalization = 0.0009699422
Norm of u_opt: 0.008842878711746506
Norm of alpha_opt: 0.24619796615189038

 vol_alpha = 0.0807362074

 vol_ratio_percentage = 26.91207
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.00200570398289 0.0036300537947704754
min/max u_opt_y: -0.0201307172082 0.0

Execution time (in seconds): 1199.1388759613037

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.005000; hmin = 0.005000; num_cells = 5918.000000; num_vertices = 3093.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01464628; compliance = 0.0064588966

perimeter_penalization = 0.0009699422
Norm of u_opt: 0.008842878711746506
Norm of alpha_opt: 0.24619796615189038

 vol_alpha = 0.0807362074

 vol_ratio_percentage = 26.91207
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.00572241446063 0.0036300537947704754
min/max u_opt_y: -0.0162680111769 0.0

Execution time (in seconds): 1199.1436626911163

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.005000; hmin = 0.005000; num_cells = 6372.000000; num_vertices = 3328.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01464628; compliance = 0.0064588966

perimeter_penalization = 0.0009699422
Norm of u_opt: 0.008842878711746506
Norm of alpha_opt: 0.24619796615189038

 vol_alpha = 0.0807362074

 vol_ratio_percentage = 26.91207
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.00117576908036 0.0036300537947704754
min/max u_opt_y: -0.0235624900504 0.0

Execution time (in seconds): 1199.14555311203
