  Iteration information for myTAO_ solve.
  0 TAO,  Function value: 0.0190411,  Residual: 0.000486446 
 56 TAO,  Function value: 0.0125665,  Residual: 2.054e-06 
 57 TAO,  Function value: 0.012566,  Residual: 2.00853e-06 
 58 TAO,  Function value: 0.0125656,  Residual: 2.19603e-06 
 59 TAO,  Function value: 0.0125652,  Residual: 1.70267e-06 
 60 TAO,  Function value: 0.0125647,  Residual: 1.89172e-06 
 61 TAO,  Function value: 0.0125643,  Residual: 2.2119e-06 
 62 TAO,  Function value: 0.012564,  Residual: 1.93422e-06 
 63 TAO,  Function value: 0.0125636,  Residual: 1.59027e-06 
 64 TAO,  Function value: 0.0125633,  Residual: 2.25227e-06 
 65 TAO,  Function value: 0.0125628,  Residual: 2.1134e-06 
 66 TAO,  Function value: 0.0125626,  Residual: 1.8387e-06 
 67 TAO,  Function value: 0.0125622,  Residual: 1.74334e-06 
 68 TAO,  Function value: 0.0125621,  Residual: 3.52754e-06 
 69 TAO,  Function value: 0.0125615,  Residual: 2.09613e-06 
 70 TAO,  Function value: 0.0125614,  Residual: 1.96089e-06 
 71 TAO,  Function value: 0.0125611,  Residual: 1.27495e-06 
 72 TAO,  Function value: 0.0125609,  Residual: 2.41115e-06 
 73 TAO,  Function value: 0.0125606,  Residual: 2.31952e-06 
 74 TAO,  Function value: 0.0125603,  Residual: 2.87186e-06 
 75 TAO,  Function value: 0.01256,  Residual: 1.30586e-06 
 76 TAO,  Function value: 0.0125598,  Residual: 1.16744e-06 
 77 TAO,  Function value: 0.0125596,  Residual: 2.10064e-06 
 78 TAO,  Function value: 0.0125591,  Residual: 1.59162e-06 
 79 TAO,  Function value: 0.012559,  Residual: 1.82597e-06 
 80 TAO,  Function value: 0.0125588,  Residual: 1.337e-06 
 81 TAO,  Function value: 0.0125586,  Residual: 1.76502e-06 
 82 TAO,  Function value: 0.0125585,  Residual: 1.99482e-06 
 83 TAO,  Function value: 0.0125583,  Residual: 1.49472e-06 
 84 TAO,  Function value: 0.012558,  Residual: 1.4857e-06 
 85 TAO,  Function value: 0.0125579,  Residual: 1.40491e-06 
 86 TAO,  Function value: 0.0125577,  Residual: 1.23698e-06 
 87 TAO,  Function value: 0.0125575,  Residual: 1.27854e-06 
 88 TAO,  Function value: 0.0125573,  Residual: 1.27747e-06 
 89 TAO,  Function value: 0.0125571,  Residual: 1.41026e-06 
 90 TAO,  Function value: 0.012557,  Residual: 1.45906e-06 
 91 TAO,  Function value: 0.0125568,  Residual: 1.31788e-06 
 92 TAO,  Function value: 0.0125567,  Residual: 1.31386e-06 
 93 TAO,  Function value: 0.0125565,  Residual: 1.30434e-06 
 94 TAO,  Function value: 0.0125563,  Residual: 1.42683e-06 
 95 TAO,  Function value: 0.012556,  Residual: 1.56047e-06 
 96 TAO,  Function value: 0.012556,  Residual: 1.63126e-06 
 97 TAO,  Function value: 0.0125558,  Residual: 1.29206e-06 
 98 TAO,  Function value: 0.0125557,  Residual: 1.208e-06 
 99 TAO,  Function value: 0.0125556,  Residual: 1.19139e-06 
100 TAO,  Function value: 0.0125554,  Residual: 1.60862e-06 
101 TAO,  Function value: 0.0125552,  Residual: 1.3509e-06 
102 TAO,  Function value: 0.0125551,  Residual: 9.11977e-07 
103 TAO,  Function value: 0.0125549,  Residual: 1.28231e-06 
104 TAO,  Function value: 0.0125548,  Residual: 1.19396e-06 
105 TAO,  Function value: 0.0125547,  Residual: 1.36587e-06 
106 TAO,  Function value: 0.0125546,  Residual: 1.46857e-06 
107 TAO,  Function value: 0.0125544,  Residual: 1.41565e-06 
108 TAO,  Function value: 0.0125543,  Residual: 1.35595e-06 
109 TAO,  Function value: 0.0125542,  Residual: 1.3246e-06 
110 TAO,  Function value: 0.012554,  Residual: 1.30452e-06 
111 TAO,  Function value: 0.0125539,  Residual: 1.30255e-06 
112 TAO,  Function value: 0.0125539,  Residual: 1.19328e-06 
113 TAO,  Function value: 0.0125539,  Residual: 1.03808e-06 
114 TAO,  Function value: 0.0125538,  Residual: 7.92072e-07 
115 TAO,  Function value: 0.0125536,  Residual: 8.0565e-07 
116 TAO,  Function value: 0.0125535,  Residual: 1.36761e-06 
117 TAO,  Function value: 0.0125534,  Residual: 8.74216e-07 
118 TAO,  Function value: 0.0125534,  Residual: 5.42822e-07 
119 TAO,  Function value: 0.0125533,  Residual: 6.9503e-07 
120 TAO,  Function value: 0.0125533,  Residual: 8.87288e-07 
121 TAO,  Function value: 0.0125532,  Residual: 7.7899e-07 
122 TAO,  Function value: 0.0125532,  Residual: 4.96343e-07 
123 TAO,  Function value: 0.0125532,  Residual: 5.23265e-07 
124 TAO,  Function value: 0.0125531,  Residual: 8.47616e-07 
125 TAO,  Function value: 0.0125531,  Residual: 8.58708e-07 
126 TAO,  Function value: 0.0125531,  Residual: 5.36683e-07 
127 TAO,  Function value: 0.012553,  Residual: 5.44572e-07 
128 TAO,  Function value: 0.012553,  Residual: 8.95171e-07 
129 TAO,  Function value: 0.012553,  Residual: 7.67012e-07 
130 TAO,  Function value: 0.012553,  Residual: 4.64442e-07 
131 TAO,  Function value: 0.0125529,  Residual: 4.37946e-07 
132 TAO,  Function value: 0.0125529,  Residual: 6.45536e-07 
133 TAO,  Function value: 0.0125529,  Residual: 4.78458e-07 
134 TAO,  Function value: 0.0125529,  Residual: 4.64566e-07 
135 TAO,  Function value: 0.0125529,  Residual: 3.84317e-07 
136 TAO,  Function value: 0.0125528,  Residual: 3.63579e-07 
137 TAO,  Function value: 0.0125528,  Residual: 5.70901e-07 
138 TAO,  Function value: 0.0125528,  Residual: 3.38463e-07 
139 TAO,  Function value: 0.0125528,  Residual: 2.87687e-07 
140 TAO,  Function value: 0.0125528,  Residual: 2.46512e-07 
141 TAO,  Function value: 0.0125528,  Residual: 2.39261e-07 
142 TAO,  Function value: 0.0125528,  Residual: 2.67949e-07 
143 TAO,  Function value: 0.0125528,  Residual: 2.33637e-07 
144 TAO,  Function value: 0.0125528,  Residual: 2.52963e-07 
145 TAO,  Function value: 0.0125527,  Residual: 2.63153e-07 
146 TAO,  Function value: 0.0125527,  Residual: 3.30863e-07 
147 TAO,  Function value: 0.0125527,  Residual: 1.87357e-07 
148 TAO,  Function value: 0.0125527,  Residual: 1.73015e-07 
149 TAO,  Function value: 0.0125527,  Residual: 2.03496e-07 
150 TAO,  Function value: 0.0125527,  Residual: 2.28119e-07 
151 TAO,  Function value: 0.0125527,  Residual: 1.91474e-07 
152 TAO,  Function value: 0.0125527,  Residual: 2.01404e-07 
153 TAO,  Function value: 0.0125527,  Residual: 2.44238e-07 
154 TAO,  Function value: 0.0125527,  Residual: 3.19151e-07 
155 TAO,  Function value: 0.0125527,  Residual: 2.43535e-07 
156 TAO,  Function value: 0.0125527,  Residual: 2.06379e-07 
157 TAO,  Function value: 0.0125527,  Residual: 2.58314e-07 
158 TAO,  Function value: 0.0125527,  Residual: 3.01945e-07 
159 TAO,  Function value: 0.0125527,  Residual: 3.61635e-07 
160 TAO,  Function value: 0.0125527,  Residual: 1.22626e-07 
161 TAO,  Function value: 0.0125527,  Residual: 6.82045e-08 
162 TAO,  Function value: 0.0125527,  Residual: 5.49433e-08 
163 TAO,  Function value: 0.0125527,  Residual: 8.88592e-08 
164 TAO,  Function value: 0.0125527,  Residual: 6.03736e-08 
165 TAO,  Function value: 0.0125527,  Residual: 1.16248e-07 
166 TAO,  Function value: 0.0125527,  Residual: 6.23116e-08 
167 TAO,  Function value: 0.0125527,  Residual: 4.64088e-08 
Tao Object: (myTAO_) 8 MPI processes
  type: blmvm
  Gradient steps: 0
  TaoLineSearch Object: (myTAO_) 8 MPI processes
    type: more-thuente
    maximum function evaluations=30
    tolerances: ftol=0.0001, rtol=1e-10, gtol=0.9
    total number of function evaluations=0
    total number of gradient evaluations=0
    total number of function/gradient evaluations=1
    using variable bounds
    Termination reason: 1
  Active Set subset type: subvec
  convergence tolerances: gatol=5e-08,   steptol=0.,   gttol=5e-08
  Residual in Function/Gradient:=4.64088e-08
  Objective value=0.0125527
  total number of iterations=167,                          (max: 2000)
  total number of function/gradient evaluations=172,      (max: 4000)
  Solution converged:    ||g(X)|| <= gatol

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.005000; hmin = 0.005000; num_cells = 6075.000000; num_vertices = 3157.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01048366; compliance = 0.0019638196

perimeter_penalization = 0.0001051902
Norm of u_opt: 0.007070930160635937
Norm of alpha_opt: 0.4323390523286639

 vol_alpha = 0.1963819612

 vol_ratio_percentage = 65.46065
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.00170308813072 0.0026848468532701163
min/max u_opt_y: -0.0209051068098 0.0

Execution time (in seconds): 848.759813785553

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.005000; hmin = 0.005000; num_cells = 6087.000000; num_vertices = 3163.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01048366; compliance = 0.0019638196

perimeter_penalization = 0.0001051902
Norm of u_opt: 0.007070930160635937
Norm of alpha_opt: 0.4323390523286639

 vol_alpha = 0.1963819612

 vol_ratio_percentage = 65.46065
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.00394771736281 0.0026848468532701163
min/max u_opt_y: -0.0208266736265 0.0

Execution time (in seconds): 848.7599709033966

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.005000; hmin = 0.005000; num_cells = 6029.000000; num_vertices = 3140.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01048366; compliance = 0.0019638196

perimeter_penalization = 0.0001051902
Norm of u_opt: 0.007070930160635937
Norm of alpha_opt: 0.4323390523286639

 vol_alpha = 0.1963819612

 vol_ratio_percentage = 65.46065
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.000120632252842 0.0026848468532701163
min/max u_opt_y: -0.00348149389217 0.0

Execution time (in seconds): 848.7599942684174

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.005000; hmin = 0.005000; num_cells = 6419.000000; num_vertices = 3337.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01048366; compliance = 0.0019638196

perimeter_penalization = 0.0001051902
Norm of u_opt: 0.007070930160635937
Norm of alpha_opt: 0.4323390523286639

 vol_alpha = 0.1963819612

 vol_ratio_percentage = 65.46065
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.000740260177571 0.0026848468532701163
min/max u_opt_y: -0.0101230430984 0.0

Execution time (in seconds): 848.7601387500763

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.005000; hmin = 0.005000; num_cells = 6130.000000; num_vertices = 3190.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01048366; compliance = 0.0019638196

perimeter_penalization = 0.0001051902
Norm of u_opt: 0.007070930160635937
Norm of alpha_opt: 0.4323390523286639

 vol_alpha = 0.1963819612

 vol_ratio_percentage = 65.46065
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.00204206260115 0.0026848468532701163
min/max u_opt_y: -0.00363903125135 0.0

Execution time (in seconds): 848.7603948116302

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.005000; hmin = 0.005000; num_cells = 5999.000000; num_vertices = 3129.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01048366; compliance = 0.0019638196

perimeter_penalization = 0.0001051902
Norm of u_opt: 0.007070930160635937
Norm of alpha_opt: 0.4323390523286639

 vol_alpha = 0.1963819612

 vol_ratio_percentage = 65.46065
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.00483479607565 0.0026848468532701163
min/max u_opt_y: -0.00998993739851 0.0

Execution time (in seconds): 848.7605118751526

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.005000; hmin = 0.005000; num_cells = 6014.000000; num_vertices = 3142.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01048366; compliance = 0.0019638196

perimeter_penalization = 0.0001051902
Norm of u_opt: 0.007070930160635937
Norm of alpha_opt: 0.4323390523286639

 vol_alpha = 0.1963819612

 vol_ratio_percentage = 65.46065
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.00498453102729 0.0026848468532701163
min/max u_opt_y: -0.0183240736257 0.0

Execution time (in seconds): 848.7611241340637

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.005000; hmin = 0.005000; num_cells = 6176.000000; num_vertices = 3218.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01048366; compliance = 0.0019638196

perimeter_penalization = 0.0001051902
Norm of u_opt: 0.007070930160635937
Norm of alpha_opt: 0.4323390523286639

 vol_alpha = 0.1963819612

 vol_ratio_percentage = 65.46065
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.00226233673944 0.0026848468532701163
min/max u_opt_y: -0.0189935310501 0.0

Execution time (in seconds): 848.7610960006714
