  Iteration information for myTAO_ solve.
  0 TAO,  Function value: 0.0205494,  Residual: 0.000479208 
122 TAO,  Function value: 0.0144165,  Residual: 4.17739e-07 
123 TAO,  Function value: 0.0144165,  Residual: 5.34964e-05 
124 TAO,  Function value: 0.0144165,  Residual: 5.34777e-05 
125 TAO,  Function value: 0.0144164,  Residual: 6.6101e-05 
126 TAO,  Function value: 0.0144163,  Residual: 7.41078e-05 
127 TAO,  Function value: 0.0144163,  Residual: 5.34406e-05 
128 TAO,  Function value: 0.0144163,  Residual: 5.14669e-05 
129 TAO,  Function value: 0.0144162,  Residual: 2.25068e-05 
130 TAO,  Function value: 0.0144162,  Residual: 1.72322e-05 
131 TAO,  Function value: 0.0144162,  Residual: 3.66856e-05 
132 TAO,  Function value: 0.0144162,  Residual: 1.41342e-05 
133 TAO,  Function value: 0.0144162,  Residual: 1.79117e-05 
134 TAO,  Function value: 0.0144162,  Residual: 2.00606e-05 
135 TAO,  Function value: 0.0144162,  Residual: 1.83517e-06 
136 TAO,  Function value: 0.0144162,  Residual: 7.15323e-05 
137 TAO,  Function value: 0.0144162,  Residual: 7.14616e-05 
138 TAO,  Function value: 0.0144162,  Residual: 7.15175e-05 
139 TAO,  Function value: 0.0144162,  Residual: 7.15179e-05 
140 TAO,  Function value: 0.0144162,  Residual: 1.06405e-06 
141 TAO,  Function value: 0.0144162,  Residual: 1.94723e-05 
142 TAO,  Function value: 0.0144162,  Residual: 1.93587e-05 
143 TAO,  Function value: 0.0144161,  Residual: 1.94553e-05 
144 TAO,  Function value: 0.0144161,  Residual: 1.94612e-05 
145 TAO,  Function value: 0.0144161,  Residual: 1.94538e-05 
146 TAO,  Function value: 0.0144161,  Residual: 1.08172e-05 
147 TAO,  Function value: 0.0144161,  Residual: 1.02638e-05 
148 TAO,  Function value: 0.0144161,  Residual: 1.03742e-05 
149 TAO,  Function value: 0.0144161,  Residual: 9.77951e-06 
150 TAO,  Function value: 0.0144161,  Residual: 9.73731e-06 
151 TAO,  Function value: 0.0144161,  Residual: 5.5318e-07 
152 TAO,  Function value: 0.0144161,  Residual: 7.34637e-05 
153 TAO,  Function value: 0.0144161,  Residual: 7.34636e-05 
154 TAO,  Function value: 0.0144161,  Residual: 4.88285e-05 
155 TAO,  Function value: 0.0144161,  Residual: 6.00904e-07 
156 TAO,  Function value: 0.0144161,  Residual: 5.57583e-05 
157 TAO,  Function value: 0.0144161,  Residual: 5.57999e-05 
158 TAO,  Function value: 0.0144161,  Residual: 5.11179e-07 
159 TAO,  Function value: 0.0144161,  Residual: 4.87756e-05 
160 TAO,  Function value: 0.0144161,  Residual: 4.88304e-05 
161 TAO,  Function value: 0.0144161,  Residual: 3.33862e-07 
162 TAO,  Function value: 0.0144161,  Residual: 5.57233e-05 
163 TAO,  Function value: 0.0144161,  Residual: 5.5771e-05 
164 TAO,  Function value: 0.0144161,  Residual: 2.96434e-07 
165 TAO,  Function value: 0.0144161,  Residual: 4.877e-05 
166 TAO,  Function value: 0.014416,  Residual: 7.40788e-05 
167 TAO,  Function value: 0.014416,  Residual: 4.88055e-05 
168 TAO,  Function value: 0.014416,  Residual: 8.84743e-07 
169 TAO,  Function value: 0.014416,  Residual: 5.56888e-05 
170 TAO,  Function value: 0.014416,  Residual: 5.5688e-05 
171 TAO,  Function value: 0.0144159,  Residual: 5.56849e-05 
172 TAO,  Function value: 0.0144159,  Residual: 4.98468e-07 
173 TAO,  Function value: 0.0144159,  Residual: 4.87895e-05 
174 TAO,  Function value: 0.0144159,  Residual: 4.87878e-05 
175 TAO,  Function value: 0.0144159,  Residual: 4.87876e-05 
176 TAO,  Function value: 0.0144159,  Residual: 3.82794e-07 
177 TAO,  Function value: 0.0144159,  Residual: 5.56792e-05 
178 TAO,  Function value: 0.0144159,  Residual: 5.56785e-05 
179 TAO,  Function value: 0.0144159,  Residual: 5.56799e-05 
180 TAO,  Function value: 0.0144159,  Residual: 4.24629e-07 
181 TAO,  Function value: 0.0144159,  Residual: 4.87854e-05 
182 TAO,  Function value: 0.0144159,  Residual: 4.87853e-05 
183 TAO,  Function value: 0.0144159,  Residual: 4.87826e-05 
184 TAO,  Function value: 0.0144159,  Residual: 4.87835e-05 
185 TAO,  Function value: 0.0144159,  Residual: 4.87475e-05 
186 TAO,  Function value: 0.0144159,  Residual: 3.87146e-07 
187 TAO,  Function value: 0.0144159,  Residual: 5.57089e-05 
188 TAO,  Function value: 0.0144159,  Residual: 5.56762e-05 
189 TAO,  Function value: 0.0144159,  Residual: 5.19409e-05 
190 TAO,  Function value: 0.0144159,  Residual: 5.42241e-07 
191 TAO,  Function value: 0.0144159,  Residual: 5.27775e-05 
192 TAO,  Function value: 0.0144159,  Residual: 5.27392e-05 
193 TAO,  Function value: 0.0144159,  Residual: 5.27386e-05 
194 TAO,  Function value: 0.0144159,  Residual: 5.27402e-05 
195 TAO,  Function value: 0.0144159,  Residual: 5.27352e-05 
196 TAO,  Function value: 0.0144159,  Residual: 5.26993e-05 
197 TAO,  Function value: 0.0144159,  Residual: 2.03641e-06 
198 TAO,  Function value: 0.0144159,  Residual: 3.09223e-05 
199 TAO,  Function value: 0.0144159,  Residual: 3.08891e-05 
200 TAO,  Function value: 0.0144158,  Residual: 1.80079e-05 
201 TAO,  Function value: 0.0144158,  Residual: 2.55588e-05 
202 TAO,  Function value: 0.0144158,  Residual: 6.44506e-07 
203 TAO,  Function value: 0.0144158,  Residual: 6.94607e-05 
204 TAO,  Function value: 0.0144158,  Residual: 5.86445e-05 
205 TAO,  Function value: 0.0144158,  Residual: 2.03339e-05 
206 TAO,  Function value: 0.0144158,  Residual: 7.06108e-05 
207 TAO,  Function value: 0.0144158,  Residual: 5.49763e-07 
208 TAO,  Function value: 0.0144158,  Residual: 2.21753e-05 
209 TAO,  Function value: 0.0144158,  Residual: 1.4997e-05 
210 TAO,  Function value: 0.0144158,  Residual: 1.51072e-05 
211 TAO,  Function value: 0.0144158,  Residual: 4.42059e-05 
212 TAO,  Function value: 0.0144158,  Residual: 6.7575e-07 
213 TAO,  Function value: 0.0144158,  Residual: 5.96066e-05 
214 TAO,  Function value: 0.0144158,  Residual: 6.00556e-05 
215 TAO,  Function value: 0.0144158,  Residual: 5.86348e-07 
216 TAO,  Function value: 0.0144158,  Residual: 4.35713e-05 
217 TAO,  Function value: 0.0144158,  Residual: 4.00846e-05 
218 TAO,  Function value: 0.0144158,  Residual: 4.35693e-05 
219 TAO,  Function value: 0.0144158,  Residual: 2.64329e-07 
220 TAO,  Function value: 0.0144158,  Residual: 5.98087e-05 
221 TAO,  Function value: 0.0144158,  Residual: 5.97746e-05 
222 TAO,  Function value: 0.0144158,  Residual: 5.9765e-05 
223 TAO,  Function value: 0.0144157,  Residual: 7.97905e-07 
224 TAO,  Function value: 0.0144157,  Residual: 4.36061e-05 
225 TAO,  Function value: 0.0144157,  Residual: 3.97245e-05 
226 TAO,  Function value: 0.0144157,  Residual: 4.15527e-05 
227 TAO,  Function value: 0.0144157,  Residual: 4.11033e-05 
228 TAO,  Function value: 0.0144157,  Residual: 4.1136e-05 
229 TAO,  Function value: 0.0144157,  Residual: 3.95314e-05 
230 TAO,  Function value: 0.0144157,  Residual: 2.89029e-05 
231 TAO,  Function value: 0.0144157,  Residual: 3.2658e-05 
232 TAO,  Function value: 0.0144157,  Residual: 3.11457e-05 
233 TAO,  Function value: 0.0144157,  Residual: 3.81302e-05 
234 TAO,  Function value: 0.0144157,  Residual: 2.21239e-05 
235 TAO,  Function value: 0.0144157,  Residual: 5.90596e-07 
236 TAO,  Function value: 0.0144157,  Residual: 7.05915e-05 
237 TAO,  Function value: 0.0144157,  Residual: 7.05914e-05 
238 TAO,  Function value: 0.0144157,  Residual: 4.89213e-05 
239 TAO,  Function value: 0.0144157,  Residual: 4.39729e-07 
240 TAO,  Function value: 0.0144157,  Residual: 5.56249e-05 
241 TAO,  Function value: 0.0144157,  Residual: 5.53523e-05 
242 TAO,  Function value: 0.0144157,  Residual: 5.55158e-05 
243 TAO,  Function value: 0.0144157,  Residual: 7.3971e-05 
244 TAO,  Function value: 0.0144157,  Residual: 7.39416e-05 
245 TAO,  Function value: 0.0144157,  Residual: 5.55569e-05 
246 TAO,  Function value: 0.0144157,  Residual: 5.55813e-05 
247 TAO,  Function value: 0.0144157,  Residual: 3.98928e-06 
248 TAO,  Function value: 0.0144157,  Residual: 4.8838e-05 
249 TAO,  Function value: 0.0144157,  Residual: 3.62837e-05 
250 TAO,  Function value: 0.0144157,  Residual: 1.11309e-06 
251 TAO,  Function value: 0.0144157,  Residual: 4.87781e-05 
252 TAO,  Function value: 0.0144157,  Residual: 3.2684e-05 
253 TAO,  Function value: 0.0144157,  Residual: 8.00591e-07 
254 TAO,  Function value: 0.0144157,  Residual: 3.27076e-05 
255 TAO,  Function value: 0.0144157,  Residual: 8.03891e-07 
256 TAO,  Function value: 0.0144157,  Residual: 6.63372e-05 
257 TAO,  Function value: 0.0144157,  Residual: 6.63368e-05 
258 TAO,  Function value: 0.0144157,  Residual: 6.63372e-05 
259 TAO,  Function value: 0.0144157,  Residual: 5.66149e-05 
260 TAO,  Function value: 0.0144157,  Residual: 5.98502e-05 
261 TAO,  Function value: 0.0144157,  Residual: 4.42272e-05 
262 TAO,  Function value: 0.0144157,  Residual: 4.55002e-05 
263 TAO,  Function value: 0.0144156,  Residual: 4.32626e-07 
264 TAO,  Function value: 0.0144156,  Residual: 5.83124e-05 
265 TAO,  Function value: 0.0144156,  Residual: 5.83004e-05 
266 TAO,  Function value: 0.0144156,  Residual: 3.01436e-07 
267 TAO,  Function value: 0.0144156,  Residual: 4.54992e-05 
268 TAO,  Function value: 0.0144156,  Residual: 4.35988e-05 
269 TAO,  Function value: 0.0144156,  Residual: 4.36346e-05 
270 TAO,  Function value: 0.0144155,  Residual: 3.74445e-05 
271 TAO,  Function value: 0.0144155,  Residual: 5.0648e-06 
272 TAO,  Function value: 0.0144155,  Residual: 6.38905e-05 
273 TAO,  Function value: 0.0144155,  Residual: 6.37828e-05 
274 TAO,  Function value: 0.0144155,  Residual: 6.38604e-05 
275 TAO,  Function value: 0.0144155,  Residual: 6.38617e-05 
276 TAO,  Function value: 0.0144155,  Residual: 4.55743e-05 
277 TAO,  Function value: 0.0144155,  Residual: 3.71629e-06 
278 TAO,  Function value: 0.0144155,  Residual: 6.08311e-05 
279 TAO,  Function value: 0.0144155,  Residual: 4.54918e-05 
280 TAO,  Function value: 0.0144155,  Residual: 4.56422e-05 
281 TAO,  Function value: 0.0144154,  Residual: 3.38456e-06 
282 TAO,  Function value: 0.0144154,  Residual: 5.81549e-05 
283 TAO,  Function value: 0.0144154,  Residual: 5.81436e-05 
284 TAO,  Function value: 0.0144154,  Residual: 5.81154e-05 
285 TAO,  Function value: 0.0144154,  Residual: 5.81224e-05 
286 TAO,  Function value: 0.0144154,  Residual: 5.81176e-05 
287 TAO,  Function value: 0.0144154,  Residual: 5.81209e-05 
288 TAO,  Function value: 0.0144154,  Residual: 2.07627e-06 
289 TAO,  Function value: 0.0144154,  Residual: 5.76699e-06 
290 TAO,  Function value: 0.0144154,  Residual: 4.57627e-05 
291 TAO,  Function value: 0.0144154,  Residual: 4.57604e-05 
292 TAO,  Function value: 0.0144154,  Residual: 5.7856e-05 
293 TAO,  Function value: 0.0144154,  Residual: 3.56285e-05 
294 TAO,  Function value: 0.0144154,  Residual: 3.35009e-05 
295 TAO,  Function value: 0.0144153,  Residual: 2.89695e-05 
296 TAO,  Function value: 0.0144153,  Residual: 1.17893e-05 
297 TAO,  Function value: 0.0144153,  Residual: 2.01193e-06 
298 TAO,  Function value: 0.0144153,  Residual: 2.8752e-05 
299 TAO,  Function value: 0.0144153,  Residual: 2.62783e-05 
300 TAO,  Function value: 0.0144153,  Residual: 2.6267e-05 
301 TAO,  Function value: 0.0144153,  Residual: 2.87248e-05 
302 TAO,  Function value: 0.0144153,  Residual: 2.87058e-05 
303 TAO,  Function value: 0.0144153,  Residual: 2.87067e-05 
304 TAO,  Function value: 0.0144153,  Residual: 1.16693e-05 
305 TAO,  Function value: 0.0144153,  Residual: 1.16566e-05 
306 TAO,  Function value: 0.0144153,  Residual: 9.13097e-07 
307 TAO,  Function value: 0.0144153,  Residual: 6.57963e-07 
308 TAO,  Function value: 0.0144153,  Residual: 7.24198e-07 
309 TAO,  Function value: 0.0144153,  Residual: 1.16303e-05 
310 TAO,  Function value: 0.0144153,  Residual: 1.16155e-05 
311 TAO,  Function value: 0.0144153,  Residual: 5.21639e-07 
312 TAO,  Function value: 0.0144152,  Residual: 1.16299e-05 
313 TAO,  Function value: 0.0144151,  Residual: 9.09835e-07 
314 TAO,  Function value: 0.0144151,  Residual: 8.5469e-06 
315 TAO,  Function value: 0.0144148,  Residual: 1.51027e-06 
316 TAO,  Function value: 0.0144147,  Residual: 9.04696e-07 
317 TAO,  Function value: 0.0144145,  Residual: 1.11001e-06 
318 TAO,  Function value: 0.0144144,  Residual: 8.31902e-06 
319 TAO,  Function value: 0.0144143,  Residual: 1.14248e-06 
320 TAO,  Function value: 0.0144143,  Residual: 1.03867e-06 
321 TAO,  Function value: 0.0144142,  Residual: 1.09986e-06 
322 TAO,  Function value: 0.0144141,  Residual: 1.20619e-06 
323 TAO,  Function value: 0.0144139,  Residual: 1.47742e-06 
324 TAO,  Function value: 0.0144139,  Residual: 1.71354e-06 
325 TAO,  Function value: 0.0144137,  Residual: 1.56445e-06 
326 TAO,  Function value: 0.0144136,  Residual: 1.33716e-06 
327 TAO,  Function value: 0.0144133,  Residual: 1.68818e-06 
328 TAO,  Function value: 0.0144132,  Residual: 1.77968e-06 
329 TAO,  Function value: 0.0144128,  Residual: 1.0514e-06 
330 TAO,  Function value: 0.0144126,  Residual: 9.56896e-07 
331 TAO,  Function value: 0.0144124,  Residual: 1.30114e-06 
332 TAO,  Function value: 0.0144123,  Residual: 1.16741e-06 
333 TAO,  Function value: 0.0144122,  Residual: 9.34894e-07 
334 TAO,  Function value: 0.014412,  Residual: 8.61572e-07 
335 TAO,  Function value: 0.0144119,  Residual: 1.3454e-06 
336 TAO,  Function value: 0.0144119,  Residual: 1.31211e-06 
337 TAO,  Function value: 0.0144119,  Residual: 1.24311e-06 
338 TAO,  Function value: 0.0144118,  Residual: 8.29132e-07 
339 TAO,  Function value: 0.0144117,  Residual: 6.51228e-07 
340 TAO,  Function value: 0.0144116,  Residual: 7.39998e-07 
341 TAO,  Function value: 0.0144115,  Residual: 4.36037e-07 
342 TAO,  Function value: 0.0144115,  Residual: 3.22954e-07 
343 TAO,  Function value: 0.0144115,  Residual: 3.1243e-07 
344 TAO,  Function value: 0.0144115,  Residual: 5.24853e-07 
345 TAO,  Function value: 0.0144114,  Residual: 4.09965e-07 
346 TAO,  Function value: 0.0144114,  Residual: 3.99996e-07 
347 TAO,  Function value: 0.0144114,  Residual: 6.71289e-07 
348 TAO,  Function value: 0.0144113,  Residual: 6.89894e-07 
349 TAO,  Function value: 0.0144113,  Residual: 1.23024e-06 
350 TAO,  Function value: 0.0144113,  Residual: 7.01074e-07 
351 TAO,  Function value: 0.0144113,  Residual: 4.80778e-07 
352 TAO,  Function value: 0.0144112,  Residual: 4.45168e-07 
353 TAO,  Function value: 0.0144112,  Residual: 5.16677e-07 
354 TAO,  Function value: 0.0144112,  Residual: 8.96339e-07 
355 TAO,  Function value: 0.0144111,  Residual: 5.60133e-07 
356 TAO,  Function value: 0.0144111,  Residual: 4.61942e-07 
357 TAO,  Function value: 0.014411,  Residual: 3.38174e-07 
358 TAO,  Function value: 0.014411,  Residual: 5.54882e-07 
359 TAO,  Function value: 0.014411,  Residual: 3.27555e-07 
360 TAO,  Function value: 0.014411,  Residual: 2.61776e-07 
361 TAO,  Function value: 0.014411,  Residual: 2.18382e-07 
362 TAO,  Function value: 0.014411,  Residual: 5.71124e-07 
363 TAO,  Function value: 0.0144109,  Residual: 1.68824e-07 
364 TAO,  Function value: 0.0144109,  Residual: 1.47371e-07 
365 TAO,  Function value: 0.0144109,  Residual: 2.2088e-07 
366 TAO,  Function value: 0.0144109,  Residual: 2.72872e-07 
367 TAO,  Function value: 0.0144109,  Residual: 1.55509e-07 
368 TAO,  Function value: 0.0144109,  Residual: 1.33537e-07 
369 TAO,  Function value: 0.0144109,  Residual: 1.3686e-07 
370 TAO,  Function value: 0.0144109,  Residual: 2.62316e-07 
371 TAO,  Function value: 0.0144109,  Residual: 1.00909e-07 
372 TAO,  Function value: 0.0144109,  Residual: 8.20184e-08 
373 TAO,  Function value: 0.0144109,  Residual: 9.18771e-08 
374 TAO,  Function value: 0.0144109,  Residual: 2.09991e-07 
375 TAO,  Function value: 0.0144109,  Residual: 7.27823e-08 
376 TAO,  Function value: 0.0144109,  Residual: 4.94011e-08 
Tao Object: (myTAO_) 8 MPI processes
  type: blmvm
  Gradient steps: 38
  TaoLineSearch Object: (myTAO_) 8 MPI processes
    type: more-thuente
    maximum function evaluations=30
    tolerances: ftol=0.0001, rtol=1e-10, gtol=0.9
    total number of function evaluations=0
    total number of gradient evaluations=0
    total number of function/gradient evaluations=1
    using variable bounds
    Termination reason: 1
  Active Set subset type: subvec
  convergence tolerances: gatol=5e-08,   steptol=0.,   gttol=5e-08
  Residual in Function/Gradient:=4.94011e-08
  Objective value=0.0144109
  total number of iterations=376,                          (max: 2000)
  total number of function/gradient evaluations=530,      (max: 4000)
  Solution converged:    ||g(X)|| <= gatol

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.005000; hmin = 0.005000; num_cells = 6083.000000; num_vertices = 3167.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01113551; compliance = 0.0031819670

perimeter_penalization = 0.0000934107
Norm of u_opt: 0.0073949606715418
Norm of alpha_opt: 0.38522870306627394

 vol_alpha = 0.1590983499

 vol_ratio_percentage = 53.03278
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.0027345003486 0.0033577983058279796
min/max u_opt_y: -0.021631375806 0.0

Execution time (in seconds): 2319.8725230693817

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.005000; hmin = 0.005000; num_cells = 6059.000000; num_vertices = 3151.000000
Traction forces: g_L1 = (0, 0); g_L2 = (0, 0); g_T3 = (0.000, -1.000); g_T4 = (0.000, -1.000); g_R5 = (0, 0); g_R6 = (0, 0); g_R7 = (0, 0); g_B8 = (0, 0);  g_B9 = (0, 0)
WARNING: user expression has not supplied value_shape method or an element. Assuming scalar element.

work = 0.01113551; compliance = 0.0031819670

perimeter_penalization = 0.0000934107
Norm of u_opt: 0.0073949606715418
Norm of alpha_opt: 0.38522870306627394

 vol_alpha = 0.1590983499

 vol_ratio_percentage = 53.03278
Max of alpha_opt: 1.0 
Min of alpha_opt: 0.0 
min/max u_opt_x: -0.000400926223588 0.0033577983058279796
min/max u_opt_y: -0.00322584855384 0.0

Execution time (in seconds): 2319.872241258621

 The parameters: 
 <Parameter set "para" containing 7 parameter(s) and parameter set(s)>

 hmax = 0.005000; hmin = 0.005000; num_cells = 6155.000000; num_vertices = 3213.000000
